Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Lucas Gamba,3,3,1.1,0.9,1.4,0.3,0.9,1.9
Lucas Viatri,-,-,0.5,-,1.8,0.3,0.8,0.8
Marco Torsiglieri,-,-,0.3,0.4,-,-,-,0.1
Santiago Rosales,-,1,1.1,1.4,1.1,-,0.9,2.8
Francisco Ramírez,1,1,0.8,0.5,1.5,-,1,2.2
Kevin Gutiérrez,-,2,1.2,1.5,0.5,-,1.7,2
Néstor Breitenbruch,-,1,0.5,1.3,0.4,-,0.6,1.6
Aníbal Moreno,1,1,0.4,0.8,0.6,-,1.3,1.4
Diego Sosa,-,2,1.2,0.9,0.7,0.3,1.1,1.5
Sebastián Rincón,3,2,0.4,1.4,2.4,0.7,2.3,3.1
Germán Guiffrey,-,-,-,0.1,0.4,-,-,1
Emanuel Olivera,-,-,0.2,0.3,0.6,0.1,0.1,0.6
Guillermo Acosta,-,2,1.2,0.5,0.9,-,0.8,1.2
Ignacio Scocco,6,1,0.5,0.7,0.7,0.1,0.5,1.8
Manuel Insaurralde,-,-,-,-,-,-,-,-
Lautaro Parisi,1,1,0.8,1.3,0.9,0.2,0.8,1.9
Jonathan Cristaldo,3,1,0.5,0.9,1.6,0.6,1.4,1.8
Benjamín Garré,-,1,0.5,1,1.5,-,0.5,2
Sebastián Ribas,3,1,0.5,0.1,0.4,0.4,0.6,1
Fabián Henríquez,1,1,0.5,0.4,0.5,-,0.6,1.3
Martín Campaña,-,-,-,-,0.1,-,-,-
Mauro Díaz,-,1,0.7,1.3,1.3,-,1.3,0.7
Juan Álvarez,-,-,1.1,1.3,0.4,0.5,1,2
Alexis Arias,-,-,-,-,0.1,-,-,-
Nahuel Gallardo,-,-,-,-,0.5,-,1,1.5
Nicolás Fernández,1,3,1.4,1.4,1.3,1.1,2,3.6
Nicolás Blandi,3,-,0.1,0.4,1,0.6,0.1,0.4
Ángel González,2,-,0.9,1.2,1.3,0.3,1.5,2.2
Damián Martínez,-,-,0.5,0.5,0.6,0.2,0.8,1.8
Francisco Manenti,-,-,-,0.2,0.4,-,-,0.6
Facundo Pérez,-,1,0.5,0.5,-,-,0.3,0.8
Andrés Chávez,1,-,0.7,0.7,1.1,0.6,0.5,1.2
Gabriel Alanís,-,-,0.3,0.7,0.8,0.1,0.7,1.8
Denis Rodríguez,-,2,1,0.5,1.5,0.1,0.3,1.1
Tomás Cardona,-,1,0.2,0.2,0.5,-,0.1,0.4
Tiago Banega,1,-,0.3,0.3,0.8,0.3,0.8,1.8
Diego Rodríguez,-,-,0.1,0.1,0.6,-,0.2,1.3
Lucas Albertengo,3,-,0.8,0.8,1.3,0.6,2,3.4
José Mauri,-,1,1.2,0.3,0.9,-,0.9,1.4
Claudio Riaño,3,1,0.5,0.4,1.5,0.8,0.8,2.5
Lucas Menossi,-,1,0.6,1.1,0.7,-,1.2,1.1
Jhonathan Agudelo,1,-,-,1.5,1,0.3,2,1
Javier Gandolfi,-,-,-,-,0.8,-,0.1,-
Gabriel Arias,-,-,-,-,0.1,-,-,-
Nicolás Bertolo,1,1,0.5,1.4,2.4,0.2,1.8,2.4
Luciano Pocrnjic,-,-,-,-,0.1,-,-,-
Nelson Acevedo,-,-,1,0.3,1.3,-,0.7,0.9
Valentín Burgoa,-,1,0.7,1.3,1.4,0.2,0.6,1.2
Darío Cvitanich,3,2,0.4,0.4,0.9,0.5,1.3,1.9
Nicolás Cordero,2,1,0.6,0.2,0.3,0.3,0.7,1.5
Gabriel Compagnucci,-,3,1.3,0.4,0.7,0.2,0.6,1.7
Kevin Mac Allister,-,-,0.5,-,1,-,-,2
Braian Galván,1,-,0.6,1.4,1.4,-,0.4,2.6
Guido Mainero,2,-,0.7,0.7,1,0.5,0.7,1.6
Wálter Andrade,-,-,0.5,-,1.5,-,0.5,0.5
Carlos Benavídez,-,-,0.7,-,1,-,1.3,0.7
Javier Mendoza,-,-,-,1.7,1.3,-,-,1.3
Lucas Orban,-,-,-,-,0.4,0.1,-,-
Leonardo Godoy,2,-,0.5,0.8,0.6,0.1,0.4,0.8
Federico Mancinelli,-,1,0.1,0.3,1.3,-,0.1,0.6
Guillermo Celis,-,-,-,-,1,-,-,3
Walter Pérez,-,-,0.2,0.6,1.2,-,0.8,1.6
Pedro Ojeda,-,-,0.2,1.1,0.4,-,0.7,1.4
Franco Calderon,-,-,0.3,0.4,1.5,-,0.3,0.6
Cristian Lucchetti,-,-,0.1,0.1,0.2,-,-,0.1
Franco Cristaldo,-,-,1.1,0.5,1.1,0.1,0.4,2
Juan Garro,-,-,0.7,1,1.5,0.3,0.8,2.5
Franco Troyansky,4,1,0.4,0.7,0.7,0.6,1.4,2
Marcelo Cabrera,1,-,1.3,0.8,1,0.2,2,2.8
Adrián Calello,-,-,0.1,0.6,1.3,-,0.7,0.7
Esteban Conde,-,-,-,-,-,-,-,0.1
Franco Moyano,-,-,0.2,0.3,0.8,-,0.3,0.7
Leandro Vella,1,1,0.9,2.2,0.9,0.1,1.2,2.2
Leonardo Burián,-,-,-,-,-,-,-,-
Santiago Gallucci,-,-,-,0.3,-,-,-,-
Marcos Rouzies,-,-,-,-,-,-,-,-
Fernando Coniglio,3,-,0.8,0.4,0.4,0.3,0.5,1.5
Iván Colman,-,1,0.8,0.7,0.4,0.1,0.9,2.2
Gabriel Risso Patrón,-,-,0.2,0.6,0.6,-,0.8,0.6
Julián Palacios,1,-,0.3,0.9,1.3,-,0.6,1.3
Pablo Galdames,-,1,0.6,0.4,0.5,-,1,0.8
Martín Payero,1,-,0.6,1,0.6,-,0.3,1.6
Leonardo Heredia,1,1,0.4,0.6,0.6,-,1.1,1.4
Francisco Grahl,-,-,0.5,0.4,-,-,0.4,0.9
Dario Sarmiento,-,-,0.6,2.8,1.4,-,2.6,1.2
Leandro Fernández,2,-,0.6,0.8,0.8,0.8,0.6,1.8
Gonzalo Verón,1,1,0.3,1.3,1.3,0.4,1.4,2.4
Braian Rivero,-,1,1.1,0.3,0.6,-,0.7,1.5
Marcos Angeleri,-,-,0.3,0.1,0.4,-,-,0.3
Diego Valoyes,1,1,0.5,1.1,1.3,0.1,1.4,1.9
Pedro De la Vega,4,-,0.2,1,0.5,-,0.9,1.1
Francisco Cerro,-,-,0.1,0.6,0.3,-,0.5,0.5
Franco Quinteros,-,-,0.7,0.3,0.3,-,0.3,0.3
Gastón Díaz,-,1,1.1,0.2,0.7,-,0.2,0.6
Alan Velasco,-,-,-,1,1,-,0.3,-
Agustín Aleo,-,1,0.6,0.8,0.4,-,0.4,0.8
Jonás Aguirre,-,-,2,-,-,-,-,-
Pablo Martinez,-,-,-,2,-,-,-,1
Junior Arias,2,1,0.7,0.2,1,0.5,1.1,1.8
Lucas Acevedo,-,-,-,0.3,0.8,-,0.2,0.5
Matías Miranda,-,-,0.7,0.3,0.2,-,0.3,0.7
Nazareno Solís,2,1,0.9,1,1.4,0.2,1.7,2.4
Jan Carlos Hurtado,1,1,0.2,1.1,1.2,0.5,0.9,2.4
Nicolás Maná,-,-,0.8,1.6,1,0.3,0.9,2.9
Wilson Morelo,6,1,0.5,0.6,1.4,0.9,1.1,2.3
Lucas Melano,-,1,0.8,1,0.5,0.1,1.2,1.9
Federico González,1,1,0.8,0.7,0.6,0.6,1.3,3
Braian Martínez,-,-,0.4,1.3,1,0.1,0.9,0.4
Cristian Ferreira,-,1,1.1,0.6,1.4,0.1,1.6,1.9
José Luis Fernández,-,-,0.4,0.6,0.5,-,0.5,0.8
Lucas Pratto,-,2,0.6,0.4,0.6,0.5,0.5,1.1
Gastón Gil Romero,-,-,0.1,0.4,0.9,-,0.3,1.1
Bautista Merlini,1,1,0.6,0.7,2.8,0.2,1.2,1.2
Lautaro Guzmán,-,2,1.3,0.8,0.8,-,1.5,0.3
Sebastián Palacios,2,1,0.4,0.8,1.5,0.6,0.9,2.1
Lucas Mancinelli,-,-,0.7,0.2,0.9,-,0.3,1.6
Nicolás Miracco,1,1,0.8,0.4,0.8,1,0.3,0.8
Mauro Bogado,-,-,0.3,0.4,1.8,-,0.7,1.4
Maximiliano Comba,-,1,0.2,1.4,1.4,0.2,1.5,1.6
Tomas Badaloni,3,3,0.8,0.2,0.3,0.1,0.8,2.2
Román Martínez,-,-,0.1,1,2.1,-,1.1,0.7
Fernando Evangelista,-,-,0.5,0.4,0.1,-,0.3,0.6
Juan Vieyra,1,1,0.9,0.3,0.1,0.1,0.1,0.8
Rafael García,-,-,-,-,1.2,-,0.2,-
Matías Pellegrini,1,-,-,0.2,1.2,0.3,0.2,1.3
Edwar López,1,-,0.3,0.4,0.7,0.4,0.9,2.6
Junior Arias,-,-,-,2,1,-,-,-
Zaid Romero,-,-,-,-,3,-,1,1
Tomás Cuello,-,-,1.2,0.2,0.6,0.2,1,1.8
Emanuel Coronel,-,-,0.5,0.5,-,-,0.5,1.5
Pablo Cuadra,-,1,1.2,1.4,1.2,0.2,2,3.6
Bruno Urribarri,-,-,0.5,0.4,0.5,-,0.4,0.9
Gabriel Díaz,2,-,-,-,0.3,0.1,-,0.4
Gabriel Florentín,-,-,0.6,0.8,0.6,-,0.2,1.6
Damián Lemos,-,-,0.1,0.1,0.3,-,0.3,0.5
Pablo Velázquez,-,-,0.3,0.7,1.7,0.3,0.7,1.7
Nicolás Domingo,-,-,0.4,0.4,0.5,-,0.6,1
Agustín Manzur,-,1,0.7,0.6,1.2,0.2,1.3,1.4
Matías Alustiza,-,-,-,0.5,1,0.3,0.3,0.5
Carlos Araujo,-,-,0.2,0.5,0.5,-,0.2,0.5
Mariano Peralta Bauer,-,-,-,2,1,-,-,0.5
Nahuel Yeri,-,-,0.8,0.5,0.5,-,0.3,1.3
Tomás Belmonte,-,-,0.1,0.3,0.9,-,0.6,0.6
Mauro Pittón,-,-,0.5,0.1,0.4,-,0.4,0.8
Miguel Brizuela,-,-,-,-,-,-,0.5,-
Agustín Allione,-,1,0.8,0.4,0.2,-,0.4,0.8
Ignacio Chicco,-,-,-,-,-,-,-,-
Matías Romero,-,1,0.3,0.9,0.4,-,0.8,0.9
Nicolás Romat,-,-,-,0.4,0.1,0.1,0.3,0.9
Franco Mussis,-,1,0.4,0.6,0.8,0.1,1.3,0.8
Julián Chicco,1,-,0.6,0.1,0.5,-,0.7,1.3
Rafael Pérez,-,-,0.2,0.2,0.6,0.2,0.2,0.2
Damián Schmidt,-,-,-,-,0.5,-,-,0.3
Federico Navarro,-,-,-,0.7,0.3,-,0.5,1.2
Sebastián Dubarbier,-,-,0.1,0.4,0.4,-,0.4,0.4
Adonis Frias,-,-,-,0.3,-,-,-,-
Ramiro Carrera,1,-,0.8,0.2,1,0.1,1.1,1.3
Matías Vera,-,-,-,1,-,-,-,1
Ricardo Álvarez,-,-,-,2,1,-,-,-
Santiago Pierotti,-,-,0.1,1.3,0.4,-,1,0.7
Nicolás Correa,-,-,0.2,-,0.2,-,-,0.3
Nicolás Delgadillo,-,1,0.7,1.2,0.7,-,0.4,1.3
Sergio Barreto,-,-,-,0.3,0.3,-,0.5,0.5
Tomás Chancalay,-,-,0.6,1,0.6,-,1.2,1.4
Horacio Tijanovich,1,1,0.7,0.7,2.2,0.8,1.9,3.4
Miguel Merentiel,2,1,0.8,0.6,0.5,0.1,0.3,1.8
Lucas Villarruel,-,-,0.3,0.4,0.5,-,0.2,0.3
Rodrigo Salinas,1,-,0.5,0.5,0.5,0.5,0.8,0.9
Santiago Briñone,-,-,0.8,0.4,0.8,-,1,1.2
Nicolás Silva,-,2,0.6,0.9,0.8,0.1,1,1.8
Fabricio Coloccini,-,1,0.2,0.3,0.3,-,0.1,0.4
Joao Rodríguez,2,-,0.4,1,1.2,0.1,0.9,1.4
Enzo Coacci,-,-,0.3,1.3,0.3,-,1,0.7
Santiago Vergini,-,-,-,0.2,0.2,-,0.2,0.6
Damián Martínez,-,-,0.8,0.5,0.5,-,0.2,1.5
Claudio Spinelli,-,-,0.6,0.1,0.8,0.2,1,1.1
Nicolás Colazo,-,-,0.4,0.1,0.2,-,0.4,0.4
Agustín Bolivar,-,-,-,-,-,-,0.3,-
Dardo Miloc,-,-,0.1,0.1,0.7,-,0.1,0.5
Franco Quiroz,-,-,1,1.3,0.7,-,0.3,1.3
Thomas Ortega,-,-,1,-,-,-,1,-
Nicolás Bazzana,-,-,-,0.3,0.3,-,0.3,0.3
Roberto Ramírez,-,-,-,-,0.3,-,-,-
Federico Marín,-,-,-,-,-,-,1,-
Gastón Ávila,-,-,-,-,2,-,1,-
Jorge Cáceres,-,-,-,-,0.5,-,0.5,-
Augusto Lotti,1,1,0.6,0.6,0.4,0.1,0.8,1.9
Gabriel Carrasco,-,-,0.3,0.3,0.5,-,0.3,0.5
Jorge Aruga,-,-,0.5,-,-,-,0.5,0.5
Francisco Gerometta,-,-,-,1,-,-,-,2
Maximiliano Centurión,-,-,-,-,-,-,-,-
Leandro Maciel,-,1,0.4,0.4,0.8,0.1,0.4,1.4
Lucas Necul,-,-,0.2,0.8,0.4,-,1,0.4
Lucas Villarruel,-,-,-,-,-,-,-,-
Brian Farioli,-,-,-,1.2,0.8,-,0.4,1.4
Sebastián Lomónaco,-,-,0.5,1.4,1,0.4,0.5,2
José Adolfo Valencia,-,-,0.4,1.1,0.6,1,1.3,3.9
Gabriel Esparza,-,-,0.9,1.1,1.3,0.1,0.7,1.4
Jonás Gutiérrez,-,-,-,0.1,0.8,-,-,1
Dany Cure,1,-,-,-,1,0.6,0.4,2.2
Enzo Cabrera,-,-,-,1,1,-,-,-
Joaquín Indacoechea,-,-,-,0.3,-,-,-,-
Luis Sequeira,-,-,-,0.5,-,-,-,-
Enzo Ybañez,-,-,-,0.5,1,-,0.5,-
Alan Ruiz,1,-,0.3,0.8,0.5,-,1.5,1
José Luis Rodríguez,-,-,-,-,-,-,-,1
Juan Nardoni,-,-,-,-,1,-,-,-
Lucas Orellano,-,-,0.5,0.3,0.3,-,1,0.3
Gastón Comas,-,-,-,1,0.6,-,1.6,0.8
Alexis Rodríguez,1,1,0.4,0.4,0.6,0.3,0.6,1.2
Franco Pérez,-,-,0.3,0.7,0.6,0.3,1.1,2.4
Alexander Díaz,-,1,0.5,0.9,0.5,-,1.4,1
Juan Zurbriggen,-,-,-,-,1,1,-,-
Ramiro Ruiz Rodriguez,-,-,1,1,1,-,2,-
Renzo Paparelli,-,-,-,-,0.5,0.5,-,0.5
Mauro Da Luz,-,-,0.2,0.9,1.4,0.2,1.1,1.5
Hugo Silveira,2,1,0.4,0.3,0.1,0.2,0.4,1.8
Matías Moya,-,-,0.4,0.8,1,-,1.4,0.6
Marcelo Freites,-,-,0.3,1,1.6,0.1,1.3,1.3
Andrés Mehring,-,-,-,-,0.1,-,-,-
José Barreto,-,-,0.4,0.1,0.3,0.3,-,0.8
Facundo Pons,-,-,0.3,0.7,-,-,0.3,1
Braian Ojeda,-,-,0.1,1,0.4,0.1,0.9,1.1
Jesús Vargas,-,-,0.6,1.2,0.4,-,0.2,1.6
Leonardo Villalba,-,-,0.7,0.2,0.5,-,-,0.8
Alfonso Parot,-,-,-,-,-,-,-,-
Mateo Montenegro,-,-,-,-,-,-,0.5,1
Alan Marinelli,-,-,0.3,0.5,0.5,-,-,0.8
Nicolás Orsini,1,1,0.2,0.5,0.6,0.1,0.5,0.9
Luciano Pizarro,-,-,-,-,-,-,-,-
Leonel Picco,-,-,-,-,-,-,0.5,-
Mauricio Caranta,-,-,-,0.5,-,-,-,-
Joaquín Varela,-,-,0.1,0.2,0.3,-,0.1,0.1
Fausto Montero,-,-,0.1,0.1,0.3,-,0.3,0.6
Franco González,-,-,-,-,0.3,-,0.5,0.5
Eugenio Isnaldo,-,-,0.5,0.5,-,-,0.5,0.5
Janeiler Rivas,-,-,-,-,-,-,-,-
Pablo Cortizo,-,-,0.3,-,-,-,-,-
Gastón Lodico,-,-,0.3,0.8,0.3,-,0.3,1
Lorenzo Faravelli,-,-,0.4,0.4,1,-,0.5,1.3
Agustín Curruhinca,-,-,0.5,0.7,1.8,-,1.2,1.3
Fabián Cubero,-,-,-,1,-,-,-,-
Mauro Valiente,-,-,-,-,0.5,-,-,-
Facundo Barboza,-,-,0.5,0.8,-,-,-,0.3
Daniel Osvaldo,-,-,-,1,0.5,-,0.5,1
Braian Álvarez,-,-,0.4,0.2,0.2,-,0.8,0.6
Lucas Ríos,-,-,-,1,1,-,1,2
Benjamín Rollheiser,-,-,0.7,0.3,0.3,0.3,-,1.7
Martín Cañete,-,-,1,-,1,-,0.7,2.3
Pablo Cuadra,-,-,-,0.3,0.3,0.2,0.7,1.5
Francisco Fydriszewski,-,-,-,-,-,-,3,2
Matías Gómez,-,-,0.2,0.3,0.5,0.2,0.2,0.2
Álvaro Barreal,-,-,0.4,1,0.2,-,0.6,1
Camilo Albornoz,-,-,-,-,-,-,1,-
Cristian Chávez,-,-,0.7,0.7,-,0.7,0.7,2.7
Nicolás Castro,-,-,0.3,0.3,-,-,-,0.3
Ezequiel Cérica,1,-,0.3,0.1,0.4,0.4,0.7,1.2
Facundo Tobares,-,-,-,2,-,-,-,5
Federico Vietto,-,-,-,-,-,-,0.5,-
Gustavo Toledo,-,-,1.3,0.3,0.3,-,0.3,1.7
Agustín Fontana,1,-,0.3,0.3,0.4,0.5,1.3,1.1
Nicolás Leguizamón,1,-,0.7,0.1,0.4,0.3,0.4,1.1
Agustín Lagos,-,-,-,-,1,-,-,1
Iván Maggi,-,-,-,-,-,-,-,-
Damián Fernández,-,-,-,-,-,-,-,-
Juan Franzoni,-,-,0.2,-,0.2,-,-,0.2
Martín Payero,-,-,1,-,2,-,-,3
Nicolás Fernández,-,-,0.5,0.3,0.5,0.5,2,3.5
Raúl Bobadilla,-,-,0.5,0.5,0.5,-,1.5,1.5
Alejo Antilef,-,-,0.3,0.5,-,-,0.5,0.3
Bruno Bianchi,-,-,-,-,0.5,0.5,0.5,-
Francisco Pizzini,-,-,-,-,1,0.5,1,1.5
Giuliano Galoppo,-,-,-,-,-,-,-,0.3
Ezequiel Navarro,-,-,-,1,-,-,-,1.5
Sebastián Assis,-,-,-,-,0.5,-,-,1
Joaquín Arzura,-,-,0.3,0.3,-,-,-,-
Nahuel Barrios,-,-,-,-,0.5,-,-,0.5
Cristian Chávez,-,-,0.1,0.1,0.1,0.1,0.4,0.6
Franco Ibarra,-,-,-,-,-,-,-,1
Nicolás Leguizamón,-,-,-,-,-,-,-,-
Tomás Andrade,-,-,-,0.3,0.3,-,0.3,0.7
Claudio Villagra,-,-,-,-,0.3,0.3,0.3,0.3
Agustín Álvarez,-,-,-,-,-,-,-,1
Francesco Lo Celso,-,-,-,-,1,-,-,1
Israel Damonte,-,-,0.3,0.5,-,-,0.3,2.3
Francisco Silva,-,-,-,-,-,-,-,1
Matías Caruzzo,-,-,-,-,-,-,-,1
Victor Ramis,-,-,-,-,-,-,0.4,0.4
Facundo Farías,-,-,0.5,-,0.5,-,0.5,1
Carlos Alcaraz,-,-,-,-,1,-,-,1
Cristian Núñez,-,-,-,-,-,-,-,1
Elías Pereyra,-,-,1,-,2,-,1,-
Mauro Barraza,-,-,-,0.5,-,-,0.5,1
Nicolás Avellaneda,-,-,-,-,-,-,-,-
Leonel Ferroni,-,-,1,1,-,-,3,-
Rodrigo Cabral,-,-,-,-,1,-,1,1.5
Sebastián Cocimano,-,-,-,-,-,1,-,0.5
Tobías Zarate,-,-,-,-,-,0.3,-,0.7
Fabián Bordagaray,-,-,-,-,-,-,-,-
Jorge Ortega,-,-,-,-,-,-,-,1
Juan Miritello,-,-,-,-,-,-,-,1
Néstor Ortigoza,-,-,-,-,-,-,0.5,0.5
Luca Andrada,-,-,-,-,-,-,1,0.5
Faustino Dettler,-,-,-,-,-,-,-,2
Favio Cabral,-,-,-,-,-,-,1,-
Franco Godoy,-,-,-,-,-,-,-,-
Lucas Ambrogio,-,-,-,-,1,-,-,-
Brian Fernández,-,-,-,-,-,-,1,1
Fernando Cosciuc,-,-,-,-,1,-,-,-
Braian Maidana,-,-,-,-,-,-,1,-
Francisco González,-,-,-,-,-,-,-,3
Rodrigo Contreras,-,-,0.3,0.3,0.7,-,2,3
Agustin Hausch,-,-,-,-,1,-,-,-
Hernán Burbano,-,-,0.3,0.7,1,0.7,-,2
Rodrigo Villagra,-,-,-,-,-,-,-,-
Marcos Peano,-,-,-,-,0.3,-,-,-
Marcelo Herrera,-,-,-,0.5,0.5,-,-,0.5
Nelson Insfrán,-,-,-,-,-,-,-,-
Khalil Caraballo,-,-,-,-,-,-,-,-
