Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Lewis Spence,1,-,0.6,0.2,1.5,-,0.7,0.9
Priestley Farquharson,-,-,0.4,0.5,0.8,0.1,0.3,1.1
Elliot Osborne,2,3,1,0.3,0.9,-,1.3,1.6
James Jones,1,-,-,0.3,0.5,-,0.2,0.4
Tom James,-,1,0.3,-,0.8,-,0.5,0.8
Omar Sowunmi,-,-,-,0.3,0.5,-,0.2,0.4
Omari Patrick,5,2,0.5,1.4,0.5,0.2,2,2.3
Ryan Loft,8,6,0.7,0.3,0.7,0.4,1.1,3.1
Tyler Cordner,1,-,0.3,0.1,0.3,-,0.6,0.6
Dan Sweeney,-,1,0.3,0.3,0.8,-,0.6,0.7
Danny Newton,4,-,0.3,0.7,0.5,0.4,1,2.1
Frank Vincent,-,1,0.7,1,0.8,-,0.5,1.7
Wesley McDonald,2,3,0.8,1.6,0.7,-,1.9,2
George Taft,-,-,0.1,0.1,0.4,-,0.2,0.2
Nick Townsend,-,-,-,-,0.2,-,-,-
Scot Bennett,2,-,0.2,0.5,0.8,-,0.6,1
Oliver Banks,-,1,0.6,0.2,0.7,-,0.5,0.3
Lewis Thomas,-,-,-,-,0.2,-,-,-
Jamie Cumming,-,-,-,-,0.1,-,-,-
Alex Kenyon,1,-,0.2,0.1,0.7,-,0.1,0.3
Noah Chilvers,2,3,0.6,1,0.6,-,1.2,1.4
Luke Joyce,-,3,0.3,0.1,0.4,-,0.3,0.7
Owura Edwards,1,3,1.1,1.9,2.2,0.2,1.3,3.1
Otis Khan,2,-,1.2,0.8,0.5,-,1,1.7
Billy Clarke,2,5,1.4,0.6,0.6,0.1,1.2,1.2
Ed Francis,1,-,0.5,-,0.4,-,0.1,0.7
Bobby Grant,4,2,1.3,0.1,1.1,0.5,0.6,1.5
Lenell John-Lewis,4,2,0.6,0.1,0.8,0.1,0.9,2.8
Ryan Cooney,-,2,0.4,0.3,1.2,-,0.2,0.4
Kane Wilson,1,2,0.6,1,1.3,-,1.2,1.5
Charles Vernam,2,1,0.7,1.1,0.9,0.1,1.1,1.7
Sam Habergham,-,-,1.2,-,0.9,-,0.2,0.8
Robbie Willmott,1,4,1.1,0.6,0.1,0.2,0.5,1
Josh Falkingham,-,2,0.4,0.3,1.5,-,0.5,0.5
Jason Lowe,-,2,0.4,0.2,0.6,-,0.4,0.8
Craig Clay,1,4,0.8,0.2,1.3,-,1.1,1.3
Tom Beadling,2,-,0.3,0.2,0.6,-,0.7,0.6
Thomas Hamer,-,-,0.6,0.2,0.8,0.1,0.2,0.8
Kaiyne Woolery,8,3,0.3,0.9,1,0.3,1.5,1.8
Udoka Godwin-Malife,-,-,0.6,0.9,1.2,-,0.6,1.1
Josh Gordon,5,2,0.6,0.4,1.7,0.2,1.6,2.4
Harry Davis,-,2,0.3,-,0.4,0.1,-,0.4
Kieron Morris,5,3,0.5,0.6,0.9,0.1,1.7,1.7
Clayton Donaldson,4,3,0.7,0.3,1.5,0.6,0.9,1.9
Harry Lennon,-,-,0.1,-,0.2,-,0.2,0.3
Jacob Bedeau,1,1,0.2,0.1,0.4,-,0.1,0.5
Harry Darling,-,1,0.1,0.4,0.4,0.1,0.2,0.1
Elliott List,9,3,0.5,0.5,1.2,0.4,1.3,2.5
Connor Brown,1,2,1.1,0.2,1.8,0.1,0.9,1.1
Ashley Nathaniel-George,2,2,0.7,2,1.6,0.1,1.9,1.9
Lewis Hardcastle,1,-,1.7,0.5,0.9,0.1,0.9,0.9
George Blackwood,3,1,0.5,0.4,1,0.3,1.2,1.3
Lewis Alessandra,8,3,1.5,0.5,1,0.4,1.4,2.3
Tunji Akinola,-,-,0.1,0.2,0.6,-,0.1,0.7
Laurence Bilboe,-,-,0.3,-,0.7,-,-,-
Kgosi Ntlhe,-,1,0.1,0.4,0.8,-,0.4,0.7
Bradley Barry,1,4,0.7,0.1,1.6,0.1,0.4,0.7
Andy Cook,3,-,0.6,0.2,0.6,0.4,1.1,1.1
Kyle Bennett,-,2,1.5,0.3,1.1,0.2,1,1.8
Joe Murphy,-,-,-,-,0.1,-,-,-
James Belshaw,-,1,0.1,-,0.2,-,-,0.1
Mark Halstead,-,-,-,-,-,-,-,-
Miles Welch-Hayes,1,4,0.4,0.2,0.6,0.1,0.3,0.8
Jack Young,-,-,0.4,0.2,0.8,-,0.4,2
David Amoo,1,2,0.6,0.7,0.3,0.2,1,1.1
Danny Preston,-,-,0.6,0.4,0.9,-,0.2,0.9
Courtney Senior,-,-,0.8,1.4,1.2,0.1,1.1,1.6
Jamie Reid,6,4,1,0.6,1,0.4,2,2.7
Jevani Brown,7,3,1,0.5,0.7,0.4,1.5,2.4
Liam O'Neil,2,1,0.2,0.2,0.3,-,0.5,0.5
Liam Roberts,-,-,0.1,-,0.3,-,-,-
Tom Leak,-,-,-,-,0.2,-,-,0.3
Harry Clifton,2,-,0.5,0.3,1.1,-,0.5,1.1
Evan Khouri,-,1,0.3,-,1.3,0.2,0.5,1.3
Emmanuel Monthe,-,1,0.1,0.2,0.6,-,0.3,0.4
Scott Davies,-,-,-,-,-,-,-,-
Nick Tsaroulla,-,-,0.7,0.9,1.8,0.1,0.6,0.6
Raphael Diarra,-,-,-,0.3,1.2,-,0.2,0.4
Mitchell Clark,1,-,0.8,0.7,0.7,0.1,1.3,0.8
Rory Watson,-,-,0.1,-,0.3,-,-,0.1
Jason Demetriou,1,2,0.9,0.3,1.1,0.1,0.5,0.7
Jamie Devitt,1,1,0.8,0.2,0.6,0.1,0.9,0.5
Sam Ling,-,2,0.4,0.2,0.5,-,0.3,0.7
Andrew Tutte,-,-,0.3,0.4,0.6,-,0.2,0.3
Richard Towell,3,2,1,0.1,0.6,0.1,0.8,1.3
Andy Williams,8,-,0.4,0.3,0.9,0.2,0.6,1.7
Joel Dixon,-,-,-,-,0.2,-,-,-
Luke Burgess,3,-,0.3,0.6,0.6,0.1,0.5,0.7
Scott Brown,-,-,-,-,-,-,-,-
Emmanuel Osadebe,3,2,0.8,0.9,0.8,0.1,1.3,2
Jon Stead,1,1,0.6,0.2,0.8,0.3,0.5,1.4
Elvis Bwomono,1,2,0.3,0.3,0.6,0.1,0.4,1
George Thomason,1,1,0.8,0.2,1.2,-,0.9,1.5
Marcel Hilßner,1,3,1.2,0.6,1.1,-,1.3,1.6
James Clarke,2,-,-,-,1.6,-,0.1,0.1
Lee O'Connor,-,-,0.3,0.1,0.6,-,0.2,0.5
Hector Kyprianou,-,2,0.4,0.2,0.5,-,0.6,0.9
Archie Davies,-,-,0.3,0.4,0.7,-,0.4,0.5
Tyreik Wright,-,2,1.1,0.5,0.8,0.5,0.8,2.3
Ousseynou Cissé,1,1,0.2,0.2,0.5,-,0.6,0.6
David Fitzpatrick,-,1,0.7,0.2,0.2,-,0.1,0.2
Jason Law,1,1,1,0.7,0.8,0.1,1.4,1.5
Chris Taylor,1,3,0.8,0.1,0.6,-,0.5,0.8
Tom Pope,3,1,0.6,0.1,0.5,0.1,0.5,0.9
Joe Widdowson,-,-,0.1,0.2,0.5,-,0.3,0.5
Grant Horton,-,-,1,-,-,-,-,-
George Lloyd,2,-,0.3,0.2,0.7,0.4,0.8,1.1
Tyler French,-,1,0.3,0.6,0.7,-,0.1,0.9
Gareth Evans,2,2,0.7,0.4,0.5,0.1,0.7,1.3
Harrison McGahey,1,1,0.3,0.1,0.5,-,0.3,0.4
Brennan Dickenson,1,1,0.6,0.5,0.9,0.1,1.8,1.6
Joshua Griffiths,-,-,0.1,-,0.1,-,-,-
Lewis Freestone,-,-,0.1,0.2,0.4,-,0.4,0.2
Dean Furman,-,2,0.6,0.4,0.2,-,0.1,0.2
James Montgomery,-,-,-,-,-,-,-,-
