Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Roberto Torres,7,1,0.5,0.5,0.9,-,0.6,0.8
Óscar De Marcos,1,2,0.5,0.3,0.2,0.1,0.2,0.9
Mikel Vesga,-,1,0.4,0.3,0.4,-,0.3,0.7
Carlos Bacca,5,-,0.2,0.2,0.3,0.3,0.5,0.9
Rodrigo Battaglia,1,-,0.1,0.6,0.9,-,0.5,0.6
Diego González,1,-,0.1,0.4,0.2,-,0.2,0.1
Dani Calvo,2,-,-,0.1,0.7,0.1,-,0.3
Pedro López,-,1,0.3,0.4,0.7,0.1,0.2,0.2
Borja García,1,-,1,1,1.6,-,1.4,1.3
Rober Pier,-,1,0.2,0.4,0.3,0.1,0.3,0.5
Marcos Mauro,2,-,0.1,-,0.2,-,-,0.1
Pepe Sanchez,-,-,0.7,-,0.3,-,-,1
Mikel Rico,1,4,0.6,0.7,0.7,0.1,0.7,1.3
Anthony Lozano,3,1,0.4,1,1.1,0.3,1.2,1.9
Marko Dmitrovic,1,-,0.1,-,0.1,-,-,-
Mikel Balenziaga,-,1,0.3,0.4,0.7,-,0.4,0.8
Denis Cheryshev,-,3,0.8,0.4,0.7,0.1,0.5,1.1
Aitor Fernández,-,-,-,-,0.1,-,-,-
Eugeni Valderrama,-,-,0.7,-,1,-,0.7,-
Kevin Vázquez,-,-,-,0.4,1.4,-,0.3,1.3
Denis Vavro,-,-,0.1,-,0.4,-,-,0.2
Ander Barrenetxea,3,-,0.5,1.3,0.6,0.1,1.1,1.6
Joseba Zaldua,-,-,0.6,0.1,0.8,-,0.2,0.6
Helibelton Palacios,-,-,0.3,0.5,0.6,-,0.5,0.8
Pedro Bigas,-,-,-,-,0.3,-,-,0.5
Nacho,-,1,1,0.4,1,-,0.4,1.1
Shon Weissman,6,1,0.6,0.3,0.5,0.7,0.4,1.5
Víctor Laguardia,-,1,0.1,-,0.3,-,-,0.2
Unai García,-,-,0.2,0.3,0.2,-,-,0.4
Oihan Sancet,2,2,0.5,0.8,0.7,0.2,1.1,1.1
Oier Sanjurjo,-,2,0.5,0.2,1.2,0.1,0.5,1
Cote,-,-,0.6,0.6,0.3,-,0.4,0.8
Nemanja Radoja,-,2,0.1,0.5,0.4,-,0.4,0.5
Fernando Niño,3,-,0.2,0.5,0.8,0.4,0.6,1.1
Jordi Masip,-,-,-,-,0.1,-,-,-
Jorge Pombo,1,-,0.6,1.3,1.1,-,0.8,2.7
Miralem Pjanic,-,-,0.6,0.4,0.5,-,0.4,0.4
Juan Cruz,-,-,0.4,0.3,0.2,0.1,0.3,0.7
Domingos Duarte,1,-,0.2,0.1,0.7,-,0.1,0.2
Johan Mojica,-,-,0.6,0.8,0.7,0.1,0.5,1.1
Carlos Neva,-,-,0.3,0.2,1.1,-,0.3,0.5
Kike Pérez,-,-,0.5,0.8,1,-,0.9,1.2
Coke,-,-,0.3,0.2,0.5,-,0.2,0.5
Trincão,3,2,0.3,1,0.5,0.3,0.7,0.7
Roberto López,3,-,0.4,0.3,0.3,0.1,0.2,0.5
Joel Robles,-,-,0.1,-,0.1,-,-,-
Dimitri Foulquier,-,4,0.3,0.8,0.8,0.1,0.8,1.3
