Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Nikolay Giorgobiani,-,-,0.8,0.8,0.5,0.3,0.8,0.5
Catalin Carp,-,-,0.2,0.2,1.7,-,1.1,0.9
Anatoliy Nemchenko,-,-,-,-,0.5,-,-,1.5
Vladimir Kabakhidze,-,1,0.3,0.6,1.4,-,0.6,1.1
Vladislav Karapuzov,-,-,0.2,0.6,0.2,-,0.6,0.4
Artem Shabolin,1,-,0.1,0.3,0.2,0.2,0.2,0.3
Andrey Eshchenko,-,-,0.2,0.1,0.1,-,0.3,0.1
Anton Terekhov,-,-,0.3,-,0.4,-,0.4,0.1
Andrei Panyukov,1,-,0.3,0.1,0.9,0.6,0.3,1.3
Armen Manucharyan,-,-,0.3,0.4,0.4,-,-,0.6
Sergey Slepov,-,-,-,-,0.5,-,-,0.3
Patricio Matricardi,-,-,-,-,-,-,-,-
Nikita Medvedev,-,-,-,0.3,0.3,-,-,-
Azer Aliev,1,-,0.8,0.1,0.5,0.1,0.7,0.9
Jorrit Hendrix,-,-,0.2,0.3,0.4,-,0.2,0.4
Valeri Gromyko,-,1,0.4,0.1,0.8,0.1,0.3,0.7
Artem Golubev,1,-,0.2,-,0.7,0.1,0.3,0.9
Denis Kaykov,1,-,-,0.1,0.7,-,0.1,0.2
