Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Gonçalo Franco,1,1,0.2,0.2,1,-,1,1.3
Nicolas Janvier,-,-,0.1,0.3,0.2,-,0.3,0.4
Denis Poha,-,-,0.4,-,0.2,-,-,0.8
Tarantini,-,-,0.3,0.1,0.7,0.1,0.2,0.4
Witi,-,2,0.7,0.7,0.6,0.3,0.7,1.3
Licá,3,-,0.3,0.2,1.4,0.5,0.6,1.4
Hernani Infande,-,-,-,1,3,-,1,-
Michael,-,-,-,-,-,-,-,-
Guga,1,-,0.3,0.2,2,-,1.7,1.8
Jordan van der Gaag,-,-,-,-,-,-,-,0.5
Nené,-,-,0.3,0.1,1,-,0.4,0.9
Hugo Seco,-,1,0.4,0.5,0.8,0.2,0.8,1
Dejan Kerkez,-,-,-,-,-,-,-,-
Carraça,-,-,-,-,0.5,-,-,-
Bilel Aouacheria,1,-,0.3,0.7,1.2,0.2,0.7,1.2
Djalma,-,-,0.6,0.7,0.4,-,0.6,0.7
Rúben Macedo,-,1,0.4,0.6,1.9,0.1,0.8,1.3
Calvin Verdonk,-,-,0.1,-,0.4,0.1,-,0.4
Alaa Abbas,1,-,-,-,-,-,0.8,1.3
Caio Secco,-,-,-,0.5,0.5,-,-,-
Ruben Micael,1,-,0.7,0.2,1.1,0.1,0.4,0.5
Afonso Figueiredo,-,-,0.5,0.4,0.9,-,0.1,0.4
César Sousa,-,-,-,-,1,-,-,-
Jacob Maddox,-,-,-,0.7,1.3,-,1,1.7
Zé Luís,-,-,1,-,-,-,-,-
Jean Patric,-,-,0.3,0.6,0.9,-,0.3,0.8
Cauê,-,-,0.1,-,0.3,-,0.3,0.4
Souleymane Anne,1,-,0.1,0.3,0.6,0.1,0.2,0.7
Ronan,-,-,0.4,0.2,0.7,0.1,0.6,0.5
Ricardo Vaz Tê,-,-,0.6,-,0.3,0.4,0.1,0.2
Jefferson Galego,-,-,0.1,0.7,0.6,-,0.4,0.7
Bertrand Yves Baraye,1,2,0.4,0.7,0.8,-,0.7,2.1
Jonas Carls,-,-,1,-,2,-,2,1
Casagrande,-,-,-,-,-,-,-,-
Derik Lacerda,-,1,0.2,0.3,0.4,0.2,0.8,1
Abbas Ibrahim,-,-,0.4,0.2,0.8,0.1,0.4,1
Bruno Moreira,-,-,0.2,0.3,0.8,0.4,-,0.7
Gabrielzinho,-,-,0.4,0.6,1,0.1,0.9,0.9
Shahriar Moghanlou,-,-,0.1,0.5,1.4,0.5,0.6,1
Milson,1,1,0.4,0.7,1.5,0.1,0.5,1.8
Jeriel De Santis,-,-,0.3,0.5,0.3,-,-,0.5
Miguel Luís,-,-,0.4,0.2,0.1,-,0.3,0.3
Andreas Samaris,-,-,-,0.3,0.7,-,0.2,-
Boubacar Hanne,-,-,-,0.8,0.7,0.2,0.7,0.2
Dieguinho,-,-,0.7,1,0.7,-,0.7,0.7
Anderson Cruz,-,-,0.1,0.4,1,-,0.4,1.5
Andreas Karo,-,-,-,0.2,0.7,-,-,-
Tim Söderström,-,-,0.2,0.7,0.7,-,0.5,0.5
Paulinho,-,-,0.2,0.7,0.4,-,0.3,0.4
Matchoi Djaló,-,-,-,0.7,1.3,-,0.7,1.3
Hugo Marques,-,-,-,-,0.5,-,-,0.2
Miullen,-,-,0.1,0.4,0.9,0.4,1.4,1
Guilherme Schettine,-,-,0.2,0.1,0.8,0.3,0.2,1.3
Cristian Tassano,-,-,-,-,0.5,-,-,0.5
Marcelinho,-,-,-,-,-,-,-,-
João Neto,-,-,0.2,0.3,1,-,0.3,0.5
Tomislav Strkalj,-,1,0.3,0.2,1,0.1,0.4,1.1
Miguel Bandarra,-,-,1,0.2,0.2,-,0.3,0.3
Ivan Zlobin,-,-,-,-,0.2,-,-,0.2
Pedro Marques,-,-,-,-,-,-,-,-
Mamadou Loum,-,-,-,0.3,-,-,-,-
Marcello Trotta,-,-,0.5,-,1.5,0.5,0.5,0.5
Edi Semedo,-,-,0.2,0.4,0.1,0.4,0.3,0.4
Marco Matias,-,-,0.3,0.1,0.9,0.3,0.6,0.8
Dário Essugo,-,-,-,-,-,-,-,-
Kibe,-,-,-,0.5,1.3,0.3,1,2
Romário Baró,-,-,0.1,0.4,0.5,-,0.4,0.7
Mabrouk Rouai,-,-,0.7,0.8,0.5,-,0.5,1.2
Diogo Teixeira,-,-,-,-,-,-,-,-
Adriano Castanheira,-,-,0.2,0.1,0.1,0.1,0.3,0.6
Riccardo Piscitelli,-,-,0.1,-,0.1,-,-,0.1
Júnior Brandão,-,-,0.3,0.1,0.5,0.1,0.6,1.7
Kuku Emmanuel Fidelis,-,-,-,0.3,0.3,-,0.2,1
Rodrigo Martins Gomes,-,-,-,0.3,-,-,-,-
Noah Jean Holm,-,-,0.1,0.1,0.4,0.4,0.1,1.1
Fernando Medeiros,-,-,0.4,-,0.3,-,0.4,0.3
André Paulo,-,-,-,-,-,-,-,-
Musa Juwara,-,-,0.7,-,0.3,-,-,-
Lyle Foster,-,-,0.6,0.2,0.4,0.8,-,1.4
François-Xavier Fumu Tamuzo,-,-,0.3,0.4,0.4,-,0.3,1.2
Renan,-,-,-,-,0.1,0.2,0.2,0.4
Lucas Silva,-,-,0.2,0.2,0.5,0.3,0.8,1.3
Bruno Moreira,-,-,0.4,-,0.5,0.9,0.1,1
Walterson,-,-,-,-,-,-,-,0.5
Richard Rodrigues,-,-,-,0.1,1,0.3,0.5,0.6
Rubén Oliveira,-,-,-,-,-,-,-,0.3
Martín Calderón,-,-,0.1,0.1,0.6,-,0.1,0.3
Tiago Morais,-,-,0.3,-,0.3,-,-,0.3
Rui Fonte,-,-,-,-,0.2,-,1,0.2
Rúben Fonseca,-,-,0.7,-,-,-,-,0.7
Iván Marcano,-,-,-,-,-,-,-,-
Jota Gonçalves,-,-,-,-,-,-,-,-
José Marcelo,-,-,-,1,-,-,1,-
Mile Svilar,-,-,-,-,-,-,-,1
Alhassan Wakaso,-,-,-,-,0.3,-,0.1,0.4
Carlos Vinícius,-,-,1,-,-,1,-,3
Chima Akas,-,-,-,-,-,-,-,-
David Tavares,-,-,-,0.1,1,0.1,0.5,0.8
Lucas Marques,-,-,-,-,-,-,-,1
Robinho,-,-,0.3,-,0.3,-,1.3,1
Alvarinho,-,-,0.3,-,0.5,-,0.5,1.3
Ricardo Ferreira,-,-,-,-,-,-,-,-
Sori Mané,-,-,-,-,-,-,-,0.5
Joel Sousa,-,-,-,-,-,-,-,-
Diogo Silva,-,-,-,-,-,-,-,-
Gustavo Viera,-,-,-,-,-,-,-,-
Zé Oliveira,-,-,-,-,-,-,-,-
Léo Vieira,-,-,-,-,-,-,-,-
Bracali,-,-,-,-,-,-,-,-
Caju,-,-,-,-,-,-,1,1
Nilton Varela,-,-,-,0.4,0.2,-,-,0.4
Alejandro Gómez,-,-,0.1,-,0.3,-,-,0.4
Lee Seung-Woo,-,-,-,-,0.3,-,-,-
Dani Morer,-,-,0.4,0.1,-,0.1,0.6,1.3
Ahmed Isaiah,-,-,-,-,-,-,-,0.3
Vladan Danilovic,-,-,-,0.1,0.6,-,0.1,0.4
Facundo Ferreyra,-,-,-,-,-,1,-,1
Cristián Borja,-,-,-,-,1.5,-,-,0.5
Manuel Namora,-,-,-,-,-,-,-,0.5
Abdul Wahab Ibrahim,-,-,-,-,-,-,-,1
Abou Ouattara,-,-,-,-,-,-,1,1
Edgar Pacheco,-,-,-,-,0.5,-,0.5,0.5
Sassá,-,-,-,-,0.4,-,0.9,1
Toni Martínez,-,-,-,-,3,-,-,4
Leandro Silva,-,-,-,1,1,-,-,1
Tomás Silva,-,-,-,-,1,-,-,-
Guilherme Oliveira,-,-,-,-,-,-,-,-
Diogo Costa,-,-,-,-,-,-,-,-
Vitor Oliveira,-,-,-,-,-,-,-,1
Jorge Pereira,-,-,-,-,-,-,-,-
Charles,-,-,-,-,0.3,-,-,-
Quentin Beunardeau,-,-,-,-,-,-,-,-
