Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Erdem Canpolat,Kasimpasa, 20, Goalkeeper,,,1,90,-,-,1,-,-,60.7,-,-,8.15
Cenk Tosun,Besiktas, 29, FW,,,2(1),175,3,1,-,-,3.3,74.3,1.3,-,7.95
Mustafa Burak Boznan,Gaziantep FK, 20, Goalkeeper,,,1,90,-,-,-,-,-,55.6,2,-,7.73
Rachid Ghezzal,Besiktas, 29, AM(CLR),,,30(1),2421,8,17,5,-,1.8,80.3,1.1,6,7.65
Mario Situm,Kayserispor, 29, M(R),,,1,90,-,-,-,-,1,67.7,3,-,7.56
Diego Perotti,Fenerbahce, 32, M(CLR),FW,,2(2),193,3,-,-,-,2.8,82.6,0.5,1,7.45
Anastasios Bakasetas,Alanyaspor, 27, AM(CL),,,18(1),1603,7,2,5,-,3,84.2,0.7,3,7.38
Gastón Campi,Trabzonspor, 30, D(CL),,,2(1),243,1,1,-,-,0.7,84.8,5.7,-,7.37
Anastasios Bakasetas,Trabzonspor, 27, AM(CL),,,18(1),1627,6,2,3,-,2.8,86.2,0.8,4,7.34
Caleb Ekuban,Trabzonspor, 27, AM(CLR),FW,,32,2748,10,4,3,-,2.2,78.1,1.4,7,7.32
Anthony Nwakaeme,Trabzonspor, 32, AM(L),,,34,2970,7,5,3,1,3.1,79.1,1.1,5,7.30
Adem Büyük,Yeni Malatyaspor, 33, AM(CLR),FW,,34,2900,17,3,10,-,2.2,70,2.1,6,7.29
Gedson Fernandes,Galatasaray, 22, AM(CR),,,17,1399,-,3,2,-,1,88.4,0.4,5,7.27
Mert Topuz,Ankaragucu, 20, Goalkeeper,,,1,90,-,-,-,-,-,57.1,-,-,7.26
Aaron-Salem Boupendza,Hatayspor, 24, AM(L),,,25(11),2501,22,1,7,-,3.1,71.8,1.3,10,7.25
Erten Ersu,Konyaspor, 27, Goalkeeper,,,1,90,-,-,-,-,-,83.3,-,-,7.24
Vincent Aboubakar,Besiktas, 29, AM(R),FW,,25(1),2136,15,5,-,-,3,76.3,1.2,3,7.18
Cyle Larin,Besiktas, 26, AM(LR),FW,,33(5),2887,19,5,3,1,2.1,79.5,2.3,6,7.18
Fabio Borini,Fatih Karagumruk, 30, M(CLR),FW,,19(1),1685,9,1,3,-,2.2,71.8,0.7,4,7.16
Caner Erkin,Fenerbahce, 32, D(L),M(L),,30(4),2703,-,9,8,-,0.5,75.9,0.9,5,7.16
Aatif Chahechouhe,Erzurum BB, 34, AM(CL),FW,,15,1298,4,1,3,-,2.6,85.5,0.3,2,7.16
Max-Alain Gradel,Sivasspor, 33, M(CLR),FW,,39,3400,11,13,2,1,2.5,74.2,0.8,6,7.14
Mame Biram Diouf,Hatayspor, 33, M(LR),FW,,38,3196,19,5,4,-,2.4,63.6,3.9,4,7.14
Valentin Rosier,Besiktas, 24, D(LR),M(LR),,33,2917,1,6,8,-,0.4,81.7,1.3,-,7.14
Souza,Besiktas, 32, DMC,,,32(1),2880,2,3,7,1,1.3,85.8,1.5,2,7.13
Faycal Fajr,Sivasspor, 32, M(CLR),,,36,3106,4,5,6,-,1,86.5,0.5,4,7.13
Silviu Lung Jr.,Kayserispor, 31, GK,,,8,676,-,-,1,-,-,67,0.1,2,7.12
Enner Valencia,Fenerbahce, 31, AM(LR),FW,,29(5),2481,12,4,7,-,2.1,77.3,1.4,5,7.12
Salih Ucan,Alanyaspor, 27, M(C),,,29(6),2442,2,6,10,-,1.6,84,0.4,5,7.12
Nazim Sangaré,Fenerbahce, 27, D(R),,,18(1),1589,1,1,2,-,0.4,80.7,1.3,1,7.11
Muhammet Demir,Gaziantep FK, 29, FW,,,24(7),2039,15,5,5,-,1.8,73.3,2.8,4,7.10
Welinton,Besiktas, 32, D(C),,,34(1),2993,1,2,9,-,0.7,84.9,3.4,4,7.10
Fredy Ribeiro,Antalyaspor, 31, M(CLR),FW,,31(1),2714,8,5,10,-,1.3,81.3,0.4,3,7.08
Djaniny,Trabzonspor, 30, FW,,,25(5),2221,8,1,4,-,2.3,73.4,3.2,3,7.08
Ahmet Oguz,Sivasspor, 28, D(R),,,18,1507,-,3,2,-,0.3,71.7,1.6,1,7.08
Davidson,Alanyaspor, 30, AM(LR),FW,,33(6),3027,11,2,6,-,2.4,78.6,0.8,4,7.06
Faruk Can Genç,Trabzonspor, 21, Defender,,,1,90,-,-,1,-,-,72.6,3,-,7.06
Gustavo Campanharo,Kayserispor, 29, M(C),,,22(2),1971,1,2,4,-,1.2,84.7,0.9,2,7.04
Lucas Biglia,Fatih Karagumruk, 35, DMC,,,34(1),2899,3,2,7,-,0.8,88.2,1,3,7.04
Berat Özdemir,Genclerbirligi, 23, DMC,,,12(1),1043,3,-,1,-,1,85.5,0.8,2,7.03
Youssouf Ndayishimiye,Yeni Malatyaspor, 22, DMC,,,15(4),1468,2,-,-,-,0.9,77.5,3.2,1,7.03
Younès Belhanda,Galatasaray, 31, M(CL),,,17(5),1483,6,3,4,-,1.4,84.3,0.3,4,7.03
Braian Samudio,Rizespor, 25, AM(LR),FW,,27(10),2525,8,4,3,-,1.8,73,3.4,3,7.03
Marcelo Saracchi,Galatasaray, 23, D(L),,,26(1),2155,-,2,2,-,0.3,78.9,1.2,-,7.02
Pablo Santos,Hatayspor, 29, D(C),,,35(1),3218,1,-,10,-,0.5,83.6,3.3,3,7.02
Amir Hadziahmetovic,Konyaspor, 24, M(CL),,,29(5),2683,4,-,4,-,1.6,85.5,1.1,4,7.01
Gökhan Gönül,Fenerbahce, 36, D(R),,,19(2),1706,2,1,4,1,0.9,82.9,1.8,1,7.00
Halil Akbunar,Goztepe, 27, AM(LR),,,39(1),3367,9,11,3,-,1.2,75.4,0.5,4,7.00
Ozan Tufan,Fenerbahce, 26, D(R),M(CR),,32(5),2713,6,8,4,-,1.6,84.1,0.7,3,7.00
Steven Caulker,Alanyaspor, 29, D(C),,,32,2880,3,2,5,-,1.1,89.8,4.1,-,6.99
Guilherme,Konyaspor, 31, D(L),,,36,3217,1,5,5,-,0.5,78.5,1.1,1,6.98
Fernando Boldrin,Rizespor, 32, AM(CR),FW,,22(2),1923,6,2,5,1,2.1,81.1,0.6,4,6.98
Dimitrios Pelkas,Fenerbahce, 27, AM(CL),,,30(2),2405,7,7,7,-,2.6,80.9,0.6,1,6.98
Aykut Özer,Fatih Karagumruk, 28, GK,,,8(1),781,-,-,-,-,-,60.7,0.8,1,6.97
Alexandru Maxim,Gaziantep FK, 30, AM(CLR),,,38,3045,15,3,8,-,1.5,78.5,0.4,3,6.96
Serkan Kirintili,Alanyaspor, 36, GK,,,3,270,-,-,-,-,-,85.7,0.3,-,6.96
Muammer Yildirim,Sivasspor, 30, GK,,,4,330,-,-,1,-,-,50.5,-,-,6.96
Atiba Hutchinson,Besiktas, 38, D(R),DMC,,35(1),2941,4,8,4,-,0.9,92.6,0.9,2,6.95
Taylan Antalyali,Galatasaray, 26, M(C),,,30(4),2693,1,2,8,-,0.6,88.2,0.9,2,6.94
Domagoj Vida,Besiktas, 32, D(CR),,,34,3021,5,-,5,-,0.5,90.7,2.7,1,6.93
Haris Hajradinovic,Kasimpasa, 27, M(CR),,,35(1),3112,5,5,5,-,2.3,75.9,0.4,2,6.93
Irfan Can Kahveci,Istanbul Basaksehir, 25, M(CLR),,,18,1487,2,1,4,2,2.4,78.5,0.8,2,6.93
Attila Szalai,Fenerbahce, 23, D(C),,,21,1835,3,-,1,-,0.8,86.3,2.5,1,6.92
Papy Djilobodji,Gaziantep FK, 32, D(C),,,36,3196,2,1,8,-,0.7,76.3,3.2,2,6.92
Sener Ozbayrakli,Galatasaray, 31, D(R),,,8(4),755,-,2,1,-,0.1,86.3,0.8,-,6.92
Vitor Hugo,Trabzonspor, 30, D(C),,,30,2646,2,-,6,1,1,88.7,3.1,2,6.92
Isaac Kiese Thelin,Kasimpasa, 28, FW,,,21,1713,9,2,4,-,2.1,64.7,3.8,1,6.92
Georges-Kévin Nkoudou,Besiktas, 26, AM(LR),,,15(17),1504,8,4,1,-,1.7,83,0.2,3,6.92
Emrah Bassan,Erzurum BB, 29, AM(LR),,,25(13),2289,7,7,4,-,1.4,74.1,0.5,3,6.92
Marlon,Trabzonspor, 24, D(L),M(L),,36,3226,-,1,3,-,0.3,82.3,0.8,1,6.91
Marcão,Galatasaray, 24, D(C),,,37,3315,-,-,10,1,0.3,90.1,2.1,1,6.91
Daniel Avramovski,Kayserispor, 26, AM(C),,,24,1934,2,3,4,-,1.1,80.5,1.5,3,6.91
Lucas Castro,Fatih Karagumruk, 32, AM(CLR),,,12(4),1011,3,3,3,-,1.2,79.1,0.6,1,6.90
Ugur Demirok,Konyaspor, 32, D(C),,,6(3),626,4,-,2,-,0.9,88.5,2.6,-,6.90
Jure Balkovec,Fatih Karagumruk, 26, D(L),,,33,2899,2,4,6,-,0.6,74.2,1.1,-,6.89
Irfan Can Kahveci,Fenerbahce, 25, M(CLR),,,8(4),671,-,2,1,-,1,85.4,0.5,-,6.89
Benjamin Tetteh,Yeni Malatyaspor, 23, FW,,,27(5),2526,5,4,7,-,1.7,64.6,3.3,3,6.88
Pedro Henrique,Kayserispor, 30, AM(LR),FW,,29(4),2533,8,2,8,1,2.3,71.5,1.9,3,6.88
Lewis Baker,Trabzonspor, 26, M(C),,,29(5),2656,2,3,7,-,1.1,89,1.3,1,6.88
Serdar Aziz,Fenerbahce, 30, D(C),,,26(1),2246,3,1,7,1,0.8,88.8,2.9,1,6.88
Fabrice N'Sakala,Besiktas, 30, D(L),M(L),,26(3),2352,1,1,3,1,0.1,82.6,1.9,-,6.88
Ugurcan Çakir,Trabzonspor, 25, GK,,,38,3420,-,-,2,-,-,59.3,0.5,-,6.88
Daniel Candeias,Genclerbirligi, 33, AM(CLR),,,35,3033,4,7,7,-,1.6,63.9,1.1,1,6.87
Karim Hafez,Yeni Malatyaspor, 25, D(L),M(L),,31(2),2844,-,9,7,1,0.5,77.1,0.7,1,6.87
Babajide David Akintola,Hatayspor, 25, AM(LR),,,34(1),2932,6,7,9,-,1.7,72.7,1.3,2,6.86
Henry Onyekuru,Galatasaray, 23, AM(LR),FW,,8(6),816,5,-,1,-,1.8,71.4,0.4,3,6.86
Kagan Moradaoglu,Trabzonspor, 18, Goalkeeper,,,1,90,-,-,-,-,-,47.8,-,-,6.86
Jesse Sekidika,Konyaspor, 24, AM(LR),,,18(1),1548,1,1,2,-,1.4,77.9,0.7,1,6.86
Christian Luyindama,Galatasaray, 27, D(C),,,19(5),1752,-,1,4,-,0.6,83.1,3.5,2,6.86
José Sosa,Fenerbahce, 35, M(CLR),,,23(11),2105,4,3,3,-,0.9,84.1,0.9,1,6.86
Ervin Zukanovic,Fatih Karagumruk, 34, D(CL),,,17,1472,3,1,3,1,0.8,89.2,2.9,1,6.86
Mbaye Diagne,Galatasaray, 29, FW,,,10(5),852,9,-,1,1,2.2,72.2,1,1,6.86
Arda Ozcimen,Goztepe, 19, Goalkeeper,,,3,270,-,-,-,-,-,81.4,0.3,1,6.85
Ahmet Yilmaz Calik,Konyaspor, 27, D(C),,,27(2),2417,1,1,6,-,0.4,84.4,2.2,-,6.85
Abdülkerim Bardakci,Konyaspor, 26, D(C),,,37,3316,2,3,9,-,0.6,83.9,2.5,2,6.85
Hugo Rodallega,Denizlispor, 35, AM(CL),FW,,37,3274,14,3,9,1,2.9,71.6,2.6,6,6.84
Armin Hodzic,Kasimpasa, 26, AM(L),FW,,17(4),1536,5,1,2,-,2.2,72.2,0.9,4,6.84
Manuel da Costa,Erzurum BB, 35, D(C),,,14,1260,2,-,1,1,1.8,75,3.7,1,6.84
Michael Frey,Fenerbahce, 26, FW,,,1,90,-,-,-,-,1,61.5,5,-,6.84
Nazim Sangaré,Antalyaspor, 27, D(R),,,1,90,-,-,-,-,1,63.3,1,-,6.84
Mustafa Yumlu,Denizlispor, 33, D(C),,,26(1),2156,-,-,4,-,0.6,82.1,3,1,6.84
Mostafa Mohamed,Galatasaray, 23, FW,,,10(6),909,8,-,2,1,2.3,63.4,2.6,1,6.84
Marko Jevtovic,Konyaspor, 27, DMC,,,34(1),2867,4,2,9,-,1.4,82,2.7,2,6.83
Georgios Tzavellas,Alanyaspor, 33, D(CL),,,34(1),3054,2,1,11,1,0.5,86.5,2.4,1,6.83
Ryan Babel,Galatasaray, 34, M(LR),FW,,16(16),1587,7,5,5,-,1.6,82.1,0.8,2,6.83
Günay Güvenc,Gaziantep FK, 29, GK,,,38,3420,-,-,3,-,-,63.9,0.5,2,6.82
Alperen Babacan,Ankaragucu, 23, Defender,,,0(1),57,-,-,-,-,-,71.4,2,-,6.82
Bahadir Ozturk,Antalyaspor, 25, D(C),,,4,272,-,-,-,-,-,89,2,-,6.82
Omar Elabdellaoui,Galatasaray, 29, D(R),M(R),,9(1),817,-,-,2,-,0.3,86.4,1.1,-,6.82
Edin Visca,Istanbul Basaksehir, 31, AM(LR),,,23(3),2072,5,8,2,-,1.8,75.5,-,-,6.82
Arda Kizildag,Genclerbirligi, 22, D(C),,,27(4),2431,1,-,8,-,0.5,82.3,3,1,6.82
Ángelo Sagal,Denizlispor, 28, AM(LR),,,33(2),2918,1,5,4,-,1.8,75.8,1.1,2,6.81
Mustapha Yatabaré,Sivasspor, 35, AM(R),FW,,27(5),2232,10,2,6,-,1.5,67,3.4,3,6.81
Karlo Muhar,Kayserispor, 25, DMC,,,15(1),1213,1,1,5,-,0.8,77.2,1.4,2,6.81
Montassar Talbi,Rizespor, 23, D(C),,,20(1),1801,1,-,3,-,0.7,86.9,2.2,-,6.81
Sofiane Feghouli,Galatasaray, 31, M(CR),,,16(6),1179,2,4,-,-,1.7,83.4,0.4,1,6.81
Neven Subotic,Denizlispor, 32, D(C),,,4(1),405,1,-,-,-,0.8,85.6,1.8,-,6.81
Alassane Ndao,Fatih Karagumruk, 24, AM(R),,,35(3),3099,11,9,8,-,1.5,78.3,0.1,3,6.81
Atinc Nukan,Goztepe, 27, D(C),,,26(1),2338,2,2,4,-,0.3,80.5,2.3,1,6.81
Luiz Gustavo,Fenerbahce, 33, D(C),M(C),,25(9),2380,1,1,6,-,1,91,0.6,-,6.80
Enzo Roco,Fatih Karagumruk, 28, D(C),,,30(1),2739,3,1,6,2,0.4,84.8,2.6,1,6.80
Radamel Falcao,Galatasaray, 35, FW,,,9(8),874,9,2,1,1,2.1,83.9,1.1,2,6.80
Tyler Boyd,Sivasspor, 26, AM(LR),,,8(6),730,5,-,1,-,1.1,69.5,1.1,2,6.80
Fatih Ozturk,Galatasaray, 34, GK,,,8,720,-,-,2,-,-,63.6,0.3,-,6.79
Halil Dervisoglu,Galatasaray, 21, FW,,,6(6),581,3,1,1,-,2.1,70.8,0.6,-,6.79
Martin Skrtel,Istanbul Basaksehir, 36, D(C),,,10,817,-,1,3,-,0.8,85.8,3.7,-,6.79
Efecan Karaca,Alanyaspor, 31, M(CLR),,,24(5),2175,2,4,4,-,1.1,84.5,0.6,-,6.79
Stelios Kitsiou,Ankaragucu, 27, D(R),M(R),,29(1),2523,1,4,12,-,0.8,75.7,0.3,2,6.79
Gastón Campi,Fatih Karagumruk, 30, D(CL),,,14(1),1303,-,1,4,-,0.5,81.8,3.2,-,6.79
Zeki Yavru,Yeni Malatyaspor, 29, D(R),M(CR),,23(9),2012,2,1,3,-,0.5,80.1,0.9,2,6.78
Tolga Cigerci,Istanbul Basaksehir, 29, M(CLR),,,10(4),923,1,-,3,-,1.2,91.8,0.9,-,6.78
Emre Kilinc,Galatasaray, 26, AM(CLR),,,27(8),2309,4,4,-,1,1.3,84.4,0.7,-,6.78
Ismail Köybasi,Rizespor, 31, D(LR),M(L),,14(6),1246,3,2,3,-,0.5,83.7,0.4,-,6.78
Amilton,Antalyaspor, 31, AM(LR),FW,,33(2),2818,5,4,7,1,0.8,68.4,1,3,6.77
Ugur Demirok,Kayserispor, 32, D(C),,,12(4),1064,2,-,3,-,0.6,86.8,2.4,1,6.77
Rayane Aabid,Hatayspor, 29, M(C),,,39,3261,3,4,7,-,0.7,86.8,0.1,2,6.77
Utku Yuvakuran,Besiktas, 23, GK,,,5(1),482,-,-,-,-,-,67.5,0.3,-,6.77
Guilherme,Goztepe, 30, D(L),M(CR),,8(2),729,2,1,1,-,1.3,79.4,0.4,1,6.77
Léo Schwechlen,Erzurum BB, 31, D(CL),,,27,2430,1,2,3,-,0.4,79.9,1.5,-,6.77
Berat Özdemir,Trabzonspor, 23, DMC,,,12(3),1065,-,-,1,1,0.5,88.4,1.1,-,6.76
Julian Jeanvier,Kasimpasa, 29, D(C),,,4,316,-,-,1,-,0.3,85.2,3.3,-,6.76
Serkan Asan,Trabzonspor, 22, D(R),,,25(3),2150,1,2,2,1,0.1,83.7,1,1,6.76
Veysel Sari,Antalyaspor, 32, D(CLR),DMC,,28(2),2397,4,-,9,1,0.8,82,1.4,4,6.76
Dogan Alemdar,Kayserispor, 18, GK,,,28,2520,-,-,2,-,-,63.1,0.5,2,6.76
Sadik Ciftpinar,Fenerbahce, 28, D(C),,,5(1),438,-,-,-,-,-,85.8,1.7,-,6.76
Ryan Donk,Galatasaray, 35, D(C),DMC,,24(8),2190,2,3,4,1,0.3,84.9,2,1,6.76
DeAndre Yedlin,Galatasaray, 27, D(R),M(R),,9(2),670,1,-,1,1,0.2,82.7,1.4,1,6.75
Juanfran,Alanyaspor, 32, D(R),M(R),,33(4),2903,-,1,2,-,0.4,85.4,0.8,-,6.75
Edgar Ié,Trabzonspor, 27, D(CR),,,37(1),3235,2,-,6,-,0.2,90.4,1,1,6.75
Jacques François Moubandje,Alanyaspor, 30, D(CL),,,35,3056,3,1,4,-,0.7,85,1.7,1,6.75
Adama Noss Traoré,Hatayspor, 25, M(CR),,,29(6),2321,-,6,3,-,0.5,83.7,0.4,-,6.75
Ridvan Yilmaz,Besiktas, 20, D(L),,,13(5),1144,1,2,1,-,0.4,80.9,0.2,-,6.75
Soner Aydogdu,Goztepe, 30, M(C),,,38(1),3209,4,6,5,-,1.3,87.3,0.5,1,6.74
Kristoffer Nordfeldt,Genclerbirligi, 31, GK,,,36,3240,-,-,2,-,-,63.5,0.1,3,6.74
Tyler Boyd,Besiktas, 26, AM(LR),,,4,318,1,-,1,-,0.8,77.3,1,-,6.74
Christian Cueva,Yeni Malatyaspor, 29, AM(CLR),,,7(1),558,-,1,-,-,0.9,80.7,0.1,-,6.74
Aytac Kara,Kasimpasa, 28, M(C),,,26,2269,4,2,10,1,1.7,83.9,1.6,3,6.74
Erik Sabo,Fatih Karagumruk, 29, M(C),,,11(1),1001,5,2,2,1,1.8,80.7,1.4,-,6.74
Emre Tasdemir,Galatasaray, 25, D(L),M(L),,5(4),513,-,1,2,-,0.3,85,0.4,-,6.73
Mehmet Topal,Istanbul Basaksehir, 35, D(C),M(C),,13(12),1326,2,2,-,1,0.5,86.7,1.8,2,6.73
Tiago Pinto,Ankaragucu, 33, D(L),M(C),,25(3),2270,-,4,7,-,0.2,70.8,0.9,1,6.73
Issam Chebake,Yeni Malatyaspor, 31, D(R),,,33(2),2963,-,2,7,-,0.5,72.1,2.3,1,6.73
Hakan Arslan,Sivasspor, 32, M(C),,,35(1),3068,7,2,4,2,1.6,78.3,2.1,-,6.73
Abdulsamed Damlu,Yeni Malatyaspor, 21, GK,,,13,1170,-,-,1,-,-,53.8,0.5,1,6.73
Yusuf Erdogan,Kasimpasa, 28, D(L),M(LR),,24(5),2090,9,3,5,-,1.6,71.2,0.9,-,6.73
Ugur Ciftçi,Sivasspor, 29, D(CL),M(L),,33(2),2981,-,3,6,-,0.3,78,0.8,-,6.72
Ali Sasal Vural,Sivasspor, 30, GK,,,19(1),1740,-,-,4,-,-,53.9,0.8,-,6.72
Fernando Muslera,Galatasaray, 34, GK,,,22,1980,-,-,2,-,-,79,0.3,1,6.72
Munir Mohamedi,Hatayspor, 32, GK,,,37,3283,-,-,2,1,-,63.8,0.3,3,6.72
Kristijan Bistrovic,Kasimpasa, 23, DMC,,,16(4),1446,-,4,5,-,1.4,85.6,0.8,1,6.72
Florent Hadergjonaj,Kasimpasa, 26, D(LR),DMC,M(R),36,3185,2,2,3,1,0.3,76.5,0.9,1,6.71
Diego Angelo,Genclerbirligi, 35, D(C),,,21(4),1770,3,1,2,-,0.6,82,1.9,1,6.71
Zymer Bytyqi,Konyaspor, 24, AM(LR),,,9(10),1012,2,5,-,-,0.8,79,0.1,-,6.71
Sokol Cikalleshi,Konyaspor, 30, AM(LR),FW,,29(6),2474,8,3,3,-,1.7,72.1,1.9,3,6.71
Ismail Aissati,Denizlispor, 32, M(CLR),,,11(2),985,-,-,-,-,0.5,88.9,0.2,-,6.71
Arda Turan,Galatasaray, 34, AM(CLR),,,21(11),1628,4,2,7,-,0.7,84.5,0.8,-,6.71
Rubén Ribeiro,Hatayspor, 33, M(CL),,,32(5),2883,1,1,7,2,0.6,86.2,0.8,-,6.71
Abdülkadir Ömür,Trabzonspor, 21, AM(CLR),,,18(5),1518,2,3,-,-,1.2,87.8,0.3,1,6.71
Andrea Bertolacci,Fatih Karagumruk, 30, M(C),,,19(3),1620,2,3,5,-,0.9,78.5,0.3,-,6.70
Naldo,Antalyaspor, 32, D(C),,,28(1),2543,2,-,7,1,0.4,87.7,1.8,1,6.70
Martin Linnes,Galatasaray, 29, D(LR),,,15(7),1546,-,1,1,-,0.2,82.7,0.6,-,6.70
Altay Bayindir,Fenerbahce, 23, GK,,,33,2970,-,-,2,-,-,68.5,0.4,2,6.70
Metehan Mert,Genclerbirligi, 22, Defender,,,4(1),374,-,1,-,-,0.6,84.6,2.4,-,6.70
Yassine Meriah,Rizespor, 27, D(C),,,26(2),2350,1,-,7,1,0.4,85.3,3.1,1,6.70
Adolphe Teikeu,Erzurum BB, 30, D(C),,,17(1),1508,-,-,3,-,0.4,80.7,2.9,1,6.70
Loret Sadiku,Kasimpasa, 29, D(C),DMC,,29(3),2515,-,-,7,-,0.3,86.1,1.9,-,6.69
Ajdin Hasic,Besiktas, 19, Forward,,,2(6),209,2,-,-,-,1.1,84.3,0.3,-,6.69
Ozgur Sert,Erzurum BB, 20, Midfielder,,,0(3),95,1,1,-,-,1,82.9,-,-,6.69
Wallace,Yeni Malatyaspor, 26, D(C),,,27(1),2449,-,-,3,-,0.3,80.2,1.8,-,6.69
Cherif Ndiaye,Goztepe, 25, AM(L),FW,,31(8),2794,10,1,3,-,1.1,77.9,1.8,3,6.69
Mickael Tirpan,Kasimpasa, 27, D(R),DMC,,13(3),1183,1,-,3,-,0.8,81.4,0.9,-,6.69
Abdulkadir Parmak,Trabzonspor, 26, DMC,,,23(3),1863,-,-,6,-,0.4,90.8,0.8,-,6.69
Berkan Emir,Goztepe, 33, D(L),,,33,2805,1,5,3,1,0.4,80.6,0.8,1,6.69
Dusko Tosic,Kasimpasa, 36, D(CL),,,8(2),722,-,-,3,-,0.5,81,2.7,1,6.69
Mame Thiam,Fenerbahce, 28, AM(LR),FW,,19(11),1477,6,2,2,-,1.4,76.4,1.4,2,6.69
Fousseni Diabaté,Goztepe, 25, AM(CLR),FW,,13(5),1090,3,3,3,-,0.5,83.3,0.4,1,6.69
Badou Ndiaye,Fatih Karagumruk, 30, M(C),,,14,1180,3,2,1,1,2,84.5,0.8,1,6.69
Deniz Türüç,Istanbul Basaksehir, 28, M(CLR),,,26(5),2291,2,2,5,-,0.9,83.1,0.4,1,6.69
Obinna Nwobodo,Goztepe, 24, DMC,,,25(6),2375,-,2,10,1,0.2,83.4,0.5,-,6.68
Robin Yalcin,Sivasspor, 27, D(CR),M(C),,30(4),2608,1,1,8,-,0.4,84.8,0.8,1,6.68
Roderick Miranda,Gaziantep FK, 30, D(C),,,12(1),1058,-,-,4,-,0.5,84.3,1.8,-,6.68
Nuri Sahin,Antalyaspor, 32, M(C),,,33(3),2886,-,4,6,-,0.3,87.3,0.6,-,6.68
Mbwana Samatta,Fenerbahce, 28, FW,,,14(13),1379,5,-,2,-,1.3,77.3,1.8,2,6.68
Emre Akbaba,Galatasaray, 28, M(CL),FW,,18(9),1407,5,2,2,-,1.7,83.8,0.3,1,6.68
Nejc Skubic,Konyaspor, 31, D(R),,,38(1),3424,2,5,3,1,0.5,84.3,0.8,-,6.68
Bunyamin Balci,Antalyaspor, 21, D(R),DMC,,34(1),3026,2,3,3,-,0.5,81,0.8,1,6.68
Ibrahim Akdag,Ankaragucu, 29, DMC,,,17(1),1377,2,-,6,-,0.8,85.2,0.3,-,6.67
Bernard Mensah,Besiktas, 26, M(C),,,13(18),1458,4,1,4,-,1.4,90.1,0.3,2,6.67
Ertac Özbir,Yeni Malatyaspor, 31, GK,,,24,2160,-,-,1,-,-,64.2,0.4,1,6.67
Adem Ljajic,Besiktas, 29, AM(CLR),FW,,14(8),1102,2,3,3,-,1.1,90.3,-,-,6.67
Sandro Lima,Genclerbirligi, 30, AM(C),FW,,15(1),1295,2,2,4,-,2.1,75.8,2.1,1,6.67
Nacer Chadli,Istanbul Basaksehir, 31, M(CLR),FW,,12(6),1087,3,3,2,-,1.5,82.3,0.4,1,6.67
Alpaslan Ozturk,Goztepe, 27, D(C),DMC,,19(2),1649,3,-,6,-,0.7,81.7,1.9,-,6.67
Brahim Darri,Fatih Karagumruk, 26, AM(L),,,4(2),317,-,1,-,-,1.3,84,-,-,6.67
Mauricio Lemos,Fenerbahce, 25, D(C),,,6(2),648,-,-,1,1,1,89,1.9,1,6.67
Zafer Görgen,Rizespor, 20, Goalkeeper,,,2,180,-,-,-,-,-,50,1,-,6.67
Endri Cekici,Ankaragucu, 24, M(C),,,26(5),2162,2,1,6,1,1.6,77,0.5,2,6.66
Erdogan Yesilyurt,Sivasspor, 27, M(LR),,,23(6),1927,3,5,7,1,1.6,69.4,0.7,-,6.66
Teenage Hadebe,Yeni Malatyaspor, 25, D(CL),,,26(4),2367,2,1,7,1,0.3,77.4,1.6,-,6.66
Ogulcan Çaglayan,Galatasaray, 25, AM(LR),FW,,10(8),846,4,1,1,-,1.4,77.4,1.2,1,6.65
Mykola Morozyuk,Rizespor, 33, D(R),M(R),,30(3),2702,-,2,7,-,0.4,80.2,0.7,1,6.65
Eray Birnican,Konyaspor, 32, GK,,,10,900,-,-,-,-,-,61.7,0.2,-,6.65
Cenk Ahmet Alkilic,Erzurum BB, 33, D(R),M(LR),,27(2),2119,3,4,5,-,0.8,77.6,0.3,2,6.65
Atakan Ridvan Çankaya,Ankaragucu, 22, D(C),DMC,,20(4),1687,1,-,6,-,0.2,76.6,1.6,1,6.64
Alexandros Katranis,Hatayspor, 23, D(L),,,17(5),1527,1,3,4,-,0.4,67.9,1.1,-,6.64
Hüseyin Türkmen,Trabzonspor, 23, D(CR),,,11,946,-,1,-,-,0.3,87.1,1.5,-,6.64
Recep Niyaz,Denizlispor, 25, M(C),,,21(7),1760,5,2,3,-,1.2,83.9,0.4,-,6.64
Aatif Chahechouhe,Fatih Karagumruk, 34, AM(CL),FW,,5(9),548,-,-,-,-,1.1,84.1,0.1,1,6.64
Fehmi Mert Günok,Istanbul Basaksehir, 32, GK,,,21,1890,-,-,-,-,-,78.6,0.1,-,6.64
Zvonimir Sarlija,Ankaragucu, 24, D(C),,,31(1),2805,1,-,14,-,0.4,80.5,2.5,3,6.64
Irfan Can Egribayat,Goztepe, 22, GK,,,35,3150,-,-,3,-,-,64.4,0.4,2,6.64
Nouha Dicko,Gaziantep FK, 29, AM(R),FW,,23(5),1940,4,-,4,-,1.6,74.7,1.5,1,6.63
Yusuf Abdioglu,Hatayspor, 31, D(C),,,20(2),1672,-,-,7,-,0.1,87.7,2.1,1,6.63
Adis Jahovic,Goztepe, 34, FW,,,11(8),1140,6,1,2,-,1.5,68.9,2.4,1,6.63
