Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Davy Roef,Gent, 27, GK,,,6,540,-,-,-,-,-,69.9,0.2,-,6.61
Petar Golubovic,Kortrijk, 26, D(CLR),,,24(3),2095,-,-,3,-,0.5,73.4,1.2,-,6.61
Anton Tanghe,Oostende, 22, D(C),,,28(1),2509,1,-,5,-,0.1,67.1,2.1,-,6.60
Franck Kanouté,Cercle Bruges, 22, M(C),,,13(3),1043,1,-,3,-,1.3,83.1,0.4,-,6.60
David Hubert,OH Leuven, 33, DMC,,,30(1),2626,1,-,5,-,0.4,79.1,0.9,-,6.60
Siebe Schrijvers,Club Bruges, 24, FW,,,3(7),303,-,3,-,-,1,71.1,0.3,-,6.60
Siebe Schrijvers,OH Leuven, 24, FW,,,5(7),604,2,1,1,-,1.8,77,0.7,-,6.60
Jackson Muleka,Standard Liege, 23, FW,,,10(9),902,7,1,3,-,2,72.1,0.7,-,6.60
Jeremy Gelin,Royal Antwerp, 24, D(C),DMC,,10(2),819,-,1,1,1,0.3,88.7,1.3,-,6.60
Thomas Didillon,Cercle Bruges, 25, GK,,,30,2700,-,-,-,-,-,57.2,0.3,1,6.60
Josh Cullen,Anderlecht, 25, DMC,,,20(7),1825,-,1,4,1,0.4,84.7,0.8,-,6.59
Jorge Teixeira,St.Truiden, 34, D(C),,,20,1702,1,1,2,2,0.8,82.7,1.5,-,6.59
Olivier Deman,Cercle Bruges, 21, FW,,,8(1),584,-,-,2,-,0.9,65,1.1,-,6.59
Kristiyan Malinov,OH Leuven, 27, DMC,,,25(2),2013,2,1,9,1,0.3,79.9,0.7,1,6.59
Tom Pietermaat,Beerschot, 28, DMC,,,29(1),2467,-,1,8,-,0.1,78.2,0.5,-,6.59
Wolke Janssens,St.Truiden, 26, D(R),,,5(4),502,-,-,1,-,0.2,78.2,1.2,1,6.59
Hervé Kouakou Koffi,Royal Excel Mouscron, 24, GK,,,34,3060,-,-,4,-,-,43.1,0.2,3,6.59
Jonathan Heris,Eupen, 30, D(CR),,,18(7),1629,2,1,5,1,0.5,76.8,0.7,-,6.59
Maxime Lestienne,Standard Liege, 28, M(CLR),,,22(8),1746,5,5,2,-,1.2,77.4,0.1,1,6.58
Menno Koch,Eupen, 26, D(C),,,9(8),955,2,-,5,-,0.5,86.6,2.5,1,6.58
Stipe Radic,Beerschot, 20, D(C),,,9,789,1,-,3,-,0.1,82.2,1.7,-,6.58
Thibault Peyre,KV Mechelen, 28, D(C),,,27(2),2473,-,1,3,-,0.2,85.7,1.6,-,6.58
Anouar Ait El Hadj,Anderlecht, 19, AM(CL),,,22(6),1898,4,-,2,-,0.8,76.4,-,-,6.58
Maximiliano Caufriez,St.Truiden, 24, D(CR),,,18(1),1514,1,1,2,1,0.2,78.9,0.8,1,6.58
Elisha Owusu,Gent, 23, DMC,,,17(6),1512,-,-,1,-,0.4,87.8,0.3,-,6.58
Derrick Luckassen,Anderlecht, 25, D(CR),DMC,,7(1),647,-,-,2,-,0.5,88.6,1.4,-,6.58
Serge Tabekou,Royal Excel Mouscron, 24, AM(R),,,21(9),1998,4,2,4,-,1.2,65.1,1.6,-,6.57
Eric Ocansey,Kortrijk, 23, D(L),M(L),,29(2),2446,1,1,5,-,0.7,73.9,0.5,1,6.57
Marko Ilic,Kortrijk, 23, GK,,,22,1980,-,-,-,-,-,59.1,0.2,-,6.57
Dimitri Mohamed,Royal Excel Mouscron, 31, D(L),,,20,1702,2,-,3,-,0.3,70.4,1.5,-,6.56
Georges Mandjeck,Waasland-Beveren, 32, M(C),,,16,1297,-,-,2,-,0.2,83.3,1.3,-,6.56
Dries Wouters,Genk, 24, Midfielder,,,4(4),386,-,1,2,-,0.3,84.1,1,-,6.56
Olivier Deschacht,Zulte Waregem, 40, D(CL),,,33,2970,2,2,4,-,0.5,85.5,1.1,-,6.55
Laurent Depoitre,Gent, 32, FW,,,11(11),1180,2,1,2,-,1.6,68,2.2,1,6.55
Steeven Willems,Sporting Charleroi, 30, D(C),,,18,1497,-,-,7,-,0.2,90.5,1.2,-,6.55
Loic Ritiere,Kortrijk, 19, Midfielder,,,1,69,-,-,-,-,-,83.3,2,-,6.55
Jordan Lukaku,Royal Antwerp, 26, D(L),M(L),,20(2),1676,-,3,4,-,0.2,78.7,0.4,-,6.55
Emmanuel Dennis,Club Bruges, 23, M(R),FW,,6(3),436,-,2,2,-,1.9,81.6,0.9,-,6.55
Marco Ilaimaharitra,Sporting Charleroi, 25, DMC,,,22(5),1929,1,2,8,1,0.7,81.9,0.9,1,6.54
Gojko Cimirot,Standard Liege, 28, DMC,,,19(4),1685,-,1,2,-,0.5,88.7,0.2,-,6.54
Jules van Cleemput,Sporting Charleroi, 24, D(R),,,16(2),1273,-,2,5,-,0.4,74,1.3,-,6.54
Obbi Oularé,Standard Liege, 25, FW,,,5(7),479,2,-,2,-,1.9,56.1,3.4,-,6.54
Gustav Engvall,KV Mechelen, 25, FW,,,7(4),613,-,3,2,-,0.9,73,0.1,-,6.54
Michel Vlap,Anderlecht, 24, AM(CL),,,8(3),622,1,-,3,-,1.4,86.9,0.4,-,6.54
Thibault Vlietinck,OH Leuven, 23, D(R),M(R),,17(2),1402,1,1,2,-,0.5,78.9,0.4,-,6.54
Issa Kabore,KV Mechelen, 20, D(R),,,14(9),1373,-,3,5,1,0.1,78.9,0.4,1,6.54
Timon Wellenreuther,Anderlecht, 25, GK,,,22(1),2025,-,-,2,-,-,78.1,0.3,1,6.54
Miguel Vieira,Waasland-Beveren, 30, D(C),,,6,487,-,1,3,-,0.7,80.7,2.2,-,6.54
Panos Armenakas,Zulte Waregem, 22, Midfielder,,,2(7),201,2,-,-,-,0.8,92.4,0.1,-,6.54
Christophe Lepoint,Royal Excel Mouscron, 36, DMC,,,8(3),740,1,-,2,-,0.5,76.2,1.4,-,6.53
Ante Palaversa,Kortrijk, 21, M(C),,,6(3),493,2,-,2,-,0.8,84.7,0.2,1,6.53
Damjan Pavlovic,Standard Liege, 19, Defender,,,3(4),256,-,-,4,-,0.3,76.4,0.4,-,6.53
Andreas Wiegel,Waasland-Beveren, 29, D(R),M(R),,13(1),1011,-,2,5,-,0.4,74.6,0.6,-,6.53
Nils Schouterden,Eupen, 32, Midfielder,,,8(2),707,-,1,1,-,0.4,69.6,0.4,-,6.53
Fabrice Olinga,Royal Excel Mouscron, 25, AM(L),,,19(5),1421,2,2,6,-,1.3,73.9,0.6,1,6.53
Jean Butez,Royal Antwerp, 25, GK,,,24,2160,-,-,-,-,-,73,0.4,1,6.53
Matías Silvestre,Royal Excel Mouscron, 36, D(C),,,24,2116,3,-,1,-,0.3,76.7,2,1,6.53
Chris Durkin,St.Truiden, 21, DMC,M(R),,20(8),1982,1,1,6,-,0.3,79.8,1,-,6.52
Remy Descamps,Sporting Charleroi, 24, GK,,,14,1260,-,-,1,-,-,68.1,0.2,1,6.52
Frederic Frans,Beerschot, 32, D(C),,,31,2695,2,1,4,-,0.4,81.5,1.6,1,6.52
Cameron Humphreys-Grant,Zulte Waregem, 22, D(C),,,25(1),2240,-,-,2,-,0.2,84.9,1.1,-,6.52
Loris Brogno,Beerschot, 28, AM(LR),FW,,9(7),807,3,2,3,1,0.7,71.9,0.1,-,6.52
Isaac Nuhu,Eupen, 19, AM(L),,,5(2),363,1,-,1,-,1.3,88.3,0.1,-,6.52
Yan Vorogovskiy,Beerschot, 24, M(L),,,16(5),1254,1,-,4,-,0.6,73,1.1,-,6.52
Nicolas Penneteau,Sporting Charleroi, 40, GK,,,20,1800,-,-,2,1,-,74.3,0.3,-,6.52
Sheldon Michael Louis Bateau,KV Mechelen, 30, D(CR),DMC,,7(1),561,-,-,1,-,0.1,84.5,1.8,-,6.52
Théo Defourny,Eupen, 29, GK,,,20(1),1845,-,-,2,-,-,59.2,0.2,-,6.52
Lucas Lissens,Anderlecht, 19, Defender,,,2,159,-,-,-,1,-,83.5,4,-,6.52
Mark McKenzie,Genk, 22, D(C),,,8(5),790,-,-,1,-,0.2,90.5,1.3,-,6.51
Timothy Derijck,Kortrijk, 34, D(C),DMC,,32(1),2870,1,-,4,1,0.3,82.8,2,-,6.51
Jules van Cleemput,KV Mechelen, 24, D(R),,,0(1),28,-,1,-,-,-,62.5,-,-,6.51
Stefano Denswil,Club Bruges, 28, D(CL),,,5(7),593,-,-,1,-,0.3,84,1.2,-,6.51
Mathieu De Smet,Zulte Waregem, 21, Forward,,,3(5),281,1,3,-,-,0.4,75.7,-,-,6.51
Bruno Godeau,Gent, 29, D(C),,,7(4),678,-,-,1,-,0.1,82.6,1.4,-,6.51
Amara Baby,Eupen, 32, AM(L),FW,,12(12),1180,2,1,1,-,1.2,70.3,1.7,-,6.50
Denis Prychynenko,Beerschot, 29, D(C),,,11(5),926,1,-,5,-,0.5,74.1,0.9,-,6.50
Alessandro Albanese,Waasland-Beveren, 21, AM(CR),,,16(7),1247,1,6,5,-,0.9,78.3,0.2,-,6.50
Ari Freyr Skulason,Oostende, 34, D(L),M(L),,15(5),1232,-,3,3,-,0.5,70.9,0.4,-,6.50
Bruno Xadas,Royal Excel Mouscron, 23, AM(CLR),,,20(5),1710,2,3,3,-,1.7,72.2,0.2,-,6.49
Robbe Decostere,Cercle Bruges, 23, D(R),,,15(1),1317,-,-,2,-,0.3,74.2,1,-,6.49
Koji Miyoshi,Royal Antwerp, 24, M(R),,,14(9),1219,3,1,2,-,1.7,72,-,1,6.49
Aurélio Buta,Royal Antwerp, 24, M(R),,,16(9),1599,-,4,7,-,0.4,80.9,0.4,-,6.49
Felix Bastians,Waasland-Beveren, 33, D(CL),,,9,799,-,-,1,-,0.3,76.3,1.2,-,6.49
Robbie D'Haese,Oostende, 22, M(L),,,15(7),1248,1,-,-,-,0.8,72.9,0.6,1,6.49
Pierre Bourdin,Beerschot, 27, D(C),M(L),,22(9),2012,3,1,3,-,0.5,65.4,1.5,-,6.49
Guillaume Hubert,Oostende, 27, GK,,,31,2790,-,-,2,-,-,61.2,0.3,-,6.49
Tim Kleindienst,Gent, 25, FW,,,4(11),565,1,1,2,-,2,69.8,1.8,-,6.48
Charles Vanhoutte,Cercle Bruges, 22, DMC,,,19(9),1756,-,1,3,-,0.4,77.9,0.9,-,6.48
Anthony Musaba,Cercle Bruges, 20, AM(R),,,23(6),2064,6,3,2,-,1.6,72.3,0.6,1,6.48
Ignace van der Brempt,Club Bruges, 19, Defender,,,4(5),381,1,-,2,-,0.8,83,0.6,-,6.48
Igor Plastun,Gent, 30, D(C),,,9(2),756,2,-,-,-,0.7,91.2,2.2,-,6.48
Frederik Jakel,Oostende, 20, D(C),,,10(1),887,-,-,3,1,0.1,73.9,3.4,-,6.48
Pape Habib Gueye,Kortrijk, 21, FW,,,21(10),1775,5,3,3,-,1.4,67.4,2,-,6.48
Mory Konate,St.Truiden, 27, M(C),,,8(7),735,-,1,5,1,0.3,79.8,1.5,-,6.48
Jordi Amat,Eupen, 29, D(C),DMC,,26(3),2317,-,-,6,-,0.2,87.4,0.9,-,6.48
William Balikwisha,Standard Liege, 22, Midfielder,,,0(2),36,-,-,-,-,1,72.2,-,-,6.48
Andrija Vukcevic,Waasland-Beveren, 24, D(L),,,7(2),691,-,1,2,-,0.2,71,0.6,-,6.47
Santiago Colombatto,St.Truiden, 24, M(C),,,10(1),866,-,1,2,-,0.6,81.2,0.5,-,6.47
Facundo Colidio,St.Truiden, 21, AM(C),FW,,17(14),1525,2,3,5,-,0.9,68.8,0.6,2,6.47
Marko Bakic,Royal Excel Mouscron, 27, M(C),,,18(5),1597,2,1,7,-,0.7,79.7,0.6,-,6.47
Adam Jakubech,Kortrijk, 24, GK,,,12,1080,-,-,1,-,-,62.3,0.1,-,6.47
Johanna Omolo,Cercle Bruges, 31, DMC,,,6(4),560,-,-,6,-,0.1,89.8,0.8,-,6.47
Bruny Nsimba,Royal Antwerp, 21, Forward,,,1(4),165,-,1,-,-,1.2,71.4,0.4,-,6.47
Gaetan Hendrickx,Sporting Charleroi, 26, Midfielder,,,0(4),173,-,-,1,-,0.5,75.4,0.3,-,6.47
Éder Balanta,Club Bruges, 28, D(C),DMC,,13(12),1182,1,-,5,-,0.4,79.5,0.9,-,6.47
Katuku Tshimanga,OH Leuven, 32, D(CL),,,6(4),529,-,-,1,-,-,78.1,0.5,-,6.46
Brendan Daniel Hines-Ike,Kortrijk, 26, D(C),,,8,720,-,-,3,-,1,69.5,1.4,-,6.46
David Bates,Cercle Bruges, 24, D(C),,,19,1701,-,1,3,1,0.1,84.6,2.1,-,6.46
Aleksandar Boljevic,Eupen, 25, AM(R),,,6(1),482,-,1,-,-,1,68.9,0.7,-,6.46
Ferdy Druijf,KV Mechelen, 23, FW,,,5(9),523,3,-,2,-,1.4,72.8,1.5,1,6.46
Benoit Poulain,Eupen, 33, D(C),,,15(2),1283,-,-,2,-,0.1,85,1.5,-,6.46
Mohamed Réda Halaimia,Beerschot, 24, M(R),,,8(8),740,-,1,-,-,0.2,71,0.4,-,6.46
Oleksandr Filippov,St.Truiden, 28, Forward,,,7(8),664,1,4,-,-,0.9,75.8,0.5,-,6.46
Anderson Niangbo,Gent, 21, AM(L),FW,,11(7),866,1,-,-,-,2.4,85.1,0.5,1,6.45
Duje Cop,Standard Liege, 31, AM(L),FW,,5(5),425,-,2,-,-,1,67.9,0.2,-,6.45
Marko Kvasina,Oostende, 24, FW,,,7(20),846,4,1,2,-,1.1,55.9,2.7,1,6.45
Brecht Dejaegere,Gent, 30, AM(C),,,0(1),6,-,-,-,-,-,62.5,2,-,6.45
Jacob Bruun Larsen,Anderlecht, 22, AM(L),,,5(10),532,2,2,-,-,1.3,71.6,0.3,-,6.45
Nana Ampomah,Royal Antwerp, 25, AM(L),,,4(11),461,1,1,1,-,1.1,78.5,0.7,-,6.45
Teddy Chevalier,Kortrijk, 33, AM(R),FW,,10(5),927,-,3,-,-,2.1,69.3,0.5,-,6.45
Dries Wuytens,Waasland-Beveren, 30, D(C),,,22(2),1989,1,-,5,1,0.4,87.5,0.8,-,6.45
Bastien Toma,Genk, 21, AM(C),,,12(7),1020,2,1,1,1,0.7,84.4,0.3,-,6.44
Nill De Pauw,Royal Antwerp, 31, M(R),FW,,14(10),1267,1,2,3,-,0.5,78,0.3,-,6.44
Jordan Botaka,Gent, 27, D(R),M(R),FW,4(4),386,-,-,1,-,0.4,78.6,0.4,-,6.44
Nemanja Antonov,Royal Excel Mouscron, 26, Defender,,,2,180,-,-,1,-,0.5,75.4,0.5,-,6.44
Abdulia Sanyang,Beerschot, 22, Forward,,,7(12),712,-,2,2,-,0.5,73.2,0.1,-,6.44
Amine Benchaib,Sporting Charleroi, 22, AM(C),,,7(10),769,1,1,3,-,0.8,81.6,0.3,-,6.44
Lucas Ribeiro Costa,Sporting Charleroi, 22, Midfielder,,,1(7),99,-,2,-,-,0.6,83.1,0.8,-,6.43
Hamdi Harbaoui,Royal Excel Mouscron, 36, Forward,,,3(7),397,2,-,1,-,1.7,56.6,3,-,6.43
Frank Boya,Royal Antwerp, 24, M(C),,,6(6),534,-,1,3,-,0.9,70.3,1.7,1,6.43
Deni Hocko,Royal Excel Mouscron, 27, M(C),,,24(5),2212,-,1,8,1,0.2,77.5,1.2,-,6.43
Imad Faraj,Royal Excel Mouscron, 22, AM(R),,,11(16),1133,1,3,-,-,0.7,71,0.2,-,6.43
Duckens Nazon,St.Truiden, 27, FW,,,9(13),983,6,1,2,1,2,70.9,0.2,-,6.41
Joseph Efford,Waasland-Beveren, 24, FW,,,12(14),1173,2,4,1,-,0.6,75.6,0.4,-,6.41
Mamadou Koné,Eupen, 29, AM(R),,,7(7),672,-,1,2,-,0.9,68.4,0.2,-,6.40
Kenny Steppe,St.Truiden, 32, GK,,,10,900,-,-,-,-,-,73.2,0.3,-,6.40
Samy Mmaee,St.Truiden, 24, D(C),,,9(2),812,-,-,1,-,0.1,85.7,1.6,-,6.40
Youssouph Badji,Club Bruges, 19, FW,,,11(14),936,3,-,1,-,1.1,60.4,1.3,-,6.39
Benson Manuel,Royal Antwerp, 24, AM(L),,,1(4),193,-,-,-,-,2,78.7,0.2,-,6.38
Majeed Ashimeru,Anderlecht, 23, AM(R),,,9(2),602,1,-,-,-,0.7,80.4,-,-,6.38
Kenneth Schuermans,OH Leuven, 30, Defender,,,1,84,-,-,-,-,-,82.1,-,-,6.38
Matthias Verreth,Waasland-Beveren, 23, Midfielder,,,2(2),191,-,-,-,-,0.5,75.8,0.8,-,6.38
Killian Sardella,Anderlecht, 19, D(R),,,13(3),1196,-,-,-,-,0.3,83.4,0.8,-,6.38
Leonardo Lopes,Cercle Bruges, 22, M(C),,,11(8),955,1,-,4,1,0.3,74.4,0.6,1,6.38
Barnabás Bese,OH Leuven, 27, M(R),,,7(5),589,-,-,-,-,0.2,72.3,1.3,-,6.37
Brendan Schoonbaert,Waasland-Beveren, 21, D(C),,,22(5),1917,-,-,2,-,0.2,81.9,1.3,-,6.37
Matej Mitrovic,Club Bruges, 27, D(C),,,4(2),338,-,-,-,-,0.5,80.8,1.5,-,6.37
Gaetan Hendrickx,Kortrijk, 26, Midfielder,,,3(3),294,-,-,1,-,1,84.7,0.5,-,6.36
David Okereke,Club Bruges, 23, FW,,,7(21),825,4,1,-,-,1,72.1,0.6,-,6.36
Noah Mbamba,Club Bruges, 16, Defender,,,1,78,-,-,-,-,-,78.3,-,-,6.36
Massimo Bruno,Sporting Charleroi, 27, AM(CLR),,,6(12),592,2,-,-,-,1.2,81,0.1,-,6.36
Michiel Jonckheere,Kortrijk, 31, AM(C),,,13(11),1233,2,-,3,-,1.2,77.6,0.3,-,6.36
Joachim Carcela-Gonzalez,Standard Liege, 21, Midfielder,,,0(1),29,-,-,-,-,-,69.2,-,-,6.35
Nikos Kainourgios,Zulte Waregem, 22, M(L),,,9(6),685,2,-,1,-,0.9,76.5,0.7,-,6.35
Ewoud Pletinckx,Zulte Waregem, 20, D(C),,,12(11),1121,2,-,-,-,0.3,81.9,0.8,-,6.34
Marco Kana,Anderlecht, 18, Defender,,,4(4),347,-,1,1,-,0.3,82.3,0.8,-,6.34
Dylan Mbayo,Gent, 19, Forward,,,0(4),79,-,-,-,-,0.8,91.7,-,-,6.34
Mathéo Parmentier,Gent, 18, Midfielder,,,0(1),29,-,-,-,-,-,75,1,-,6.34
Milan Tucic,OH Leuven, 24, Forward,,,0(1),18,-,-,-,-,1,50,-,-,6.34
Sambou Sissoko,Kortrijk, 20, Midfielder,,,3,175,-,-,1,-,-,76.3,0.3,-,6.34
Jannes Van Hecke,Zulte Waregem, 19, AM(C),,,9(3),855,-,-,-,-,0.4,82.1,0.5,-,6.34
Landry Dimata,Anderlecht, 23, FW,,,4(10),367,2,1,2,-,0.9,72.6,0.3,-,6.34
Dario Van den Buijs,Beerschot, 25, D(C),,,7(11),763,-,-,3,-,0.3,79.3,1.3,-,6.34
Daniel Iversen,OH Leuven, 23, GK,,,5,406,-,-,-,-,-,66.7,0.2,-,6.34
Laurent Jans,Standard Liege, 28, D(R),,,5(5),508,-,-,2,-,0.3,80.3,0.6,-,6.33
Josh Felix-Eppiah,OH Leuven, 22, Forward,,,0(11),178,1,1,-,-,0.6,69.1,0.2,-,6.33
William Togui,KV Mechelen, 24, FW,,,6(8),626,1,1,-,-,1.6,72.7,0.6,-,6.33
Arthur Allemeersch,OH Leuven, 19, Forward,,,1(1),68,-,-,-,-,0.5,70.6,1,-,6.33
Ethan Horvath,Club Bruges, 25, GK,,,2,180,-,-,-,-,-,78.9,1,-,6.32
Cameron McGeehan,Oostende, 26, M(C),,,8(12),902,3,-,6,-,1.2,77.8,0.5,-,6.32
Lee Seung-Woo,St.Truiden, 23, AM(L),,,7(6),613,2,-,3,-,1.7,76.8,0.4,-,6.32
Abdul Manaf Nurudeen,Eupen, 22, Goalkeeper,,,1,90,-,-,-,-,-,81.8,1,-,6.32
Serge Raux Yao,Cercle Bruges, 22, Defender,,,1(1),96,-,-,-,-,-,91.7,0.5,-,6.32
Zeno Debast,Anderlecht, 17, Midfielder,,,0(2),74,-,-,-,-,-,88.5,-,-,6.32
Alexander Corryn,Cercle Bruges, 27, D(L),,,6(10),719,-,-,2,-,-,73.2,0.7,-,6.31
Hannes Van Der Bruggen,Cercle Bruges, 28, DMC,,,5(5),497,-,1,2,1,0.6,64,0.9,-,6.31
Theo Ndicka Matam,Oostende, 21, D(L),,,6(10),760,-,1,4,-,0.7,82.1,0.2,-,6.31
Aster Vranckx,KV Mechelen, 18, M(C),,,17(12),1583,4,2,4,1,1,79.5,0.6,-,6.31
Siemen Voet,KV Mechelen, 21, D(C),,,8(1),633,1,-,1,1,0.3,84.4,0.7,-,6.31
Cyriel Dessers,Genk, 26, FW,,,6(26),882,7,1,1,-,1,74.4,0.6,1,6.31
Ibrahima Sory Sankhon,St.Truiden, 25, D(R),,,12(4),920,-,1,7,1,0.6,77.6,0.3,-,6.31
Cristian Benavente,Royal Antwerp, 27, AM(C),,,1(8),175,2,-,-,-,0.8,69.4,0.3,-,6.31
Eric Bocat,Royal Excel Mouscron, 21, D(L),,,8,657,-,-,1,1,0.1,75.7,0.8,-,6.31
Zakaria Bakkali,Anderlecht, 25, AM(LR),,,2,121,-,-,-,-,0.5,75.8,-,-,6.31
Yuki Kobayashi,Waasland-Beveren, 29, AM(CR),,,1,77,-,-,-,-,1,91.9,-,-,6.30
Jur Schryvers,Waasland-Beveren, 24, D(R),DMC,,18(7),1638,1,2,3,-,0.2,75.3,1,-,6.30
Samuel Asamoah,St.Truiden, 27, M(C),,,14(4),1153,-,-,5,1,0.8,85.4,0.3,-,6.30
Lucas Pirard,Waasland-Beveren, 26, Goalkeeper,,,4,360,-,-,-,-,-,65.5,0.3,-,6.30
Jordan Faucher,Waasland-Beveren, 29, FW,,,5(11),579,2,-,1,-,0.8,77.4,0.8,-,6.29
Modou Diagne,Sporting Charleroi, 27, D(C),,,7(2),667,-,-,1,-,-,81.4,1,-,6.29
Aleksandar Boljevic,Standard Liege, 25, AM(R),,,3(3),332,-,-,-,-,1,75,0.2,-,6.29
Bart Verbruggen,Anderlecht, 18, GK,,,6,540,-,-,-,-,-,71.4,0.2,-,6.29
Naomichi Ueda,Cercle Bruges, 26, D(C),,,7(1),671,-,-,-,-,0.5,79.9,1.8,-,6.28
Bram Castro,Oostende, 38, GK,,,3,270,-,-,-,-,-,63.5,-,-,6.28
Eboue Kouassi,Genk, 23, DMC,,,7(11),701,-,-,4,-,0.1,85.1,1.1,-,6.28
Yohan Croizet,OH Leuven, 29, M(CR),FW,,2(3),176,-,-,-,-,0.2,72.4,0.6,-,6.28
Nick Batzner,Oostende, 21, M(C),,,10(9),883,-,1,1,-,0.7,72.9,0.4,-,6.28
Saido Berahino,Sporting Charleroi, 27, AM(CLR),FW,,5(11),592,2,-,1,-,0.7,82.3,0.4,-,6.28
Harlem-Eddy Gnohere,Royal Excel Mouscron, 33, FW,,,8(13),834,2,-,-,-,1,68.9,1.5,1,6.28
Zakaria Bakkali,Beerschot, 25, AM(LR),,,1(3),155,-,-,-,-,0.5,79.2,-,-,6.28
Matisse Samoise,Gent, 19, Midfielder,,,0(5),33,1,-,-,-,0.2,68.8,-,-,6.27
Ko Matsubara,St.Truiden, 24, D(L),,,5(2),472,-,1,1,-,0.1,79.3,0.6,-,6.27
Evangelos Patoulidis,Oostende, 19, Midfielder,,,1(2),95,-,-,-,-,-,90,-,-,6.27
Yannick Aguemon,OH Leuven, 29, Forward,,,2(4),228,-,-,1,-,0.5,83.8,0.3,-,6.27
Jenthe Mertens,Waasland-Beveren, 21, D(R),,,6(8),598,-,-,1,-,0.3,74.4,0.4,-,6.27
Steven Defour,KV Mechelen, 33, DMC,,,8(7),715,-,-,3,-,0.2,84.4,0.1,-,6.26
Cristian Benavente,Sporting Charleroi, 27, AM(C),,,1(2),103,-,-,-,-,0.3,77.3,0.3,-,6.26
Indy Boonen,Oostende, 22, Midfielder,,,2(8),264,-,-,-,-,0.3,78.9,0.2,-,6.25
Tatsuya Ito,St.Truiden, 23, AM(L),,,0(7),122,-,-,-,-,0.4,71.1,-,-,6.25
Kouadio Dabila,Royal Excel Mouscron, 24, D(C),,,6(1),497,-,-,-,-,0.1,80.8,0.9,-,6.25
Ayrton Mboko,Beerschot, 23, Defender,,,3(1),267,-,-,1,-,-,75.2,1,-,6.24
Blessing Eleke,Beerschot, 25, FW,,,5(15),628,1,-,3,-,0.6,61.8,1.3,-,6.24
Daniel Pérez,Club Bruges, 19, Forward,,,0(7),154,1,-,1,-,0.9,64.9,1,-,6.23
Alexis de Sart,Royal Antwerp, 24, Midfielder,,,3(5),350,-,-,1,-,0.5,74,0.3,-,6.23
Abdoulaye Diaby,Anderlecht, 30, AM(CLR),FW,,2(7),235,1,-,-,-,0.9,72.6,0.1,-,6.23
Edo Kayembe,Anderlecht, 23, DMC,,,0(2),12,-,-,-,-,-,94.7,0.5,-,6.23
Abdoulaye Sissako,Zulte Waregem, 23, DMC,,,7(13),629,-,1,-,-,0.2,80.2,0.6,-,6.22
Mamadou Thiam,Oostende, 26, AM(R),FW,,2(14),376,-,-,1,-,1.1,71.9,0.4,-,6.22
Gaetan Coucke,KV Mechelen, 22, GK,,,16,1440,-,-,1,-,-,75.1,0.2,-,6.22
Virgiliu Postolachi,Royal Excel Mouscron, 21, Forward,,,4(2),291,-,-,-,-,0.5,69.7,1.7,-,6.22
Luca Oyen,Genk, 18, Midfielder,,,4(16),572,-,1,-,-,0.4,83.6,0.3,-,6.22
Mustapha Bundu,Anderlecht, 24, Forward,,,5(4),402,-,-,-,-,0.7,79.3,0.1,-,6.22
Christophe Lepoint,Kortrijk, 36, DMC,,,3(4),241,-,1,3,-,0.4,64.7,1.3,-,6.22
Mohammed Dauda,Anderlecht, 23, FW,,,0(17),243,1,-,-,-,0.6,84.2,0.1,-,6.21
Keito Nakamura,St.Truiden, 20, AM(L),,,2(3),157,1,-,-,-,1,68.2,-,-,6.21
Kévin Denkey,Cercle Bruges, 20, FW,,,1(12),190,2,-,-,-,0.6,67.9,0.4,-,6.21
Víctor Vázquez,Eupen, 34, AM(CL),,,0(1),13,-,-,1,-,1,82.4,-,-,6.21
Stan Van Dessel,St.Truiden, 19, Midfielder,,,2(4),241,-,-,-,-,-,82.6,-,-,6.21
David Henen,Sporting Charleroi, 25, Midfielder,,,0(2),9,-,-,-,-,-,100,-,-,6.21
Louis Verstraete,Royal Antwerp, 22, M(C),,,1(2),118,-,-,-,-,0.3,80.4,-,-,6.20
Oliver Myny,OH Leuven, 26, Midfielder,,,3(14),263,-,1,2,-,0.4,81.3,0.1,-,6.20
Carlos Embalo,Eupen, 26, AM(R),,,3(5),279,-,-,-,-,0.8,63.9,0.4,-,6.19
Abdoul Tapsoba,Standard Liege, 19, FW,,,4(14),556,-,-,4,-,0.6,72.7,0.8,-,6.18
Eden Shamir,Standard Liege, 25, M(C),,,5(8),410,-,-,2,1,0.6,80.7,1,-,6.18
Jhonny Lucas,St.Truiden, 21, DMC,,,1(2),95,-,-,1,-,0.7,74.3,0.3,-,6.18
Mats Møller Dæhli,Genk, 26, AM(CLR),FW,,3(2),202,-,-,-,-,0.4,81.4,0.2,-,6.17
Darly Nlandu,Royal Excel Mouscron, 20, AM(C),,,5(6),462,-,-,-,-,0.9,79.5,0.5,-,6.17
Muhamed Badamosi,Kortrijk, 23, Forward,,,0(8),162,-,-,-,-,0.9,63.3,1.8,-,6.17
Beni Badibanga,Royal Excel Mouscron, 25, AM(L),,,11(15),991,-,-,1,-,0.9,71.4,0.2,-,6.17
Mario Stroeykens,Anderlecht, 16, Midfielder,,,0(3),16,-,-,-,-,0.3,80,0.3,-,6.16
