Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Antonio Puertas,Granada, 29, AM(LR),,,22(13),2170,3,5,6,-,0.7,67.7,1.4,3,6.51
Diego Costa,Atletico, 32, FW,,,2(5),207,2,-,1,-,0.7,77.8,1.3,-,6.51
Álex Remiro,Real Sociedad, 26, GK,,,38,3420,-,-,-,-,-,68.6,0.2,1,6.51
Ángel Montoro,Granada, 32, M(C),,,18(5),1371,1,1,7,-,0.7,76.6,0.3,-,6.51
Ander Guevara,Real Sociedad, 23, DMC,,,25(6),2088,1,1,5,-,0.3,82.8,0.8,1,6.51
Facundo Roncaglia,Osasuna, 34, D(CLR),,,14(3),1236,1,1,1,1,0.8,71.1,1.8,1,6.51
Damián Suárez,Getafe, 33, D(R),,,28(3),2440,1,-,12,1,0.3,63.3,1.1,1,6.51
Alberto Moreno,Villarreal, 28, D(L),M(L),,2(3),194,-,-,-,-,0.8,89,-,-,6.50
Pere Milla,Elche, 28, AM(CL),FW,,22(10),1987,4,3,6,-,0.9,73,1.3,2,6.50
Marcos de Sousa,Real Valladolid, 24, FW,,,11(12),1171,4,1,3,-,1.4,60.8,1.8,2,6.50
Bruno González,Real Valladolid, 31, D(C),,,25(2),2261,1,-,8,-,0.2,75.6,2.1,-,6.50
Fali,Cadiz, 27, D(C),DMC,,29(5),2639,-,-,11,-,0.3,70.2,1.1,-,6.50
David Soria,Getafe, 28, GK,,,28,2520,-,-,2,-,-,45.8,0.3,3,6.50
Manu Sánchez,Osasuna, 20, D(L),,,10(6),974,-,4,4,-,0.2,72.6,0.2,-,6.50
Mouctar Diakhaby,Valencia, 24, D(C),,,24(2),2082,1,-,4,1,0.4,85,1.8,-,6.49
Vicente Esquerdo,Valencia, 22, Midfielder,,,3(1),233,-,-,1,-,0.3,84,-,-,6.49
Quini,Granada, 31, D(LR),,,12(7),1187,1,-,5,-,0.4,67.2,1.3,1,6.49
Portu,Real Sociedad, 29, AM(CLR),FW,,24(13),2190,8,3,3,-,0.8,73.1,0.5,1,6.49
Domingos Quina,Granada, 21, M(C),,,5(3),343,2,-,1,-,1,76.4,0.5,-,6.49
Rodrigo Ely,Deportivo Alaves, 27, D(C),,,6(2),470,1,-,1,-,0.5,78.4,1.8,-,6.49
Tomás Pina,Deportivo Alaves, 33, M(C),,,31(2),2590,1,1,12,-,0.3,82.5,1.4,2,6.48
Diego Lainez,Real Betis, 20, AM(R),,,8(13),859,-,2,5,-,0.6,79.8,0.3,-,6.48
Marvin Park,Real Madrid, 20, Midfielder,,,2(2),133,-,1,-,-,0.3,82.9,1,-,6.48
Ivan Saponjic,Cadiz, 23, FW,,,3(6),387,1,-,2,-,1.2,72.8,3.4,-,6.48
Joseph Aidoo,Celta Vigo, 25, D(C),,,14(11),1285,-,-,3,-,0.4,82,1.7,1,6.48
Néstor Araújo,Celta Vigo, 29, D(C),,,26(7),2424,-,-,5,-,0.2,83.2,1.8,-,6.47
Pedro Mosquera,SD Huesca, 33, M(C),,,24(3),2055,-,-,1,-,0.3,85.5,0.9,-,6.47
Fernando Pacheco,Deportivo Alaves, 29, GK,,,37(1),3348,-,-,1,-,-,66.1,0.2,3,6.47
Sidnei,Real Betis, 31, D(C),,,7(4),695,-,-,1,-,0.1,90.4,1.7,-,6.47
Jon Moncayola,Osasuna, 23, DMC,,,28(8),2665,2,-,5,1,1.1,81.7,1,-,6.47
Jon Morcillo,Athletic Bilbao, 22, AM(L),,,16(14),1363,2,2,3,-,0.8,73.9,0.4,-,6.46
Andrés Guardado,Real Betis, 34, D(L),M(CL),,17(7),1322,1,-,4,-,0.5,83.7,1,1,6.46
Rubén Yáñez,Getafe, 27, GK,,,10,900,-,-,2,-,-,55.9,0.2,-,6.46
Luuk de Jong,Sevilla, 30, AM(C),FW,,14(20),1264,4,-,3,-,0.9,72.8,2.1,1,6.46
Isco,Real Madrid, 29, M(CLR),FW,,8(17),899,-,2,1,-,0.8,90.2,0.2,-,6.46
Jeremías Ledesma,Cadiz, 28, GK,,,32,2880,-,-,-,-,-,44.9,0.3,4,6.46
Jon Guridi,Real Sociedad, 26, M(C),,,8(9),828,-,1,2,-,0.5,80.7,0.8,-,6.46
Allan-Roméo Nyom,Getafe, 33, D(LR),M(R),,28(3),2334,-,2,10,1,0.3,64.1,1.7,1,6.45
Sergio Postigo,Levante, 32, D(C),,,19(3),1625,-,-,4,-,-,82.3,1.1,-,6.45
Rui Silva,Granada, 27, GK,,,32,2880,-,-,1,-,-,52.7,0.2,-,6.45
Roberto Torres,Osasuna, 32, AM(CLR),,,19(16),1893,7,1,-,-,1.4,72.3,0.3,1,6.44
Óscar De Marcos,Athletic Bilbao, 32, D(LR),M(CR),,17(8),1517,1,2,2,-,0.2,77.1,0.5,1,6.44
Mikel Vesga,Athletic Bilbao, 28, DMC,,,20(10),1722,-,1,7,-,0.7,77.9,1.5,-,6.44
Carlos Bacca,Villarreal, 34, FW,,,9(14),782,5,-,1,-,0.9,65.4,0.4,1,6.44
Rodrigo Battaglia,Deportivo Alaves, 29, M(C),,,29(3),2495,1,-,10,1,0.5,84.1,1.4,1,6.44
Diego González,Elche, 26, D(CL),,,15(4),1280,1,-,5,-,0.3,88.9,1.6,-,6.44
Dani Calvo,Elche, 27, D(C),,,19(4),1779,2,-,3,-,0.3,82.4,1.5,1,6.44
Pedro López,SD Huesca, 37, D(R),M(R),,10(12),1064,-,1,2,-,0.1,86,0.8,-,6.44
Borja García,SD Huesca, 30, AM(CL),,,13(8),1119,1,-,-,-,0.7,87.8,0.5,-,6.43
Rober Pier,Levante, 26, D(C),DMC,,16(3),1427,-,1,3,1,0.4,82.6,0.8,-,6.43
Marcos Mauro,Cadiz, 30, D(C),,,22(2),1831,2,-,2,1,0.3,82.6,1.5,-,6.43
Pepe Sanchez,Granada, 21, Defender,,,3,254,-,-,-,-,0.3,50,1.3,-,6.43
Mikel Rico,SD Huesca, 36, M(C),,,27(5),2200,1,4,2,-,0.6,80.1,0.3,-,6.43
Anthony Lozano,Cadiz, 28, FW,,,18(11),1531,3,1,5,-,1.2,62.2,2.1,1,6.43
Marko Dmitrovic,Eibar, 29, GK,,,35,3121,1,-,-,-,0.1,50.2,0.3,1,6.43
Mikel Balenziaga,Athletic Bilbao, 33, D(L),,,17(6),1689,-,1,-,-,0.1,77.9,0.7,-,6.42
Denis Cheryshev,Valencia, 30, AM(L),FW,,13(8),1105,-,3,3,-,1,66.9,0.6,-,6.42
Aitor Fernández,Levante, 30, GK,,,29,2610,-,-,-,-,-,72.2,0.1,-,6.42
Eugeni Valderrama,SD Huesca, 26, Midfielder,,,1(2),114,-,-,-,-,-,85.5,0.3,-,6.42
Kevin Vázquez,Celta Vigo, 28, D(R),,,5(3),560,-,-,3,-,0.1,74.3,0.6,-,6.42
Denis Vavro,SD Huesca, 25, D(C),,,9(2),616,-,-,1,-,0.7,76.6,1,-,6.42
Ander Barrenetxea,Real Sociedad, 19, AM(LR),,,13(18),1300,3,-,7,-,0.7,74.8,0.1,1,6.42
Joseba Zaldua,Real Sociedad, 28, D(R),,,6(6),636,-,-,3,-,0.2,79.4,0.8,-,6.42
Helibelton Palacios,Elche, 27, D(R),,,8(3),743,-,-,-,-,-,80.3,0.7,-,6.41
Pedro Bigas,Eibar, 31, D(CL),,,19(2),1530,-,-,1,-,0.5,72.2,2.4,-,6.41
Nacho,Real Valladolid, 32, D(LR),M(L),,21(2),1813,-,1,3,1,0.3,71.2,0.9,-,6.41
Shon Weissman,Real Valladolid, 25, FW,,,24(8),2139,6,1,3,-,1.2,73.7,0.8,2,6.41
Víctor Laguardia,Deportivo Alaves, 31, D(C),,,30(2),2636,-,1,4,1,0.3,76.3,1.7,-,6.41
Unai García,Osasuna, 29, D(C),,,13(4),1244,-,-,3,-,0.3,76.6,1.4,-,6.41
Oihan Sancet,Athletic Bilbao, 21, AM(C),FW,,11(13),1036,2,2,2,-,0.8,73.1,0.8,-,6.41
Oier Sanjurjo,Osasuna, 35, D(CR),M(C),,25(8),2088,-,2,10,-,0.5,67.1,1.9,1,6.41
Cote,Eibar, 31, D(L),,,11(3),905,-,-,3,-,0.1,78.8,1.2,-,6.41
Nemanja Radoja,Levante, 28, DMC,,,13(8),1118,-,2,1,-,0.3,86.3,1,-,6.41
Fernando Niño,Villarreal, 20, FW,,,8(9),594,3,-,1,-,0.8,72.7,0.8,-,6.41
Jordi Masip,Real Valladolid, 32, GK,,,25,2250,-,-,3,-,-,46.7,0.2,-,6.41
Jorge Pombo,Cadiz, 27, Midfielder,,,5(7),519,1,-,1,-,1.2,80.6,0.3,-,6.41
Miralem Pjanic,Barcelona, 31, M(C),,,6(13),623,-,-,1,-,0.8,91.4,0.5,-,6.41
Juan Cruz,Osasuna, 28, D(L),,,23(3),1966,-,-,4,-,-,72.1,1.1,-,6.40
Domingos Duarte,Granada, 26, D(C),,,27(2),2365,1,-,5,1,0.2,77,1.7,-,6.40
Johan Mojica,Elche, 28, D(L),M(L),,14(3),1206,-,-,3,-,0.4,75.7,0.7,-,6.40
Carlos Neva,Granada, 24, D(L),,,21(1),1800,-,-,1,-,0.4,68.1,0.7,-,6.40
Kike Pérez,Real Valladolid, 24, AM(C),,,12(12),1155,-,-,3,-,0.6,81.7,1.1,-,6.40
Coke,Levante, 34, D(CLR),M(R),,11(6),839,-,-,1,-,0.5,79.2,0.9,-,6.40
Trincão,Barcelona, 21, AM(R),,,3(25),683,3,2,1,-,0.8,86.3,0.1,-,6.40
Roberto López,Real Sociedad, 21, Forward,,,4(13),500,3,-,-,-,0.8,79.3,0.3,-,6.39
Joel Robles,Real Betis, 30, GK,,,18,1620,-,-,2,-,-,58.5,0.1,2,6.39
Dimitri Foulquier,Granada, 28, D(LR),M(R),,32,2672,-,4,7,-,0.3,70.6,0.6,-,6.39
Nikola Vukcevic,Levante, 29, DMC,,,11(2),815,-,-,4,-,0.2,85.5,1.4,-,6.39
Paulo Gazzaniga,Elche, 29, GK,,,8,720,-,-,3,-,-,55.7,0.1,-,6.39
Abdoulaye Diaby,Getafe, 30, AM(CLR),FW,,0(1),17,-,-,-,-,1,62.5,-,-,6.39
Emre Mor,Celta Vigo, 23, AM(LR),FW,,6(5),503,-,-,2,-,0.7,75.2,0.4,-,6.39
Jon Pacheco Dozagarat,Real Sociedad, 20, Defender,,,0(1),31,-,-,-,-,1,92,-,-,6.39
Juan Pérez,Osasuna, 24, GK,,,3,270,-,-,-,-,-,50.6,-,-,6.39
Víctor Díaz,Granada, 32, D(CLR),,,7(10),825,-,2,4,-,0.3,68.1,1,-,6.39
Pedro León,Eibar, 34, M(LR),,,10(14),938,1,2,2,-,0.8,69.4,0.8,-,6.38
Martín Aguirregabiria,Deportivo Alaves, 25, D(LR),M(R),,16(10),1557,-,1,1,-,0.1,71.4,0.7,-,6.38
Xabier Etxeita,Getafe, 33, D(C),,,9(2),881,-,-,3,-,0.4,62.5,1.8,-,6.38
Óscar Rodríguez,Sevilla, 22, AM(CLR),,,4(16),498,-,-,1,-,0.5,83.8,0.4,-,6.38
Iván Marcone,Elche, 30, DMC,,,30(3),2651,-,-,8,1,0.1,87.1,0.7,-,6.38
Martín Montoya,Real Betis, 30, D(LR),M(R),,2(3),238,-,-,-,1,0.4,81.7,1.6,-,6.38
Darko Brasanac,Osasuna, 29, M(CR),,,9(7),910,2,-,4,-,0.5,71.3,1.7,-,6.37
Sergi Guardiola,Real Valladolid, 30, FW,,,19(10),1795,1,2,5,-,1.2,67,2,-,6.37
Miguel Ángel Atienza,Eibar, 22, M(C),,,9(3),838,-,-,1,-,0.4,80.1,2.1,-,6.37
William Carvalho,Real Betis, 29, DMC,,,12(15),1220,2,-,4,1,0.6,84.7,1.1,1,6.37
Eliaquim Mangala,Valencia, 30, D(C),,,4(3),320,-,-,1,-,0.3,69.4,2.7,-,6.37
Fran Beltrán,Celta Vigo, 22, DMC,,,13(19),1392,3,-,3,-,0.6,90.6,0.1,-,6.37
