Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Kevin Trapp,Eintracht Frankfurt, 30, GK,,,33,2970,-,-,-,-,-,66.5,0.2,1,6.55
Florian Niederlechner,Augsburg, 30, AM(CR),FW,,21(7),1746,5,4,2,1,1.7,68.2,1,1,6.55
Marco Friedl,Werder Bremen, 23, D(CL),M(L),,31(1),2788,-,-,6,-,0.3,80.4,0.9,-,6.55
Marius Wolf,FC Koln, 26, D(R),M(CLR),,29(2),2563,2,2,3,-,1.3,67.3,0.8,1,6.55
Luka Jovic,Eintracht Frankfurt, 23, FW,,,8(10),888,4,-,2,-,1.4,78.6,1.4,-,6.55
Daniel Didavi,Stuttgart, 31, AM(CR),FW,,10(13),968,4,3,2,-,1,77,0.5,-,6.54
Péter Gulácsi,RBL, 31, GK,,,33,2970,-,-,-,-,-,85.3,0.1,-,6.54
Milos Veljkovic,Werder Bremen, 25, D(C),DMC,,19(4),1723,-,-,1,-,0.1,74.2,1.5,-,6.54
Munas Dabbur,Hoffenheim, 29, AM(C),FW,,11(11),997,4,-,2,-,1.3,71.1,0.7,-,6.54
Florian Flick,Schalke, 21, Midfielder,,,4,360,1,-,1,-,0.3,77.7,0.5,-,6.54
Raphael Framberger,Augsburg, 25, D(R),M(R),,19(2),1547,-,1,4,1,-,59.8,1,1,6.53
Ibrahima Konaté,RBL, 22, D(C),,,8(6),695,1,-,2,-,0.3,86.2,2.1,-,6.53
Robin Quaison,Mainz, 27, M(CLR),FW,,18(10),1480,6,2,1,-,1.3,67.5,0.8,1,6.53
Aymen Barkok,Eintracht Frankfurt, 23, AM(CR),,,9(17),970,2,3,5,-,0.7,76.3,0.6,1,6.53
Kasim Adams,Hoffenheim, 25, D(C),,,11(1),987,-,-,-,-,0.6,84,2.1,-,6.53
Noah Katterbach,FC Koln, 20, D(L),,,12(9),1110,-,-,1,-,0.4,78,0.9,-,6.53
Sven Bender,Leverkusen, 32, D(C),M(C),,14(4),1172,-,-,1,-,0.2,89.8,1.8,1,6.53
Sebastian Rudy,Hoffenheim, 31, D(R),M(CR),,21(4),1683,1,2,4,-,0.6,77.4,0.4,-,6.53
Andreas Voglsammer,Arminia Bielefeld, 29, AM(LR),FW,,11(7),1004,2,2,1,-,1.8,57.1,2.4,2,6.53
Taiwo Awoniyi,Union Berlin, 23, FW,,,16(5),1366,5,2,-,-,1.4,66.8,1.6,-,6.53
Timothy Fosu-Mensah,Leverkusen, 23, D(CR),,,5(1),412,-,-,2,-,0.3,87.9,1.3,-,6.53
Levin Öztunali,Mainz, 25, M(CLR),,,7(10),755,1,2,-,-,0.4,62.8,0.4,-,6.53
Marwin Hitz,Borussia Dortmund, 33, GK,,,16,1396,-,-,1,-,-,81.2,0.1,-,6.52
Marcus Ingvartsen,Union Berlin, 25, AM(CR),,,24(6),1971,3,5,4,-,1.3,74.1,1.3,-,6.52
Denis Zakaria,Borussia M.Gladbach, 24, D(C),DMC,,15(10),1420,1,1,5,-,0.4,88,0.5,-,6.52
Valentino Lazaro,Borussia M.Gladbach, 25, D(R),M(CLR),,13(9),1241,2,-,3,-,0.7,79.3,0.7,-,6.52
Jacob Laursen,Arminia Bielefeld, 26, D(L),,,13(3),1109,-,1,1,-,0.1,79.3,0.6,-,6.52
Tin Jedvaj,Leverkusen, 25, D(CLR),,,2(1),152,-,-,-,-,0.3,81.6,0.3,-,6.52
Marin Pongracic,Wolfsburg, 23, D(C),,,7(3),578,-,-,-,1,0.1,85,1.4,-,6.52
Roman Bürki,Borussia Dortmund, 30, GK,,,18(1),1665,-,-,-,-,-,78.3,0.1,-,6.52
Santiago Arias,Leverkusen, 29, D(R),,,1,90,-,-,-,-,-,89.6,-,-,6.51
Håvard Nordtveit,Hoffenheim, 30, D(CR),DMC,,6(6),698,-,-,1,-,0.3,84.7,1.9,-,6.51
Dominique Heintz,Freiburg, 27, D(CL),,,14(7),1366,-,-,3,-,0.1,86.8,1.1,-,6.51
Masaya Okugawa,Arminia Bielefeld, 25, AM(CL),FW,,11(2),923,1,-,-,-,0.7,62.3,0.8,1,6.51
Petar Musa,Union Berlin, 23, FW,,,8(6),718,1,3,2,-,1.2,54.8,3,1,6.50
Mehmet Can Aydin,Schalke, 19, M(R),,,6,501,-,-,-,-,0.2,65.3,2.2,-,6.50
Kingsley Ehizibue,FC Koln, 26, D(R),M(R),,15(6),1141,-,1,5,-,0.4,75.1,1,-,6.49
Tanguy Coulibaly,Stuttgart, 20, M(R),,,17(14),1510,2,1,2,-,0.8,74.2,0.5,1,6.49
Philipp Förster,Stuttgart, 26, M(CLR),FW,,17(8),1521,3,1,4,-,0.8,79.8,0.2,-,6.49
Luca Kilian,Mainz, 21, D(C),,,4(2),380,-,-,1,-,0.2,87.3,2.5,-,6.49
Eric Maxim Choupo-Moting,Bayern, 32, M(CLR),FW,,8(14),812,3,-,2,-,0.9,79.4,0.6,-,6.48
Mads Pedersen,Augsburg, 24, D(L),,,9(6),884,-,-,1,-,0.1,71.3,0.5,-,6.48
Michael Langer,Schalke, 36, GK,,,2(1),238,-,-,-,-,-,65.2,-,-,6.48
Mateu Morey,Borussia Dortmund, 21, D(R),M(R),,10(3),834,-,2,1,-,0.2,85.8,0.3,-,6.48
Corentin Tolisso,Bayern, 26, D(R),M(C),,7(9),778,1,-,1,1,0.8,87.2,0.9,-,6.48
Louis Jordan Beyer,Borussia M.Gladbach, 21, D(CR),,,2(2),186,-,-,-,-,-,79.2,2.5,-,6.48
Márton Dárdai,Hertha Berlin, 19, D(C),,,9(3),822,-,1,-,-,0.2,82.2,0.4,-,6.47
Demarai Gray,Leverkusen, 24, AM(CLR),FW,,5(5),440,1,2,-,-,1.5,77.1,-,-,6.47
Benjamin Stambouli,Schalke, 30, D(CR),M(C),,22(2),1957,-,2,5,-,0.1,74.4,1.4,-,6.47
Chris Richards,Bayern, 21, D(C),,,1(2),88,-,1,-,-,-,90.8,0.3,-,6.47
Philipp Klement,Stuttgart, 28, M(C),,,2(16),412,1,2,-,-,0.4,82.1,0.2,-,6.46
Malick Thiaw,Schalke, 19, D(C),,,15(4),1450,1,-,3,1,0.4,80.2,1.9,-,6.46
Justin Kluivert,RBL, 22, AM(LR),,,8(11),812,3,-,2,-,0.9,73.2,0.3,-,6.46
Lukás Hrádecky,Leverkusen, 31, GK,,,29,2566,-,-,1,-,-,74.8,0.3,-,6.46
Rune Jarstein,Hertha Berlin, 36, GK,,,8,720,-,-,-,-,-,63.1,0.1,-,6.46
Ajdin Hrustic,Eintracht Frankfurt, 24, M(CLR),,,1(10),267,1,-,2,-,0.6,87,0.3,-,6.45
Lukasz Piszczek,Borussia Dortmund, 35, D(CR),M(R),,5(6),451,-,-,-,-,0.1,80.5,0.6,-,6.45
Kevin Möhwald,Werder Bremen, 27, M(CR),,,17(10),1567,5,1,2,1,0.9,86,0.9,-,6.45
Robert Skov,Hoffenheim, 25, D(L),M(LR),,12(11),1167,1,-,-,1,1.4,75.4,0.6,-,6.44
Krzysztof Piatek,Hertha Berlin, 25, FW,,,18(14),1635,7,1,4,-,1.3,72.3,1.7,1,6.44
Dominik Kohr,Eintracht Frankfurt, 27, DMC,,,2(5),257,-,-,1,-,0.7,78.7,1.1,-,6.44
Youssoufa Moukoko,Borussia Dortmund, 16, Forward,,,2(12),416,3,-,-,-,1.4,75,0.1,-,6.44
Atakan Karazor,Stuttgart, 24, D(C),DMC,,10(9),1031,-,-,3,-,0.2,86.2,1.5,-,6.44
Erik Thommy,Stuttgart, 26, M(CLR),,,3(5),312,-,2,-,-,1.5,77.3,0.9,-,6.44
Danny Latza,Mainz, 31, M(C),,,21(8),1805,-,2,8,-,0.8,72,1,-,6.44
Timo Horn,FC Koln, 28, GK,,,34,3010,-,-,-,-,-,72.7,0.1,1,6.44
Lukas Kübler,Freiburg, 28, D(R),M(R),,11(8),889,-,1,2,-,0.1,69.9,1.3,-,6.44
Admir Mehmedi,Wolfsburg, 30, M(CLR),FW,,8(10),821,-,2,-,-,0.4,80.4,0.3,-,6.44
Jonathan Burkardt,Mainz, 20, AM(R),FW,,16(13),1377,2,-,-,-,1,71.8,0.7,-,6.44
Rocco Reitz,Borussia M.Gladbach, 19, Midfielder,,,1(1),61,-,-,1,-,-,84.4,-,-,6.44
Rani Khedira,Augsburg, 27, D(C),DMC,,23(4),1829,1,-,5,-,0.4,71.1,1.5,1,6.43
Roberto Massimo,Stuttgart, 20, M(R),,,7(11),756,-,-,2,-,0.8,76,0.5,-,6.43
Jorge Meré,FC Koln, 24, D(C),,,14(2),1301,-,-,2,-,0.1,87.4,1.8,-,6.43
Omar Mascarell,Schalke, 28, DMC,,,21(3),1768,1,1,6,-,0.4,82.7,1.2,-,6.43
Mateo Klimowicz,Stuttgart, 20, AM(C),FW,,12(13),1196,1,1,1,-,1.4,77.9,0.2,-,6.43
Yann Sommer,Borussia M.Gladbach, 32, GK,,,31,2713,-,-,1,1,-,80.3,-,-,6.43
Felix Agu,Werder Bremen, 21, D(L),M(LR),,8(7),698,1,-,-,-,0.3,70.8,0.9,1,6.42
Dennis Geiger,Hoffenheim, 22, M(C),,,9,664,1,1,4,1,0.8,88.1,0.1,-,6.42
Deyovaisio Zeefuik,Hertha Berlin, 23, D(R),M(R),,10(12),908,1,-,2,1,0.1,71.5,1.6,-,6.42
Dominick Drexler,FC Koln, 31, AM(CLR),,,11(16),1229,2,1,1,-,0.4,79.6,0.3,1,6.42
Sami Khedira,Hertha Berlin, 34, M(C),,,4(5),394,-,1,1,-,0.1,83,0.6,-,6.42
Karim Bellarabi,Leverkusen, 31, M(CLR),FW,,7(15),791,-,-,2,-,1.3,79.8,0.1,-,6.42
Douglas Costa,Bayern, 30, M(CLR),,,3(8),316,1,1,-,-,0.4,78.1,0.1,-,6.41
Sargis Adamyan,Hoffenheim, 28, AM(CL),FW,,3(15),473,2,3,2,-,1.3,68.5,0.7,-,6.41
Lazar Samardzic,RBL, 19, Midfielder,,,2(5),198,-,1,-,-,0.1,72.6,0.1,-,6.41
Ismail Jakobs,FC Koln, 21, M(L),,,18(5),1728,1,1,6,-,1,69.9,1.1,-,6.41
Matthew Hoppe,Schalke, 20, FW,,,15(7),1310,6,1,3,-,0.9,68.9,1.1,-,6.41
Steven Zuber,Eintracht Frankfurt, 29, D(L),M(CLR),,6(14),582,-,3,1,-,0.5,78.9,0.1,-,6.40
Stefan Ilsanker,Eintracht Frankfurt, 32, D(CR),DMC,,17(10),1575,1,-,4,-,0.5,79.2,1,-,6.40
Mike van der Hoorn,Arminia Bielefeld, 28, D(C),,,15(7),1352,-,-,3,-,0.2,86.6,2.2,-,6.40
Daniel Brosinski,Mainz, 32, D(LR),M(LR),,16(5),1431,2,1,-,-,0.5,68.6,0.4,-,6.39
Jeong Woo-Yeong,Freiburg, 21, Midfielder,,,7(19),819,4,-,-,-,0.5,76.3,0.5,1,6.39
Marco Richter,Augsburg, 23, AM(CLR),FW,,16(13),1420,3,1,2,1,1.9,65.9,0.5,1,6.39
Ozan Kabak,Schalke, 21, D(C),,,14,1245,-,-,4,1,0.9,87.9,4.1,-,6.39
Nils Petersen,Freiburg, 32, FW,,,12(20),1292,8,-,-,-,1,64.3,1,-,6.38
Christian Groß,Werder Bremen, 32, D(C),DMC,,17(6),1472,-,1,6,1,0.3,85.3,0.8,-,6.38
Marvin Plattenhardt,Hertha Berlin, 29, D(L),M(L),,12(4),1073,-,2,1,-,0.2,81.5,0.5,-,6.38
Sergio Córdova,Arminia Bielefeld, 23, FW,,,13(10),1091,2,1,-,-,0.9,66.7,1.7,-,6.38
Kevin Stöger,Mainz, 27, M(CL),,,4(15),529,3,-,3,-,0.5,73.8,0.1,-,6.38
Tim Siersleben,Wolfsburg, 21, Defender,,,0(1),33,-,-,-,-,1,83.3,1,-,6.38
Jordan Torunarigha,Hertha Berlin, 23, D(CL),,,11(3),969,-,-,5,-,0.3,86.4,1.4,-,6.37
Javi Martínez,Bayern, 32, D(C),M(C),,4(15),457,-,-,-,-,0.1,89.6,1.1,-,6.37
Patrick Herrmann,Borussia M.Gladbach, 30, M(LR),FW,,9(18),868,-,3,3,-,0.7,74.4,0.1,-,6.37
Javairô Dilrosun,Hertha Berlin, 22, AM(L),,,5(7),530,-,1,-,-,0.7,75.8,0.1,-,6.37
Luca Netz,Hertha Berlin, 18, Defender,,,2(9),304,1,-,-,-,0.2,76.1,0.5,-,6.37
Klaas Jan Huntelaar,Schalke, 37, FW,,,7(2),591,2,1,2,-,1.4,77.3,1.4,-,6.37
Sead Kolasinac,Schalke, 27, D(CL),DMC,M(L),16(1),1426,1,1,5,-,0.4,79.5,0.8,-,6.37
Kevin Vogt,Hoffenheim, 29, D(CR),M(C),,20(4),1840,-,1,6,-,-,89.3,1,-,6.36
Timo Becker,Schalke, 24, D(CR),,,18(2),1640,-,-,1,-,0.3,76,1,-,6.36
Georginio Rutter,Hoffenheim, 19, Forward,,,2(7),235,1,-,-,-,0.7,75.9,1.1,-,6.36
Carlos Gruezo,Augsburg, 26, DMC,,,23(5),2092,-,-,4,-,0.6,79.6,0.2,-,6.35
László Bénes,Augsburg, 23, AM(C),,,9(3),665,1,1,3,-,0.7,68.4,0.8,-,6.35
Sava-Arangel Cestic,FC Koln, 20, D(C),,,11,901,-,-,3,-,0.1,72.5,1.8,-,6.35
Jeremie Frimpong,Leverkusen, 20, D(R),M(R),,4(6),435,-,-,1,-,0.3,86.4,0.5,-,6.35
Michel Vlap,Arminia Bielefeld, 24, AM(CL),,,5(2),374,1,1,-,-,0.4,75,0.7,-,6.34
Yannik Keitel,Freiburg, 21, DMC,,,4(8),497,-,-,1,-,0.7,77.5,1.2,-,6.34
Robert Glatzel,Mainz, 27, FW,,,3(10),352,2,-,-,-,1,68.5,1.2,-,6.34
Jean-Manuel Mbom,Werder Bremen, 21, DMC,,,15(6),1166,-,1,7,-,0.3,67.7,1.5,-,6.34
Marek Suchy,Augsburg, 33, D(C),,,3(2),305,-,-,2,-,-,88.1,1.2,-,6.34
Christian Gentner,Union Berlin, 35, M(CLR),,,13(9),1037,-,-,-,-,0.3,77,0.2,-,6.34
Davy Klaassen,Werder Bremen, 28, M(CL),,,3,225,-,-,1,-,1.3,67.8,0.3,-,6.34
Benjamin Henrichs,RBL, 24, D(LR),DMC,M(R),5(8),537,-,1,3,-,0.4,77.6,0.2,-,6.33
Davie Selke,Werder Bremen, 26, FW,,,7(16),803,3,-,4,-,1.2,55,2.8,-,6.33
Romano Schmid,Werder Bremen, 21, AM(C),,,13(9),1180,-,3,2,-,0.8,70.6,0.3,-,6.33
Jannes Horn,FC Koln, 24, D(CL),M(L),,20(9),1772,-,1,6,-,0.2,79.7,0.8,-,6.32
Alexander Nübel,Bayern, 24, GK,,,1,90,-,-,-,-,-,94.1,1,-,6.32
Fabian Kunze,Arminia Bielefeld, 22, DMC,,,12(14),1261,-,-,6,-,0.3,76,1.5,-,6.32
Tobias Strobl,Augsburg, 31, D(CR),DMC,,21(8),1849,-,-,4,-,0.2,81.9,0.7,-,6.32
Pascal Stenzel,Stuttgart, 25, D(CR),M(R),,14(9),1275,-,1,1,1,0.2,85.1,0.5,-,6.32
Hannes Wolf,Borussia M.Gladbach, 22, AM(CL),,,14(18),1372,3,2,2,-,0.5,76.3,0.4,1,6.32
Pierre Kunde Malong,Mainz, 25, DMC,,,6(5),513,-,-,1,-,0.6,78.3,0.2,-,6.31
Dan-Axel Zagadou,Borussia Dortmund, 21, D(CL),,,3(6),275,-,-,-,-,0.1,86.2,1,-,6.31
Michael Gregoritsch,Augsburg, 27, AM(CR),FW,,9(15),832,1,2,1,-,0.5,65.7,1.1,-,6.31
Niklas Moisander,Werder Bremen, 35, D(C),,,12(6),1218,-,-,3,-,-,86.7,1.2,-,6.31
William,Schalke, 26, D(LR),M(R),,7(1),477,-,-,2,-,0.5,54,0.9,-,6.31
Akaki Gogia,Union Berlin, 29, AM(CLR),,,0(7),134,-,1,1,-,0.3,71.4,0.1,-,6.31
Lukas Klünter,Hertha Berlin, 25, D(CR),M(R),,11,990,-,-,-,-,-,77.5,0.9,-,6.31
Kerim Çalhanoglu,Schalke, 18, Midfielder,,,4,298,-,-,-,-,0.3,64.5,0.5,-,6.31
Jan Morávek,Augsburg, 31, M(C),,,3(2),268,-,-,-,-,0.2,66.2,0.6,-,6.30
Mathew Leckie,Hertha Berlin, 30, M(CLR),,,5(12),501,-,1,-,-,0.1,78.1,0.9,-,6.30
Marius Bülter,Union Berlin, 28, D(R),M(CLR),FW,8(18),968,1,-,1,-,0.7,66.4,0.5,-,6.30
Keita Endo,Union Berlin, 23, Forward,,,4(12),449,1,-,-,-,0.5,70.6,0.3,-,6.30
Tiago Dantas,Bayern, 20, Midfielder,,,1(1),69,-,-,-,-,-,77.4,-,-,6.30
Oscar Wendt,Borussia M.Gladbach, 35, D(L),M(L),,15(7),1259,1,1,3,-,0.3,77,0.6,-,6.29
Cedric Teuchert,Union Berlin, 24, AM(R),FW,,5(19),740,3,1,2,-,1,70.2,0.3,-,6.29
Robert Gumny,Augsburg, 22, D(LR),,,14(10),1373,1,1,4,-,0.3,75.5,0.8,-,6.28
Salih Özcan,FC Koln, 23, M(C),,,15(13),1369,-,1,3,-,0.4,80.5,1.3,-,6.28
Julian Ryerson,Union Berlin, 23, D(R),M(CR),,10(14),1064,-,1,2,-,0.3,74,0.5,-,6.28
Ridle Baku,Mainz, 23, D(R),M(CR),,2,180,-,-,-,-,-,70.6,0.5,-,6.28
Matija Nastasic,Schalke, 28, D(C),,,14(1),1222,-,-,2,-,0.5,86,1.5,-,6.28
Cebio Soukou,Arminia Bielefeld, 28, AM(LR),,,5(9),456,1,-,2,-,0.6,86.9,0.4,-,6.28
Arne Maier,Arminia Bielefeld, 22, DMC,,,13(3),1040,-,-,-,-,0.7,76.1,0.4,-,6.27
Mijat Gacinovic,Hoffenheim, 26, M(CLR),,,7(16),812,-,2,5,-,0.6,76.1,0.2,-,6.27
Gonçalo Paciência,Schalke, 26, FW,,,9(6),750,1,1,2,-,1.5,60,1.3,-,6.27
Nassim Boujellab,Schalke, 21, AM(C),,,6(6),603,1,-,2,-,1.2,69.4,1.1,1,6.27
Yuya Osako,Werder Bremen, 31, AM(CLR),FW,,7(17),753,-,1,3,-,0.4,69.1,0.9,-,6.26
Kilian Ludewig,Schalke, 21, D(R),M(R),,6,521,-,-,1,-,-,73,1,-,6.25
Benno Schmitz,FC Koln, 26, D(CLR),,,4(8),414,-,1,-,-,0.3,71.1,0.3,-,6.25
Tahith Chong,Werder Bremen, 21, AM(L),,,4(9),383,-,1,1,-,0.7,64.4,0.1,-,6.25
Reinier,Borussia Dortmund, 19, AM(C),,,1(13),245,1,1,-,-,0.2,87.2,0.3,-,6.25
Felix Klaus,Wolfsburg, 28, AM(CLR),,,1(5),134,-,-,-,-,0.2,84.7,0.7,-,6.25
Joao Victor,Wolfsburg, 27, AM(CLR),,,3(18),459,1,1,-,-,0.5,80.5,0.2,-,6.25
László Bénes,Borussia M.Gladbach, 23, AM(C),,,1(6),145,-,1,-,-,0.3,79.2,-,-,6.24
Bastian Oczipka,Schalke, 32, D(CL),M(L),,20(7),1919,-,2,1,-,0.3,78.7,0.6,-,6.24
Ragnar Ache,Eintracht Frankfurt, 22, FW,,,0(7),93,1,-,1,-,0.3,61.3,1.3,-,6.24
Ishak Belfodil,Hoffenheim, 29, AM(LR),FW,,7(7),596,-,1,-,-,0.9,70.4,0.4,-,6.23
Melayro Bogarde,Hoffenheim, 19, Defender,,,2(7),274,-,1,1,-,0.4,83.7,0.4,-,6.23
Aarón Martín,Mainz, 24, D(L),M(L),,3(2),261,-,-,-,-,0.2,73.5,0.2,-,6.23
Bartosz Bialek,Wolfsburg, 19, Forward,,,1(18),257,2,-,1,-,0.5,67.6,0.6,-,6.23
Jan Thielmann,FC Koln, 19, AM(LR),FW,,9(15),1024,2,3,-,-,0.5,67.3,0.4,-,6.23
Jóan Símun Edmundsson,Arminia Bielefeld, 29, AM(CR),FW,,0(5),55,1,-,-,-,0.6,66.7,0.2,-,6.23
Finn Dahmen,Mainz, 23, Goalkeeper,,,3,270,-,-,-,-,-,74.3,0.7,-,6.22
Nils Seufert,Arminia Bielefeld, 24, M(C),,,2(11),339,-,1,1,-,0.1,84.2,0.3,-,6.22
Emmanuel Dennis,FC Koln, 23, M(R),FW,,6(3),475,-,-,-,-,0.6,72,0.8,-,6.21
Sebastian Rudy,Schalke, 31, D(R),M(CR),,2,180,-,-,-,-,0.5,63.9,1.5,-,6.21
Ádám Szalai,Mainz, 33, FW,,,8(10),733,1,-,1,-,0.8,56.2,1.4,-,6.21
Benito Raman,Schalke, 26, AM(LR),FW,,13(12),1246,2,-,2,-,1,68,0.3,-,6.21
Dimitris Limnios,FC Koln, 23, AM(R),,,2(10),369,-,-,-,-,0.5,69.7,0.3,-,6.21
Marco Höger,FC Koln, 31, D(CR),M(C),,1(2),52,-,-,-,-,-,69.2,1.3,-,6.21
Marcin Kaminski,Stuttgart, 29, D(C),,,2(3),218,-,-,-,-,-,88.6,1.4,-,6.20
Niklas Tauer,Mainz, 20, Midfielder,,,0(5),64,-,-,-,-,-,52.6,0.8,-,6.20
Jessic Ngankam,Hertha Berlin, 20, Forward,,,2(13),292,2,-,1,-,0.4,76.6,0.3,-,6.20
Sven Schipplock,Arminia Bielefeld, 32, FW,,,5(27),724,1,-,4,-,0.5,55.6,0.6,-,6.19
Nishan Burkart,Freiburg, 21, Forward,,,0(1),14,-,-,-,-,-,71.4,1,-,6.19
Philipp Bargfrede,Werder Bremen, 32, D(C),M(C),,0(1),26,-,-,-,-,-,93.8,-,-,6.19
Janik Haberer,Freiburg, 27, M(CLR),FW,,5(9),482,-,-,1,-,0.7,78.2,0.4,-,6.19
Fredrik Jensen,Augsburg, 23, AM(C),FW,,1(12),369,-,1,-,-,0.4,66.7,0.2,-,6.19
Niko Gießelmann,Union Berlin, 29, D(CL),M(L),,4(9),422,-,-,3,-,0.3,67,0.7,-,6.19
Christopher Scott,Bayern, 18, Midfielder,,,0(2),32,-,-,-,-,0.5,77.8,-,-,6.19
Nick Woltemade,Werder Bremen, 19, Forward,,,1(5),143,-,-,1,-,0.8,65.8,0.3,-,6.18
Arne Maier,Hertha Berlin, 22, DMC,,,0(2),30,-,-,-,-,-,95,-,-,6.18
Nico Schulz,Borussia Dortmund, 28, D(L),M(L),,6(7),603,-,-,1,-,0.2,82.7,0.4,-,6.18
Darko Churlinov,Stuttgart, 20, Midfielder,,,0(14),205,-,1,-,-,0.1,75.8,0.1,-,6.18
Timothy Chandler,Eintracht Frankfurt, 31, D(R),M(LR),,3(12),423,1,-,2,-,0.4,77.7,0.4,-,6.17
Max Meyer,FC Koln, 25, M(CLR),FW,,3(7),346,-,-,-,-,1,87.4,-,-,6.17
Yunus Malli,Wolfsburg, 29, M(CLR),FW,,1,58,-,-,-,-,-,72.7,-,-,6.17
Tony Jantschke,Borussia M.Gladbach, 31, D(CR),DMC,,3(5),265,-,-,1,-,0.3,91.6,0.4,-,6.17
Christian Gebauer,Arminia Bielefeld, 27, Midfielder,,,5(18),677,1,1,-,-,0.4,67.5,0.3,-,6.17
Hee-Chan Hwang,RBL, 25, AM(LR),FW,,3(15),448,-,1,2,-,0.6,65.8,0.3,-,6.16
Reinhold Yabo,Arminia Bielefeld, 29, M(CL),FW,,8(5),650,1,-,1,-,0.6,75.5,0.2,-,6.16
Steffen Tigges,Borussia Dortmund, 22, Forward,,,0(6),51,-,-,-,-,0.7,47.1,1,-,6.15
Nathan de Medina,Arminia Bielefeld, 23, Defender,,,7(9),636,-,1,5,1,-,64.9,0.3,-,6.14
Can Bozdogan,Schalke, 20, M(C),,,5(9),649,-,1,-,-,0.6,77.4,0.3,-,6.13
Hamza Mendyl,Schalke, 23, D(L),M(L),,1(2),94,-,-,1,-,0.7,80,0.3,-,6.13
Tanguy Nianzou,Bayern, 18, Defender,,,0(6),116,-,-,1,1,-,85.7,1.2,-,6.13
Sebastian Griesbeck,Union Berlin, 30, DMC,,,8(16),881,-,-,3,-,0.2,72.6,0.7,-,6.13
Tim Maciejewski,Union Berlin, 20, Forward,,,0(1),7,-,-,-,-,-,66.7,-,-,6.13
Alfred Finnbogason,Augsburg, 32, FW,,,4(13),538,-,1,-,-,0.8,63.4,0.5,-,6.12
Lino Tempelmann,Freiburg, 22, Midfielder,,,2(8),266,-,-,2,-,0.4,80.7,0.6,-,6.12
Daniel Ginczek,Wolfsburg, 30, AM(R),FW,,1(10),206,-,-,-,-,0.4,61.8,1.2,-,6.11
Joscha Wosz,RBL, 18, Midfielder,,,0(2),32,-,-,-,-,-,75,-,-,6.11
Chang-Hoon Kwon,Freiburg, 26, AM(CR),,,1(11),207,-,-,2,-,0.2,85,0.3,-,6.11
Luca Mack,Stuttgart, 21, Defender,,,0(1),5,-,-,-,-,-,50,1,-,6.10
Joshua Zirkzee,Bayern, 20, Forward,,,1(2),92,-,-,-,-,1.3,77.8,1,-,6.10
Marc Roca,Bayern, 24, DMC,,,2(4),175,-,-,1,-,0.5,88.7,0.2,-,6.09
Michaël Cuisance,Bayern, 21, AM(C),,,0(1),18,-,-,-,-,-,90,-,-,6.09
Amir Abrashi,Freiburg, 31, DMC,,,0(5),58,-,-,-,-,-,78.3,0.2,-,6.09
Johannes Eggestein,Werder Bremen, 23, AM(R),FW,,0(2),31,-,-,-,-,-,73.3,-,-,6.09
Tolu Arokodare,FC Koln, 20, Forward,,,0(10),103,-,-,-,-,0.3,72.2,0.9,-,6.08
Noah Joel Sarenren Bazee,Augsburg, 24, AM(R),,,0(5),33,-,1,1,-,-,41.7,0.4,-,6.08
Guus Til,Freiburg, 23, AM(C),,,1(6),120,-,-,1,-,0.3,64.5,0.3,-,6.08
Josep Martínez,RBL, 23, Goalkeeper,,,1,90,-,-,-,-,-,73.9,1,-,6.08
Eduard Löwen,Hertha Berlin, 24, D(C),M(C),,1(6),81,-,-,-,-,0.1,80,-,-,6.08
Patrick Erras,Werder Bremen, 26, D(C),DMC,,0(4),24,-,-,-,-,-,58.1,1.8,-,6.08
Ibrahima Traoré,Borussia M.Gladbach, 33, AM(LR),,,1(6),94,-,-,-,-,-,77.1,-,-,6.07
Issah Abass,Mainz, 22, FW,,,0(2),17,-,-,-,-,-,75,-,-,6.07
Hamadi Al Ghaddioui,Stuttgart, 30, FW,,,0(6),40,-,-,-,-,0.2,66.7,0.2,-,6.06
Vedad Ibisevic,Schalke, 36, FW,,,1(3),155,-,-,1,-,0.5,71.9,1.8,-,6.06
Alessandro Schöpf,Schalke, 27, M(CLR),,,10(9),943,-,-,-,-,0.5,81.6,0.3,-,6.05
Dong-Won Ji,Mainz, 30, AM(CLR),FW,,0(6),57,-,-,1,-,-,51.7,0.7,-,6.05
Jan-Luca Schuler,Schalke, 22, Forward,,,0(2),38,-,-,-,-,0.5,50,1,-,6.05
Brian Behrendt,Arminia Bielefeld, 29, D(C),DMC,,0(3),78,-,-,-,-,0.7,63.6,0.7,-,6.04
Nabil Bentaleb,Schalke, 26, M(C),,,6(3),546,-,-,2,-,0.1,82.4,0.7,-,6.04
Paul Nebel,Mainz, 18, Midfielder,,,0(4),49,-,-,-,-,-,81.5,-,-,6.04
Alkhaly Momo Cissé,Stuttgart, 18, Midfielder,,,0(5),32,-,-,1,-,-,78.6,0.2,-,6.04
Joel Pohjanpalo,Leverkusen, 26, FW,,,0(1),5,-,-,-,-,-,100,-,-,6.04
Klauss,Hoffenheim, 24, FW,,,0(4),48,-,-,-,-,0.3,95.2,0.5,-,6.04
Tim Civeja,Augsburg, 19, Midfielder,,,0(3),32,-,-,-,-,-,73.9,0.3,-,6.03
