Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Franco Armani,River Plate, 34, GK,,,21,1890,-,-,2,-,-,65.1,0.4,-,6.68
Emanuel Cecchini,Union, 24, DMC,,,2(2),257,-,1,-,-,1.5,82,0.3,-,6.68
Lautaro Torres,Patronato de Parana, 24, Midfielder,,,4(2),373,1,-,-,1,1.5,83.3,0.5,-,6.68
Rodrigo Rey,Godoy Cruz, 30, GK,,,7,630,-,-,-,-,-,47,0.7,1,6.68
Nahuel Arena,Godoy Cruz, 23, D(R),,,5(2),478,1,-,1,1,1,81.2,0.9,-,6.68
Facundo Melivilo,Central Cordoba de Santiago,,,,,12(4),1061,-,1,4,-,1.4,56.5,3.4,-,6.67
Matías Pérez García,Gimnasia LP, 36, AM(CLR),,,6(1),459,-,-,1,-,0.9,77.2,0.7,-,6.67
Federico Bravo,Atletico Tucuman, 27, DMC,,,11(2),927,-,-,4,-,0.4,75.3,2.2,-,6.67
José Sand,Lanus, 40, FW,,,23,2068,10,2,4,-,2,73,0.3,-,6.67
Diego Rodríguez,Central Cordoba de Santiago,,,,,22,1980,-,-,-,-,-,55.1,0.3,1,6.67
Miguel Jacquet,Godoy Cruz, 26, D(C),,,8(1),694,-,-,1,2,0.2,70,3.6,-,6.67
Pablo Velázquez,Gimnasia LP, 34, FW,,,5(4),517,1,-,1,-,0.8,60.8,5.1,-,6.67
Gonzalo Escobar,Colon, 24, D(L),,,12(1),961,-,-,4,-,0.5,65.2,0.8,-,6.67
Matías Fritzler,Colon, 34, M(C),,,12(1),1027,1,-,4,-,0.3,76,2.7,-,6.67
Franco Sbuttoni,Arsenal Sarandi, 32, D(C),,,21,1829,-,-,3,1,0.5,80.5,3,-,6.67
Martín Cauteruccio,Estudiantes, 34, AM(R),FW,,4,275,2,-,-,-,0.8,66.7,2.3,1,6.67
Juan Méndez,Talleres, 24, AM(C),,,13(2),1088,2,-,2,1,1,79.7,1,-,6.67
Joaquín Laso,Rosario Central, 30, D(CR),,,4,360,-,-,2,-,0.5,79.7,2.3,-,6.67
Juan Ramírez,San Lorenzo, 28, AM(CL),,,13(3),1087,1,-,2,1,0.9,82.8,1.2,-,6.66
Gastón Fernández,Estudiantes, 37, AM(CL),FW,,14(4),996,1,3,5,-,1,77.1,0.4,-,6.66
Emiliano Papa,Arsenal Sarandi, 39, D(L),DMC,,23,2070,-,1,4,-,0.1,79.5,0.5,-,6.66
Ezequiel Edison Rescaldani,Arsenal Sarandi, 28, FW,,,6(9),626,1,2,3,-,1.2,69.7,2.5,-,6.66
Fausto Vera,Argentinos Juniors, 21, DMC,,,9(5),887,1,-,5,-,1.1,84.4,0.8,-,6.66
Agustín Obando,Boca Juniors, 21, M(L),,,7(4),529,-,-,-,-,0.5,62.7,1.6,1,6.66
Nahuel Barrios,San Lorenzo, 23, AM(CL),,,5(4),539,1,-,2,-,1,86.1,-,1,6.66
Alejandro Donatti,San Lorenzo, 34, D(C),,,6,540,-,-,2,-,1,80.1,1.7,-,6.66
Marcelo Estigarribia,Colon, 33, D(L),M(CLR),,18(3),1595,-,1,2,-,0.5,68.9,3.1,-,6.66
Nelson Acevedo,Defensa y Justicia, 32, DMC,,,4(2),302,-,-,2,-,-,85.3,0.2,-,6.66
Diego Rodríguez,San Lorenzo, 31, DMC,,,4(2),383,1,-,1,-,0.2,87,0.5,-,6.66
Sebastián Moyano,Union, 30, GK,,,20,1800,-,-,-,-,-,48,0.6,1,6.66
Iván Erquiaga,Estudiantes, 22, D(L),,,7(1),634,-,-,3,-,-,69.9,2.3,-,6.66
Luciano Lollo,Banfield, 34, D(C),,,16(1),1410,1,1,5,1,0.4,77,2.2,1,6.66
Luis Rodríguez,Colon, 36, AM(C),FW,,15(3),1322,3,5,3,-,2.2,63.1,0.4,3,6.65
Jonathan Menéndez,Talleres, 27, AM(LR),,,19(2),1519,6,1,3,1,2.3,76,-,1,6.65
Ezequiel Bonifacio,Union, 27, D(R),M(R),,20(1),1683,2,2,4,-,1.3,75.9,1,2,6.65
Fernando Belluschi,Lanus, 37, M(CR),,,0(4),124,-,1,-,-,0.8,84.6,0.8,-,6.65
Nicolás Reniero,Racing Club, 26, AM(CL),FW,,7(3),554,2,1,-,-,1,65.8,2.4,-,6.65
Héctor Fértoli,Racing Club, 26, AM(CLR),,,3(1),276,1,-,1,-,0.8,85,-,-,6.65
Facundo Mura,Estudiantes, 22, D(L),,,13,974,1,1,2,-,0.4,72.4,0.7,-,6.64
Juan Fuentes,Estudiantes, 26, D(C),,,14(2),1237,-,-,5,-,0.2,79,1.8,1,6.64
Federico Lértora,Colon, 30, DMC,,,16(1),1337,-,-,6,-,0.4,81.7,1.5,-,6.64
Damián Batallini,Argentinos Juniors, 24, AM(CLR),,,18(1),1591,2,1,4,-,1.5,76.7,1.4,1,6.64
Lisandro López,Racing Club, 38, AM(L),FW,,18(2),1584,4,1,3,-,1.5,79.9,1.2,2,6.63
José Paradela,Gimnasia LP, 22, DMC,,,11(5),1074,-,1,4,-,0.9,73.6,0.5,1,6.63
Nicolás Aguirre,Atletico Tucuman, 30, DMC,,,2(2),152,1,1,1,-,0.8,69.4,1.3,-,6.63
Cristian Erbes,Atletico Tucuman, 31, DMC,,,13,1086,-,-,6,1,0.2,80.2,1.5,-,6.62
Cristian Díaz,Central Cordoba de Santiago,,,,,7(1),643,-,-,2,-,0.4,68.5,0.8,-,6.62
Fabrizio Angileri,River Plate, 27, D(L),M(L),,4,360,-,-,1,-,1.5,73.4,1.3,-,6.62
Jalil Elías,Union, 25, DMC,,,21,1655,1,1,3,-,0.8,76.9,1.3,-,6.62
Alan Soñora,Independiente, 22, Midfielder,,,1(1),95,-,-,-,-,0.5,88.7,-,-,6.62
Nazareno Colombo,Estudiantes, 22, D(C),,,8(3),769,2,-,5,-,0.7,76.5,1.7,-,6.61
Facundo Bertoglio,Aldosivi, 30, AM(CL),,,16(3),1432,3,-,2,-,1.5,72.3,0.5,-,6.61
Luís Leal,Newell's Old Boys, 34, AM(R),FW,,12(2),1022,3,-,4,-,2.5,64.2,1.6,-,6.61
Renato Civelli,Banfield, 37, D(C),,,15(3),1339,-,-,5,1,0.8,80.7,3.5,1,6.61
Joel Soñora,Arsenal Sarandi, 24, AM(C),,,5(12),548,4,-,-,-,0.7,81,0.1,-,6.61
Jonathan Herrera,Central Cordoba de Santiago,,,,,17(3),1603,6,4,2,-,1.6,69.9,1.4,-,6.61
Lucas González,Independiente, 20, Midfielder,,,1(1),76,-,-,1,-,1.5,88.6,2.5,-,6.61
Bruno Zuculini,River Plate, 28, DMC,,,3(3),338,-,-,3,-,0.7,81.9,2.2,-,6.61
Diego Mercado,Independiente, 24, Midfielder,,,2(1),181,-,-,1,-,-,89.1,1.7,-,6.61
Matías Caruzzo,Rosario Central, 36, D(C),,,11,990,1,-,4,-,0.6,78.3,3.1,-,6.61
Javier Pinola,River Plate, 38, D(CL),,,14(1),1171,-,-,3,1,0.5,83.1,2,-,6.61
Francisco Ortega,Velez Sarsfield, 22, D(L),,,4(1),352,-,-,1,-,0.2,81.3,2,-,6.61
Mariano Andújar,Estudiantes, 37, GK,,,23,2070,-,-,2,-,-,70.6,0.3,-,6.61
Rodrigo Aliendro,Colon, 30, DMC,M(R),,8(3),655,1,-,1,1,0.5,71,0.5,1,6.60
Martín Benítez,Independiente, 26, AM(CLR),FW,,9(3),691,-,-,3,-,2,72.9,1.2,1,6.60
Dayro Moreno,Talleres, 35, FW,,,10(11),1009,3,5,4,-,2.1,75.3,0.4,-,6.60
Hugo Vera Oviedo,Central Cordoba de Santiago,,,,,7,630,1,-,3,1,0.4,57.1,3,-,6.60
Tomás Escalante,Defensa y Justicia, 21, Midfielder,,,0(1),10,-,-,-,-,-,80,-,-,6.60
Walter Montoya,Racing Club, 27, AM(CR),,,13(7),1217,-,3,2,-,0.9,79.1,0.6,1,6.60
Nicolás Mazzola,Union, 31, FW,,,9(4),696,2,1,2,-,1.5,62.8,3.8,-,6.59
Ezequiel Cerutti,San Lorenzo, 29, AM(CLR),FW,,2(2),191,-,1,1,-,0.8,79.8,0.8,-,6.59
Martín Ojeda,Huracan, 22, AM(L),,,7(2),624,1,1,2,-,1.8,75.9,0.3,-,6.59
Marcelo Meli,Central Cordoba de Santiago,,,,,15(2),1279,1,3,6,1,1.6,77.9,0.4,1,6.59
Mateo Retegui,Estudiantes, 22, FW,,,9(9),986,4,-,3,-,1.5,66.5,2.6,-,6.59
Antony Silva,Huracan, 37, GK,,,20,1800,-,-,2,-,-,52.7,0.3,-,6.59
Alex Vigo,Colon, 22, D(R),,,14,1216,-,-,6,-,0.4,72.3,1.1,-,6.59
Augusto Solari,Racing Club, 29, AM(CR),,,4,316,1,-,1,-,1,68.5,1.3,-,6.59
Federico Andrada,Aldosivi, 27, AM(R),FW,,15(6),1424,3,2,3,-,1,69.1,1.9,-,6.59
Nery Leyes,Banfield, 31, DMC,,,7,564,-,-,2,-,0.3,75.1,1.1,-,6.59
Cristian Bernardi,Colon, 31, AM(CLR),,,11(3),932,2,-,2,1,0.6,70.4,0.6,-,6.58
Brian Blasi,Union, 25, D(CR),,,14,1260,1,-,4,-,0.1,67.6,1.9,-,6.58
Lucas Barrios,Gimnasia LP, 36, FW,,,2(1),209,-,-,-,-,1,48.6,8,-,6.58
Ariel Rojas,Atletico Tucuman, 35, M(CL),,,16(4),1378,-,1,4,-,0.4,70.2,1.3,-,6.57
Julián Carranza,Banfield, 21, FW,,,9(2),826,2,1,6,-,2.7,71.3,1.7,1,6.57
Alan Aguerre,Newell's Old Boys, 30, GK,,,23,2070,-,-,2,-,-,70,0.2,-,6.57
Fernando Zuqui,Colon, 29, M(CR),,,18(1),1548,1,-,4,-,0.8,80.2,0.8,-,6.57
Juan Quintero,River Plate, 28, AM(C),,,1(11),384,1,1,1,-,1.8,80.4,-,-,6.57
Ramón Ábila,Boca Juniors, 31, FW,,,5(7),465,5,1,3,-,1,64.4,0.4,-,6.57
Rodrigo Arciero,Banfield, 28, D(R),,,7(1),604,-,-,1,-,0.4,75.2,1.6,-,6.57
Marcos Miers,Aldosivi, 31, D(C),,,19,1577,-,-,9,-,0.6,70.6,1.7,-,6.56
Joaquín Pereyra,Rosario Central, 22, M(C),,,5(12),602,-,1,4,-,0.9,76.1,0.9,-,6.56
Adam Bareiro,San Lorenzo, 24, FW,,,6(5),532,2,-,3,-,1.2,71.7,3,1,6.56
Javier Méndez,Union, 26, M(C),,,11(6),1003,1,-,2,-,0.5,65.1,0.9,-,6.56
Brian Negro,Patronato de Parana, 23, Midfielder,,,1,71,-,-,-,-,-,58.8,2,-,6.56
Brahian Alemán,Gimnasia LP, 31, AM(CL),FW,,6(5),593,-,-,2,-,2.5,72.2,1.3,-,6.56
Lucas Gamba,Rosario Central, 33, AM(LR),FW,,15(7),1369,3,3,2,-,0.9,76.7,0.6,-,6.56
Lucas Viatri,Colon, 34, FW,,,3(3),339,-,-,-,-,1,50,6,-,6.56
Marco Torsiglieri,Gimnasia LP, 33, D(C),,,7(1),675,-,-,5,-,0.3,76.4,2.4,-,6.56
Santiago Rosales,Patronato de Parana, 26, AM(LR),,,7(2),583,-,1,3,-,2.8,57.8,2.6,-,6.56
Francisco Ramírez,Huracan, 20, Midfielder,,,4(2),358,1,1,3,-,0.8,57.3,2,-,6.55
Kevin Gutiérrez,Godoy Cruz, 23, M(C),,,14(1),1119,-,2,-,-,1.1,74.3,0.1,-,6.55
Néstor Breitenbruch,Godoy Cruz, 25, D(CR),,,16,1396,-,1,1,-,0.3,70.4,1.7,-,6.55
Aníbal Moreno,Newell's Old Boys, 22, M(C),,,7(5),633,1,1,1,-,1.3,83.2,0.3,-,6.55
Diego Sosa,Argentinos Juniors, 29, AM(CL),,,9(6),868,-,2,2,-,1.3,68,-,-,6.55
Sebastián Rincón,Aldosivi, 27, AM(R),FW,,12(6),1154,3,2,3,-,0.7,61.6,1.6,-,6.55
Germán Guiffrey,Gimnasia LP, 23, D(C),,,9,779,-,-,2,-,0.2,74.9,1.3,-,6.55
Emanuel Olivera,Colon, 31, D(C),,,19,1710,-,-,5,-,0.4,78.7,1.9,1,6.54
Guillermo Acosta,Atletico Tucuman, 33, D(R),DMC,M(R),19(3),1715,-,2,4,1,1.2,75.2,1.5,-,6.54
Ignacio Scocco,River Plate, 36, AM(R),FW,,4(15),612,6,1,3,-,1.2,74.5,0.5,-,6.54
Manuel Insaurralde,San Lorenzo, 22, M(C),,,0(1),29,-,-,-,-,-,88.5,-,-,6.54
Lautaro Parisi,Arsenal Sarandi, 27, FW,,,6(4),427,1,1,-,-,1,74.4,0.6,-,6.54
Jonathan Cristaldo,Racing Club, 32, AM(C),FW,,8(7),803,3,1,3,1,1,77.5,1.2,1,6.54
Benjamín Garré,Racing Club, 20, Midfielder,,,1(1),92,-,1,-,-,1,76.7,-,-,6.54
Sebastián Ribas,Rosario Central, 33, FW,,,7(13),803,3,1,1,-,1.4,54.1,3.1,2,6.53
Fabián Henríquez,Godoy Cruz, 25, DMC,M(L),,14(1),1197,1,1,9,-,1,60.4,1.4,-,6.53
Martín Campaña,Independiente, 32, GK,,,23,2070,-,-,2,-,-,58.9,0.4,1,6.53
Mauro Díaz,Estudiantes, 30, AM(C),,,0(3),76,-,1,1,-,-,87.8,-,-,6.53
Juan Álvarez,Banfield, 25, M(CLR),,,9(2),760,-,-,2,-,0.7,66.5,0.6,-,6.53
Alexis Arias,Gimnasia LP, 28, GK,,,14(1),1318,-,-,2,-,-,58.3,0.2,-,6.53
Nahuel Gallardo,River Plate, 23, D(L),,,2,154,-,-,1,-,0.5,62.1,1,-,6.53
Nicolás Fernández,Defensa y Justicia, 25, AM(L),FW,,16,1359,1,3,2,-,2.3,70,0.6,1,6.52
Nicolás Blandi,San Lorenzo, 31, FW,,,3(5),277,3,-,1,-,0.9,69.2,1,-,6.52
Ángel González,Estudiantes, 27, AM(LR),FW,,13(5),1267,2,-,3,-,1,73.5,0.4,-,6.52
Damián Martínez,Union, 31, D(R),,,13,1140,-,-,5,1,0.9,68.8,1.2,-,6.52
Francisco Manenti,Central Cordoba de Santiago,,,,,5,450,-,-,5,-,0.2,68.6,0.8,-,6.52
Facundo Pérez,Lanus, 21, Forward,,,2(2),165,-,1,3,-,0.8,92.7,-,-,6.52
Andrés Chávez,Huracan, 30, FW,,,7(4),591,1,-,3,-,1.5,55.9,2.2,-,6.51
Gabriel Alanís,Godoy Cruz, 27, D(L),M(CL),,12(2),1050,-,-,4,-,0.6,55.9,1.9,-,6.51
Denis Rodríguez,Newell's Old Boys, 25, M(C),,,8(7),717,-,2,5,-,1.1,78.4,0.3,-,6.51
Tomás Cardona,Godoy Cruz, 25, D(C),,,15(1),1339,-,1,4,1,0.4,70.1,3.9,-,6.51
Tiago Banega,Racing Club, 21, Midfielder,,,2(2),163,1,-,1,-,0.5,66.1,0.8,-,6.51
Diego Rodríguez,Defensa y Justicia, 31, DMC,,,14,1194,-,-,4,-,0.5,80.7,1.1,-,6.51
Lucas Albertengo,Newell's Old Boys, 30, AM(R),FW,,16(5),1422,3,-,-,-,1,65.1,2,1,6.51
José Mauri,Talleres, 25, DMC,,,9(2),709,-,1,3,-,1,85.6,0.1,-,6.51
Claudio Riaño,Rosario Central, 32, FW,,,13(4),1081,3,1,-,-,1.2,74.3,1.9,-,6.51
Lucas Menossi,San Lorenzo, 28, DMC,,,10(4),882,-,1,7,-,1,86.7,0.2,-,6.51
Jhonathan Agudelo,Gimnasia LP, 28, FW,,,3(1),200,1,-,1,-,1.3,65.8,0.5,-,6.51
Javier Gandolfi,Talleres, 40, D(C),,,6(2),501,-,-,2,-,0.1,82.1,2.8,-,6.51
Gabriel Arias,Racing Club, 33, GK,,,22,1930,-,-,1,1,-,60,0.4,-,6.51
Nicolás Bertolo,Banfield, 35, M(CLR),,,14(5),1251,1,1,3,-,0.7,73.4,0.8,-,6.51
Luciano Pocrnjic,Aldosivi, 39, GK,,,22,1980,-,-,2,-,-,63.5,0.1,-,6.50
Nelson Acevedo,Union, 32, DMC,,,11(4),956,-,-,4,-,0.3,79.2,0.5,-,6.50
Valentín Burgoa,Godoy Cruz, 20, M(C),,,6(6),571,-,1,-,-,0.7,70.3,0.3,-,6.50
Darío Cvitanich,Racing Club, 37, FW,,,7(10),774,3,2,2,-,0.9,75.1,0.8,-,6.50
Nicolás Cordero,Huracan, 22, FW,,,7(6),669,2,1,-,-,1.8,58.9,2.9,-,6.50
Gabriel Compagnucci,Patronato de Parana, 29, M(R),,,15(4),1271,-,3,2,-,0.9,59.1,1.2,-,6.50
Kevin Mac Allister,Argentinos Juniors, 23, D(LR),,,2,164,-,-,-,-,-,63,1,-,6.50
Braian Galván,Colon, 20, Midfielder,,,2(3),250,1,-,2,-,1.2,68.1,0.2,-,6.49
Guido Mainero,Defensa y Justicia, 26, AM(R),,,5(5),477,2,-,5,-,0.8,72.9,0.9,-,6.49
Wálter Andrade,Patronato de Parana, 36, D(C),,,2,180,-,-,1,-,1,57.9,3,-,6.49
Carlos Benavídez,Independiente, 23, Midfielder,,,2(1),165,-,-,2,-,0.3,74.1,0.3,-,6.49
Javier Mendoza,Huracan, 28, AM(LR),,,1(2),153,-,-,-,-,1.7,79.7,-,-,6.49
Lucas Orban,Racing Club, 32, D(CL),,,4(4),444,-,-,4,-,0.1,83,2.9,1,6.49
Leonardo Godoy,Talleres, 26, D(R),,,12(1),1034,2,-,-,1,0.3,73.7,1.2,-,6.49
Federico Mancinelli,Patronato de Parana, 39, D(C),,,18,1620,-,1,-,-,0.6,67.6,2.4,-,6.48
Guillermo Celis,Colon, 28, DMC,,,1,56,-,-,1,-,-,74.1,-,-,6.48
Walter Pérez,Huracan, 22, D(L),M(L),,8(1),667,-,-,-,1,0.6,67.2,2.3,-,6.47
Pedro Ojeda,Rosario Central, 23, DMC,,,8(3),664,-,-,-,-,0.8,78,0.5,-,6.47
Franco Calderon,Union, 23, D(C),,,7(1),649,-,-,2,-,0.3,69,2.9,-,6.47
Cristian Lucchetti,Atletico Tucuman, 42, GK,,,14,1216,-,-,2,-,-,54.4,0.4,-,6.47
Franco Cristaldo,Central Cordoba de Santiago,,,,,10(7),1015,-,-,-,-,0.9,76.5,0.4,-,6.47
Juan Garro,Huracan, 28, AM(LR),FW,,9(2),694,-,-,-,-,1.2,54,2.1,-,6.47
Franco Troyansky,Union, 24, AM(L),FW,,9(13),1035,4,1,1,-,1.5,68.5,1.4,1,6.47
Marcelo Cabrera,Union, 29, AM(R),,,5(1),453,1,-,1,-,1.3,69.3,0.8,-,6.47
Adrián Calello,Huracan, 34, M(C),,,9(6),924,-,-,5,-,0.2,81.9,0.7,-,6.46
Esteban Conde,Banfield, 38, GK,,,10,900,-,-,-,-,-,68.8,0.3,-,6.46
Franco Moyano,Argentinos Juniors, 23, DMC,,,15(4),1280,-,-,3,-,0.3,82.1,1.1,-,6.46
Leandro Vella,Godoy Cruz, 24, M(R),,,8(6),867,1,1,3,-,1.7,73,-,-,6.46
Leonardo Burián,Colon, 37, GK,,,22,1980,-,-,1,-,-,49.2,0.3,-,6.46
Santiago Gallucci,Central Cordoba de Santiago,,,,,2(1),163,-,-,1,-,-,62.7,1.3,-,6.46
Marcos Rouzies,Godoy Cruz, 24, Defender,,,1,46,-,-,-,-,-,30,2,-,6.46
Fernando Coniglio,Huracan, 29, FW,,,8(9),794,3,-,2,-,0.9,52.6,3.5,-,6.45
Iván Colman,Argentinos Juniors, 26, AM(C),,,10(2),719,-,1,1,-,0.9,78.3,0.8,-,6.45
Gabriel Risso Patrón,Atletico Tucuman, 25, D(L),,,3(2),364,-,-,1,-,0.2,62.1,1.6,-,6.45
Julián Palacios,San Lorenzo, 22, Midfielder,,,5(5),415,1,-,3,-,0.4,75.6,0.2,-,6.45
Pablo Galdames,Velez Sarsfield, 24, M(C),,,9(5),831,-,1,4,-,1,82.3,0.8,-,6.45
Martín Payero,Talleres, 22, M(C),,,1(15),314,1,-,2,-,0.6,78,0.5,-,6.45
Leonardo Heredia,Atletico Tucuman, 25, AM(CR),,,4(8),514,1,1,1,-,1.5,76.4,1.3,1,6.45
Francisco Grahl,Aldosivi, 29, M(C),,,6(6),503,-,-,2,-,0.4,74.9,0.6,-,6.44
Dario Sarmiento,Estudiantes, 18, Midfielder,,,0(5),136,-,-,-,-,0.6,68.5,-,-,6.44
Leandro Fernández,Velez Sarsfield, 30, AM(LR),FW,,6(6),545,2,-,3,-,1.8,61.9,0.3,-,6.44
Gonzalo Verón,Aldosivi, 31, AM(LR),FW,,13(3),1073,1,1,1,-,0.7,71.4,0.9,-,6.44
Braian Rivero,Newell's Old Boys, 25, DMC,,,4(6),474,-,1,2,-,0.4,84.3,0.2,-,6.44
Marcos Angeleri,Argentinos Juniors, 38, D(CR),,,4(4),452,-,-,-,-,-,64.3,1.8,-,6.44
Diego Valoyes,Talleres, 24, FW,,,6(8),598,1,1,2,1,1.4,70.2,1.5,-,6.44
Pedro De la Vega,Lanus, 20, Forward,,,1(16),364,4,-,3,-,1.1,75.2,0.5,-,6.44
Francisco Cerro,Defensa y Justicia, 33, M(C),,,2(8),338,-,-,2,-,0.2,86.3,0.2,-,6.44
Franco Quinteros,Banfield, 22, Midfielder,,,2(1),252,-,-,-,-,0.3,61.6,1.3,-,6.44
Gastón Díaz,Colon, 33, D(R),M(R),,8(1),666,-,1,-,-,1,69.8,1,-,6.44
Alan Velasco,Independiente, 18, Midfielder,,,0(4),58,-,-,-,-,0.5,87.5,0.3,-,6.44
Agustín Aleo,Godoy Cruz, 23, D(L),,,10(2),902,-,1,3,-,0.2,50,0.6,-,6.43
Jonás Aguirre,Rosario Central, 29, M(L),,,0(1),5,-,-,-,-,-,50,-,-,6.43
Pablo Martinez,Lanus, 24, Forward,,,0(1),19,-,-,-,-,-,100,-,-,6.43
Junior Arias,Banfield, 28, FW,,,16(2),1288,2,1,2,-,1.4,71.7,1.6,-,6.43
Lucas Acevedo,Colon, 29, D(C),,,5(1),458,-,-,-,-,0.3,75.3,2.3,-,6.43
Matías Miranda,Gimnasia LP, 21, Midfielder,,,3(3),319,-,-,1,-,0.5,75.2,0.2,-,6.43
Nazareno Solís,Aldosivi, 27, AM(L),,,14(3),1212,2,1,3,-,0.9,68.1,0.2,1,6.42
Jan Carlos Hurtado,Boca Juniors, 21, FW,,,6(8),637,1,1,4,-,1.1,72.9,2,-,6.42
Nicolás Maná,Defensa y Justicia, 27, AM(LR),,,4(4),359,-,-,-,-,0.5,66.7,0.3,-,6.42
Wilson Morelo,Colon, 34, FW,,,14(6),1230,6,1,3,-,1.3,71.2,1,1,6.42
Lucas Melano,Atletico Tucuman, 28, AM(LR),FW,,8(11),917,-,1,2,-,1.1,68.7,1.3,-,6.42
Federico González,Estudiantes, 34, FW,,,11(6),1061,1,1,2,-,1.8,62.7,1.9,1,6.41
Braian Martínez,Independiente, 21, Forward,,,1(6),172,-,-,2,-,0.6,74.1,0.4,-,6.41
Cristian Ferreira,River Plate, 21, AM(C),,,1(6),213,-,1,1,-,1,74,0.3,-,6.41
José Luis Fernández,Atletico Tucuman, 33, D(L),M(CL),,10(4),846,-,-,2,-,1.1,73.2,0.6,1,6.41
Lucas Pratto,River Plate, 32, FW,,,4(13),505,-,2,-,-,1.2,62.2,1.8,-,6.41
Gastón Gil Romero,Aldosivi, 28, DMC,,,16(2),1265,-,-,6,1,0.2,79,1.1,-,6.41
Bautista Merlini,Defensa y Justicia, 25, AM(CL),,,2(7),351,1,1,2,-,0.9,85.9,0.2,-,6.41
Lautaro Guzmán,Talleres, 21, Midfielder,,,0(4),64,-,2,-,1,0.5,92.3,0.3,-,6.41
Sebastián Palacios,Independiente, 29, AM(LR),FW,,8(6),813,2,1,1,1,1.6,76.9,0.5,-,6.41
Lucas Mancinelli,Patronato de Parana, 31, M(CR),,,4(5),462,-,-,1,-,1,59.2,0.7,-,6.41
Nicolás Miracco,Central Cordoba de Santiago,,,,,4(6),446,1,1,1,-,1.2,71.1,1.6,-,6.40
Mauro Bogado,Huracan, 36, M(C),,,15(4),1263,-,-,8,1,1.1,69.4,0.8,-,6.40
Maximiliano Comba,Gimnasia LP, 27, AM(CR),,,11(6),934,-,1,3,-,0.9,60.1,0.3,-,6.40
Tomas Badaloni,Godoy Cruz, 21, FW,,,9(10),1014,3,3,1,-,1.1,68.8,1.7,-,6.40
Román Martínez,Aldosivi, 38, M(C),,,4(3),378,-,-,2,-,-,85.3,0.9,-,6.40
Fernando Evangelista,Aldosivi, 29, D(L),,,4(4),357,-,-,2,-,0.1,52.8,2,-,6.40
Juan Vieyra,Huracan, 29, Midfielder,,,1(7),232,1,1,1,-,1,73.9,0.3,-,6.40
Rafael García,Colon, 32, D(C),,,5,440,-,-,1,-,-,76.9,1.4,-,6.40
Matías Pellegrini,Estudiantes, 21, AM(CL),,,1(5),158,1,-,2,-,0.8,77.6,0.5,-,6.39
Edwar López,Argentinos Juniors, 26, AM(L),,,4(3),358,1,-,1,-,1.4,71.3,2,1,6.39
Junior Arias,Talleres, 28, FW,,,0(1),33,-,-,-,-,-,66.7,-,-,6.39
Zaid Romero,Godoy Cruz, 21, Midfielder,,,0(1),56,-,-,-,-,-,80,-,-,6.39
Tomás Cuello,Atletico Tucuman, 21, AM(L),,,4(1),263,-,-,1,-,1.6,79.8,-,-,6.39
Emanuel Coronel,Banfield, 24, D(R),,,2,180,-,-,1,-,-,61.5,1.5,-,6.39
Pablo Cuadra,Gimnasia LP, 25, AM(L),FW,,5,396,-,1,2,-,0.8,67.3,0.2,-,6.38
Bruno Urribarri,Patronato de Parana, 34, D(L),,,7(1),606,-,-,3,-,0.6,59.7,0.4,-,6.38
Gabriel Díaz,Patronato de Parana, 31, D(C),,,6(1),539,2,-,3,1,1,61.7,2.9,-,6.38
Gabriel Florentín,Argentinos Juniors, 22, Midfielder,,,0(5),134,-,-,-,-,0.6,65,0.4,-,6.38
Damián Lemos,Patronato de Parana, 32, DMC,,,13(2),1073,-,-,5,1,0.1,76.7,1.2,-,6.38
Pablo Velázquez,Banfield, 34, FW,,,2(1),202,-,-,1,-,1.3,59.7,5,-,6.38
Nicolás Domingo,Independiente, 36, DMC,,,3(5),418,-,-,3,-,0.3,78,0.5,-,6.38
Agustín Manzur,Godoy Cruz, 20, M(C),,,6(3),600,-,1,2,-,0.7,61.7,0.3,-,6.37
Matías Alustiza,Atletico Tucuman, 37, Forward,,,2(2),199,-,-,-,-,1.3,76.9,0.3,-,6.37
Carlos Araujo,Huracan, 39, D(LR),,,10(1),817,-,-,1,2,0.1,65.8,1.2,-,6.37
Mariano Peralta Bauer,San Lorenzo, 23, Forward,,,0(2),55,-,-,1,-,-,81.3,-,-,6.37
Nahuel Yeri,Aldosivi, 29, D(R),DMC,M(R),2(2),189,-,-,1,-,0.3,80.2,1.3,-,6.37
Tomás Belmonte,Lanus, 23, M(C),,,7(9),644,-,-,5,-,0.3,75.8,1.1,-,6.37
Mauro Pittón,San Lorenzo, 26, DMC,M(R),,3(5),409,-,-,1,-,0.5,85.6,1.8,-,6.37
Miguel Brizuela,Velez Sarsfield, 24, Defender,,,2,105,-,-,-,-,0.5,90.3,2.5,-,6.37
Agustín Allione,Rosario Central, 26, AM(CLR),,,0(5),59,-,1,-,-,0.2,68.8,-,-,6.36
Ignacio Chicco,Colon, 24, Goalkeeper,,,1,90,-,-,-,-,-,58.3,-,-,6.36
Matías Romero,Argentinos Juniors, 25, M(C),,,6(8),547,-,1,1,-,0.5,73.1,0.3,-,6.36
Nicolás Romat,Huracan, 33, D(CR),,,7,565,-,-,3,-,-,70.6,3.4,-,6.36
