Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Bjorn Meijer,FC Groningen, 18, Defender,,,0(1),7,-,-,-,-,-,66.7,-,-,6.08
Sekou Sidibe,FC Emmen, 20, Forward,,,0(3),37,-,-,-,-,0.3,66.7,0.3,-,6.08
Arian Kastrati,Fortuna Sittard, 19, Midfielder,,,0(7),30,-,-,-,-,0.3,62.5,0.4,-,6.08
Dario Van den Buijs,Fortuna Sittard, 25, D(C),,,1(8),80,-,-,1,-,-,68.8,0.3,-,6.07
Leroy George,Fortuna Sittard, 34, Forward,,,0(3),9,-,-,-,-,0.7,50,0.3,-,6.07
Mathias Kjølø,PSV Eindhoven, 19, Midfielder,,,0(1),2,-,-,-,-,-,100,-,-,6.07
Thomas Poll,FC Groningen, 19, Defender,,,0(4),21,-,-,-,-,-,60,0.3,-,6.07
Melih Ibrahimoglu,Heracles, 20, Midfielder,,,0(2),5,-,-,-,-,-,77.8,-,-,6.07
Xander Severina,ADO Den Haag, 20, Forward,,,1(1),48,-,-,-,-,-,71.4,1,-,6.06
Didier La Torre,FC Emmen, 19, Forward,,,0(3),11,-,-,-,-,-,75,-,-,6.06
Simon Tibbling,FC Emmen, 26, DMC,M(LR),,12(3),1040,-,-,2,1,0.3,88.1,0.5,-,6.06
Adrian Szoke,Heracles, 22, FW,,,7(12),627,1,-,1,1,0.7,70.2,0.6,-,6.05
Jasper Dahlhaus,Willem II, 19, Forward,,,0(2),7,-,-,-,-,-,100,-,-,6.05
Rohat Agca,Heracles, 19, Midfielder,,,0(4),63,-,-,-,-,0.3,85.2,-,-,6.04
Ramon Leeuwin,AZ Alkmaar, 33, D(C),,,1(6),173,-,-,1,1,-,88.9,1.1,-,6.04
Kjell Scherpen,Ajax, 21, GK,,,2,180,-,-,-,-,-,70,-,-,6.04
Max Bruns,Twente, 18, Midfielder,,,0(1),4,-,-,-,-,-,100,-,-,6.04
Kenneth Taylor,Ajax, 19, Midfielder,,,0(3),81,-,-,-,1,0.3,94,0.3,-,6.04
Hilary Gong,Vitesse, 22, Forward,,,1(6),114,-,-,-,-,0.3,70.4,-,-,6.04
Christian Conteh,Feyenoord, 21, Forward,,,0(2),33,-,-,-,-,-,80,-,-,6.03
Hobie Verhulst,AZ Alkmaar, 28, Goalkeeper,,,1(1),93,-,-,-,-,-,66.7,0.5,-,6.03
Delano van Crooij,VVV-Venlo, 29, GK,,,5(1),495,-,-,-,-,-,65.4,-,-,6.02
Bruma,PSV Eindhoven, 26, AM(CLR),,,1(2),119,-,-,1,-,1.3,60.4,-,-,6.02
Thijmen Nijhuis,FC Utrecht, 22, Goalkeeper,,,3,270,-,-,-,-,-,60.8,-,-,6.01
Meritan Shabani,VVV-Venlo, 22, Midfielder,,,4(1),264,-,-,-,-,0.6,81,0.2,-,6.01
Sieben Dewaele,SC Heerenveen, 22, Midfielder,,,2(5),173,-,-,1,1,0.4,88.1,0.3,-,6.00
Fredrik Oppegard,PSV Eindhoven, 18, Defender,,,0(1),1,-,-,-,-,-,100,-,-,6.00
Jeremy Antonisse,PSV Eindhoven, 19, Forward,,,0(1),1,-,-,-,-,-,100,-,-,6.00
Issah Abass,Twente, 22, FW,,,0(8),121,-,-,1,-,0.4,63.3,-,-,5.99
Nassim El Ablak,Fortuna Sittard, 21, Midfielder,,,0(3),17,-,-,-,-,-,53.3,-,-,5.99
Odysseus Velanas,FC Utrecht, 22, Midfielder,,,0(1),11,-,-,-,-,-,60,-,-,5.99
Ian Smeulers,Willem II, 21, Defender,,,0(3),30,-,-,-,-,-,73.3,-,-,5.99
Mike van Beijnen,Fortuna Sittard, 22, Defender,,,0(4),21,-,-,-,-,-,80,-,-,5.99
Shawn Adewoye,RKC Waalwijk, 20, Defender,,,1(2),123,-,-,-,-,-,94,0.3,-,5.98
Wouter Burger,Feyenoord, 20, AM(C),,,0(1),5,-,-,-,-,-,72.7,-,-,5.98
Donis Avdijaj,FC Emmen, 24, AM(LR),,,1(7),245,-,-,-,-,0.6,62.5,0.3,-,5.98
Remco Balk,FC Utrecht, 20, Forward,,,0(2),14,-,-,1,-,-,16.7,-,-,5.97
Shurandy Sambo,PSV Eindhoven, 19, Defender,,,0(1),13,-,-,-,-,1,92.3,-,-,5.97
Djibril Dianessy,Fortuna Sittard, 25, Forward,,,0(5),37,-,-,-,-,-,61.5,0.2,-,5.96
Cain Seedorf,ADO Den Haag, 21, Forward,,,2(1),183,-,-,-,-,-,78,0.3,-,5.96
Denis Granecny,FC Emmen, 22, Defender,,,0(2),17,-,-,-,-,-,83.3,-,-,5.96
Noah Ohio,Vitesse, 18, Forward,,,0(4),26,-,-,-,-,-,100,0.3,-,5.95
Benjamin van Leer,Sparta Rotterdam, 29, GK,,,6,540,-,-,-,-,-,49.7,-,-,5.94
Wassim Essanoussi,VVV-Venlo, 17, Midfielder,,,1(4),96,-,-,-,-,-,59.1,-,-,5.94
Jeroen Houwen,Vitesse, 25, GK,,,1,90,-,-,-,-,-,82.5,-,-,5.94
Nikolaos Karelis,ADO Den Haag, 29, FW,,,2(7),297,-,-,1,-,0.4,71.7,0.3,-,5.93
Romano Postema,FC Groningen, 19, Forward,,,0(3),35,-,-,-,-,0.3,100,-,-,5.92
Ben Scholte,FC Emmen, 19, Midfielder,,,0(1),6,-,-,-,-,-,-,-,-,5.85
Juan Familia-Castillo,AZ Alkmaar, 21, D(L),,,0(1),1,-,-,-,-,-,100,-,-,5.84
Rein Smit,SC Heerenveen, 20, Forward,,,0(5),57,-,-,1,1,-,66.7,-,-,5.67
Vincent Schippers,Willem II, 20, Defender,,,1(3),149,-,-,-,-,0.3,58.8,-,-,5.64
