Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Jökull Andrésson,Morecambe, 19, GK,,,2,180,-,-,-,-,-,16.4,-,1,8.09
James Vaughan,Tranmere, 32, FW,,,28(3),2549,19,3,11,-,2.9,48.7,7.8,11,7.42
Scott Twine,Newport, 21, AM(C),,,18(1),1551,6,7,1,-,3.6,82,0.3,4,7.33
Callum Guy,Carlisle, 24, DMC,,,44,3892,-,14,8,-,0.9,62,1.7,3,7.30
William Boyle,Cheltenham, 25, D(C),,,29,2610,6,2,5,-,1.7,67.1,6.3,6,7.24
Tom Conlon,Port Vale, 25, M(C),,,41(1),3677,10,8,5,-,1.9,70.2,1.7,6,7.23
Paudie O'Connor,Bradford, 23, D(C),,,41(1),3715,2,2,12,1,0.6,65.9,6.2,5,7.22
Mickey Demetriou,Newport, 31, D(C),,,48,4379,4,-,3,1,0.6,63.8,7.1,5,7.20
Jordan Tunnicliffe,Crawley, 27, D(C),,,39,3460,3,-,4,-,0.4,57.8,7.5,7,7.19
Emmanuel Adebowale,Crawley, 23, Defender,,,1,90,-,-,-,-,-,42.3,7,-,7.18
Wes Hoolahan,Cambridge U, 39, AM(CLR),,,30(4),2728,7,9,2,-,1,75.9,0.1,5,7.16
Antoni Sarcevic,Bolton, 29, AM(C),,,29(3),2542,7,5,5,-,1.6,70.2,1.8,4,7.15
Carl Piergianni,Oldham, 29, D(C),,,37(2),3376,5,-,10,-,0.8,70.7,5.5,6,7.14
Ricardo Santos,Bolton, 25, D(C),,,46,4170,-,1,5,-,0.3,78.2,4.8,9,7.14
Joshua Kayode,Carlisle, 21, AM(R),FW,,32(3),2875,8,3,1,-,1.8,51.7,7.1,3,7.14
Anthony O'Connor,Bradford, 28, D(CR),,,45,4022,2,1,6,1,0.5,74.3,5,7,7.13
Terence Vancooten,Stevenage, 23, D(CR),,,29,2590,-,1,5,-,0.2,61.9,4.6,1,7.12
Max Watters,Crawley, 22, FW,,,12(3),1031,13,-,2,-,2.3,62.5,1.6,4,7.12
Conor Wilkinson,Leyton Orient, 26, AM(R),FW,,40(2),3376,12,2,7,-,2.7,68.2,3.7,5,7.11
George Thomson,Harrogate, 29, M(CR),,,47,4171,3,10,3,-,2.1,69.3,1.6,4,7.11
David Worrall,Port Vale, 30, AM(CLR),,,35(2),3091,5,10,3,-,1.1,55.6,2,5,7.09
Di'Shon Bernard,Salford City, 20, D(CR),,,27(3),2433,2,2,1,1,0.4,69.4,4.5,3,7.09
Jamille Matt,Forest Green, 31, FW,,,34(5),3079,18,3,5,-,1.8,58,5.8,6,7.07
Jordan Turnbull,Salford City, 26, D(C),DMC,,35(7),3237,1,1,8,-,0.4,69.4,6.1,4,7.07
Peter Clarke,Tranmere, 39, D(C),,,48,4350,4,2,6,-,1.1,68.6,5.7,5,7.06
Yann Songo'o,Morecambe, 29, D(C),DMC,,37(4),3314,6,2,10,1,1,58,5.4,3,7.06
Alex Baptiste,Bolton, 35, D(CLR),,,38(2),3364,-,2,2,-,0.4,78.2,4.5,4,7.06
Emmanuel Onariase,Scunthorpe, 24, D(C),,,23(3),2158,2,-,1,-,0.7,62,4.3,3,7.06
Aaron Hayden,Carlisle, 24, D(CR),,,43(2),3804,5,2,7,1,1.1,55.4,5.6,3,7.06
Aaron Martin,Harrogate, 29, FW,,,28(9),2415,5,6,3,-,2.1,43.4,9.3,4,7.05
Tom Pett,Stevenage, 29, AM(C),,,29(2),2617,2,1,3,-,0.7,69,1,3,7.04
Peter Kioso,Bolton, 21, D(R),M(R),,13,1166,3,1,-,1,1.1,67,4.5,-,7.04
Shaun Brisley,Port Vale, 31, D(C),,,19(5),1757,1,1,8,-,0.5,55.9,7,3,7.04
Tom Davies,Barrow, 29, D(C),,,12,1059,1,-,2,-,0.4,62.6,3.9,2,7.03
Oladapo Afolayan,Bolton, 23, AM(L),,,19(2),1444,1,2,1,-,2.2,73.4,1.2,2,7.03
Matt Jay,Exeter, 25, AM(C),FW,,43(1),3567,18,7,1,-,2.4,72.4,0.5,4,7.03
George Lapslie,Mansfield, 23, AM(C),,,27(2),2322,8,3,5,1,1.3,74.8,1.5,2,7.03
Brandon Cooper,Newport, 21, D(C),,,18(1),1665,1,-,4,-,1.4,71.5,5.1,3,7.02
Joe Ironside,Cambridge U, 27, FW,,,33(11),3046,14,7,8,-,1.4,58.5,5.9,4,7.02
Max Wright,Grimsby, 23, AM(R),,,4(2),329,1,1,2,-,1.2,67.7,1,-,7.02
Thomas McGill,Crawley, 21, Goalkeeper,,,0(1),35,-,-,-,-,-,46.2,-,-,7.02
Ibou Touray,Salford City, 26, D(L),M(L),,45(1),4059,1,5,9,-,0.5,65.5,2.4,2,7.02
Rory Holden,Walsall, 23, AM(CR),,,19(2),1706,4,4,5,-,1.5,78.4,1,2,7.02
Paul Digby,Cambridge U, 26, D(C),DMC,,34(1),3052,-,-,7,-,0.3,72.4,3.9,-,7.01
Andy Cook,Bradford, 30, FW,,,16(5),1376,8,1,1,-,2,48.8,6.1,4,7.01
Matthew Platt,Barrow, 23, D(C),,,24,2160,2,-,4,-,1,66.8,4.7,1,7.01
Paul Mullin,Cambridge U, 26, FW,,,45(1),3936,32,4,5,-,3.7,70.4,1.2,6,7.00
Rhys Bennett,Carlisle, 29, D(C),,,23(2),2053,5,-,5,-,0.7,55.9,4.4,4,7.00
Rory McArdle,Exeter, 34, D(C),,,18(3),1591,1,1,2,-,0.2,53.6,6.1,1,7.00
Dylan Bahamboula,Oldham, 26, AM(CR),FW,,28(11),2641,6,8,3,-,1.7,76.2,1.1,3,6.99
Luther Wildin,Stevenage, 23, D(R),M(R),,36(3),3277,2,2,3,-,0.3,56,2.1,1,6.99
Declan Drysdale,Cambridge U, 21, D(C),DMC,,12(1),1055,1,-,2,-,0.5,71.4,3.9,2,6.99
Adam Phillips,Morecambe, 23, M(C),,,24(1),2038,8,6,3,-,2.2,60.2,0.8,4,6.99
Leon Legge,Port Vale, 35, D(C),,,36(1),3165,3,-,8,2,0.5,55.7,5.7,1,6.99
Carlos Mendes Gomes,Morecambe, 22, AM(CLR),,,46,3999,16,5,6,-,1.7,70.3,0.7,5,6.98
Tom Nichols,Crawley, 27, FW,,,42(1),3744,11,8,5,1,1.7,68.9,3.7,7,6.98
Nicky Cadden,Forest Green, 24, M(L),,,35(1),2987,4,8,2,-,1.4,72.9,0.1,1,6.96
Greg Taylor,Cambridge U, 31, D(C),,,46,4122,-,-,3,-,0.3,65,4,2,6.96
Jack Powell,Crawley, 27, M(C),,,40(4),3547,3,6,3,-,1.2,66,2.3,2,6.96
George Tanner,Carlisle, 21, D(R),M(R),,37(1),3224,3,2,6,-,0.5,60.5,1.9,1,6.96
Ryan Bowman,Exeter, 29, FW,,,39(3),3474,14,3,5,1,2,54,5.5,3,6.96
Michael Jones,Barrow, 33, M(C),,,13,1158,2,-,3,-,0.8,85.9,1.5,1,6.95
Dan Scarr,Walsall, 26, D(C),,,34(1),3050,4,1,2,-,1.1,62.8,5.7,1,6.95
Aaron Wildig,Morecambe, 29, M(C),,,40,3467,9,5,4,-,1.7,69.5,1.8,5,6.95
Scott Cuthbert,Stevenage, 33, D(C),,,31(2),2750,1,-,1,-,0.3,62.5,4.6,1,6.95
Danny Rowe,Oldham, 31, FW,,,9(6),976,4,4,3,-,2.1,64.8,2,2,6.95
Timothee Dieng,Southend, 29, D(C),M(C),FW,35(1),3062,3,-,5,1,1.1,64.1,5.7,3,6.95
Chris Hussey,Cheltenham, 32, M(L),,,43,3764,1,5,1,-,0.6,74,1,2,6.94
Ashley Eastham,Salford City, 30, D(C),,,38(1),3456,1,-,4,-,0.1,67.5,4.6,-,6.94
Baily Cargill,Forest Green, 25, D(CL),,,26,2363,4,3,5,-,0.8,61.6,3.4,1,6.94
James Clarke,Mansfield, 21, D(R),,,1(1),106,-,-,-,-,1.5,60.7,0.5,-,6.94
Jake Taylor,Exeter, 29, M(CL),,,40(4),3469,6,5,5,-,1.3,65.1,2.3,2,6.94
Thomas Eastman,Colchester, 29, D(C),,,45,4050,2,-,9,-,0.4,65.8,5.7,2,6.94
James Perch,Mansfield, 35, D(CLR),DMC,M(R),31(1),2790,3,2,4,-,0.4,74.6,3.4,1,6.94
Harry Pell,Colchester, 29, DMC,,,24(1),2087,2,2,8,1,1.3,63.4,5,2,6.93
Ebou Adams,Forest Green, 25, M(C),,,38(1),3334,3,3,7,3,1.1,70.5,2.5,2,6.93
Tylor Golden,Salford City, 21, D(R),,,6(1),515,-,-,2,-,0.1,63.4,1.9,-,6.93
Elijah Adebayo,Walsall, 23, FW,,,24(1),1970,10,1,1,-,2.1,62.1,3.5,6,6.92
Ryan Sweeney,Mansfield, 24, D(C),,,33(3),2965,3,-,6,1,0.4,59.3,5.6,2,6.92
James Hanson,Grimsby, 33, FW,,,16(7),1550,2,1,1,-,1.2,52.9,9,2,6.92
John O'Sullivan,Morecambe, 27, AM(CR),,,32(7),2912,4,6,6,-,1.1,62.4,2.9,-,6.91
Sam Smith,Cheltenham, 23, FW,,,18(3),1496,4,-,1,-,1.8,59.5,5.3,1,6.91
Matthew Pollock,Grimsby, 19, D(C),,,23(2),2083,3,-,5,-,0.6,64,5.9,4,6.91
Scott Quigley,Barrow, 28, FW,,,37(1),3219,15,2,6,-,2.8,51.9,3.4,4,6.90
Stephen McLaughlin,Mansfield, 30, D(L),M(CLR),,29(7),2643,4,3,5,-,1,60.6,1.5,2,6.90
Luke Norris,Stevenage, 27, FW,,,21(2),1816,7,1,1,-,3.1,62.6,3.4,3,6.90
Charlie Raglan,Cheltenham, 28, D(C),,,39(1),3419,1,1,3,-,0.6,67.2,4.9,2,6.90
Ben Tozer,Cheltenham, 31, D(C),,,46,4140,2,7,2,-,0.3,67.7,2.3,4,6.90
Reece Staunton,Bradford, 19, D(C),,,8,685,1,-,3,-,0.8,59.8,1.8,-,6.89
Sam Perry,Walsall, 0, M(C),,,14(2),1222,1,-,1,-,0.3,63.5,3.3,1,6.89
James Brophy,Leyton Orient, 26, D(L),M(CL),,44,3911,2,6,10,-,0.4,75.9,1,2,6.89
Brendan Sarpong-Wiredu,Colchester, 21, M(C),,,19(1),1680,1,-,4,-,0.9,65.4,3.5,1,6.89
Cristian Montaño,Port Vale, 29, D(L),M(L),,22(7),1848,3,1,8,1,1.1,54.8,2.1,1,6.88
George Maris,Mansfield, 25, M(CL),,,39(1),3155,1,3,3,-,0.9,75.7,1.8,1,6.88
Ben Jackson,Bolton, 20, D(L),,,5,449,1,-,-,-,2,65.7,1.6,1,6.88
Cole Stockton,Morecambe, 27, FW,,,41(2),3600,13,3,4,-,2.6,57.9,3.5,1,6.88
Eoin Doyle,Bolton, 33, FW,,,43,3726,19,3,1,-,2.8,71.6,1.1,2,6.87
Ashley Hunter,Salford City, 25, M(CLR),,,37(4),3158,7,6,8,1,2.3,67.4,0.4,5,6.87
Joe McNerney,Crawley, 31, D(C),,,23(3),2011,1,-,5,-,0.5,55.9,6.4,1,6.87
Tommy Smith,Colchester, 31, D(C),,,45,4050,2,2,6,-,0.3,65.3,4.8,2,6.87
Chris Stokes,Forest Green, 30, D(CL),,,36,3118,2,-,4,-,0.5,68.3,4.4,2,6.87
Will Smith,Harrogate, 22, D(C),,,33,2947,2,1,2,1,0.5,59.8,5.5,3,6.87
Ollie Clarke,Mansfield, 28, M(C),,,27(6),2541,3,2,6,1,1.3,67.5,2.2,3,6.87
Josh Sheehan,Newport, 26, M(C),,,46,4150,3,4,6,1,1.3,81.8,0.6,1,6.86
Elliot Watt,Bradford, 21, DMC,,,44(2),3930,3,2,8,-,0.8,71,1.3,-,6.86
Liam Sercombe,Cheltenham, 31, M(C),,,35(3),3148,7,2,4,-,2,72.8,0.9,1,6.86
Connor Hall,Harrogate, 28, D(C),,,40(2),3642,1,1,1,1,1,58.2,4.7,3,6.86
Jay Matete,Grimsby, 20, DMC,,,20,1690,3,1,7,1,1,73.1,1.4,3,6.86
Nathan Smith,Port Vale, 25, D(CR),,,44,3956,4,-,2,-,0.6,58.5,4.7,2,6.86
Rollin Menayese,Mansfield, 23, D(C),,,10,900,1,-,2,-,0.4,61.8,4.5,2,6.85
Chris Lines,Stevenage, 35, DMC,,,20,1782,-,3,2,-,0.6,75.7,1.4,1,6.85
Sean Long,Cheltenham, 26, D(C),M(R),,18(4),1720,2,1,3,-,0.5,59.2,5,1,6.85
Joshua McPake,Harrogate, 19, M(L),,,23(1),2005,4,-,1,-,1.9,73.3,0.5,-,6.85
Václav Hladky,Salford City, 30, GK,,,46,4140,-,-,4,-,-,53.6,0.3,3,6.85
Matthew Dolan,Newport, 28, D(C),DMC,,38(3),3116,7,3,1,-,1,73,2.2,4,6.85
George Ray,Tranmere, 27, D(C),,,10(1),785,1,-,-,-,0.4,65.2,5.2,1,6.85
Ludvig Öhman,Grimsby, 29, D(C),,,3,256,-,1,-,1,1.7,63.2,8.7,-,6.85
Ian Henderson,Salford City, 36, AM(C),FW,,45(1),3944,17,7,5,-,2,70.8,1.7,3,6.84
Pierce Sweeney,Exeter, 26, D(CR),,,32(6),2928,3,3,5,-,0.4,67,3.9,4,6.84
Tom Clarke,Salford City, 33, D(CR),,,27(5),2358,2,2,4,-,0.6,59.3,3.7,-,6.84
George Nurse,Walsall, 22, D(L),DMC,M(L),9(1),761,1,2,-,-,0.1,69.1,2.5,-,6.84
Ben Garrity,Oldham, 24, M(C),,,21(8),2082,2,1,6,-,0.8,61.6,3.3,1,6.83
Niall Canavan,Bradford, 30, D(C),,,15(1),1328,-,1,1,-,0.4,69.2,4.2,1,6.83
Laurie Walker,Oldham, 31, GK,,,13,1170,-,-,1,-,-,75.7,0.4,1,6.83
Giles Coke,Grimsby, 34, M(C),,,14(3),1238,-,-,2,-,0.6,72.3,2.9,-,6.83
Callum Wright,Cheltenham, 21, M(C),,,12(4),992,4,2,1,-,2.1,55.5,1.4,2,6.83
Malvind Benning,Mansfield, 27, D(L),M(L),,25(7),2367,-,-,4,-,0.7,61.2,2.1,1,6.82
Joshua Key,Exeter, 21, D(R),M(R),,36(7),3251,1,5,2,-,0.6,67.4,2.3,2,6.82
Cohen Bramall,Colchester, 25, D(L),,,23,2063,-,3,3,-,0.7,65.8,1.6,1,6.82
Kyle Howkins,Newport, 25, D(C),,,2,180,-,-,1,-,2,73.7,6,-,6.82
Conor McAleny,Oldham, 28, AM(CL),FW,,38(3),3219,19,1,4,-,3.1,77,0.3,2,6.82
Kyle Knoyle,Cambridge U, 24, D(R),M(R),,46,4123,2,6,3,-,0.5,66.1,1,1,6.82
Stephen Quinn,Mansfield, 35, M(CL),,,21(2),1688,2,2,3,-,1.1,73.8,1.9,1,6.82
Ryan Clampin,Colchester, 22, D(L),,,17(4),1548,1,1,2,-,0.4,69.1,1.9,1,6.82
Liam Kinsella,Walsall, 25, DMC,,,42(1),3710,-,1,6,1,0.3,73.8,1.7,2,6.82
Alex Gilliead,Scunthorpe, 25, AM(CR),,,43(1),3819,1,3,4,-,0.7,70.3,1.7,2,6.82
Liam Gibson,Morecambe, 24, D(L),,,23(3),1851,-,2,6,1,0.1,52.2,2.6,1,6.81
Sam Hart,Southend, 24, D(L),M(L),,18(3),1531,-,3,6,1,0.1,51.5,2.5,-,6.81
Conor Thomas,Cheltenham, 27, DMC,M(R),,35(3),3098,5,2,6,-,0.4,76.9,1,-,6.81
David Stockdale,Stevenage, 35, GK,,,5,450,-,-,-,-,-,32.6,0.4,1,6.81
Charlie Carter,Stevenage, 24, AM(CR),FW,,16(2),1342,3,-,-,-,1.3,62.6,2.8,1,6.81
Liam Kitching,Forest Green, 21, D(C),,,15,1345,-,1,6,-,0.3,74.5,2.1,1,6.81
Luke Waterfall,Grimsby, 30, D(C),,,30(3),2791,1,1,4,1,0.5,62.7,7,1,6.81
Dan Jones,Harrogate, 26, D(L),,,18(3),1606,1,-,5,-,0.7,56.7,3,-,6.81
Davis Keillor-Dunn,Oldham, 23, AM(C),FW,,35(7),3017,10,6,2,-,1.4,75.4,1.2,3,6.81
Harry Clarke,Oldham, 20, D(C),,,30(2),2675,1,1,8,-,0.3,72.3,3.1,2,6.81
Tom Parkes,Exeter, 29, D(C),,,28(3),2440,1,-,5,1,0.4,66,3.9,1,6.81
Connor Wood,Bradford, 24, D(L),M(L),,46,4125,1,2,4,-,0.7,66.3,1.6,-,6.80
Luis Fernandez,Stevenage, 19, Defender,,,1,90,-,-,-,-,-,54.3,3,-,6.80
Tom Clifford,Southend, 22, D(L),,,22(6),1948,3,1,1,-,0.4,60.4,0.8,2,6.80
Shaun Hobson,Southend, 22, D(C),,,41(3),3716,2,-,5,-,0.3,58,3.1,-,6.80
Aaron Collins,Forest Green, 24, AM(C),FW,,39(8),3542,11,7,6,-,2.9,67.9,0.6,4,6.80
Rollin Menayese,Grimsby, 23, D(C),,,21,1881,-,-,2,-,0.5,66.1,5,-,6.79
Mark Beck,Harrogate, 27, FW,,,14(13),1268,4,1,-,-,0.9,53.5,6.6,-,6.79
Joe Cracknell,Harrogate, 26, GK,,,8,720,-,-,-,-,-,49,0.4,1,6.79
Josh Doherty,Crawley, 25, D(L),,,14(1),1261,-,-,-,-,0.4,58,2.8,1,6.79
Jon Mellish,Carlisle, 23, D(C),DMC,,41(4),3602,11,-,11,-,1.5,56,2.5,4,6.79
Jamie Turley,Leyton Orient, 31, D(C),,,15(3),1341,1,2,5,-,0.3,62.1,4,3,6.79
Gethin Jones,Bolton, 25, D(LR),M(LR),,37(1),3309,3,5,2,-,0.6,69.2,1.9,1,6.78
Robbie Cundy,Cambridge U, 24, D(C),,,14(3),1238,-,-,1,-,0.4,64.8,4,1,6.78
Cameron Borthwick-Jackson,Oldham, 24, D(L),M(L),,25(6),2244,2,1,5,-,0.5,72,2,-,6.78
Harrison Dunk,Cambridge U, 30, D(L),M(L),,33(8),2930,-,3,3,-,0.5,65.4,2.9,-,6.78
Kyle Jameson,Oldham, 22, D(C),,,20(5),1704,2,1,1,1,0.2,71.5,2.6,-,6.78
Callum Harriott,Colchester, 27, AM(CLR),FW,,33(3),2797,9,5,7,-,2,62.6,0.6,3,6.77
Matty Blair,Cheltenham, 31, M(R),,,42(2),3663,2,4,3,-,0.6,62.9,1.8,2,6.77
Devante Rodney,Port Vale, 23, AM(LR),FW,,35(5),3029,11,3,3,-,2,65.4,2.5,1,6.77
Archie Collins,Exeter, 21, DMC,,,46,4084,4,2,4,-,0.7,76.1,1.8,2,6.77
Lawrence Vigouroux,Leyton Orient, 27, GK,,,46,4140,-,1,4,-,-,57.2,0.3,4,6.77
Joel Randall,Exeter, 21, M(L),,,26(4),2151,8,4,2,-,1.4,80.4,0.4,-,6.77
Josh Coulson,Leyton Orient, 32, D(C),,,19(1),1711,-,2,2,-,0.5,71.1,3.9,-,6.77
Farrend Rawson,Mansfield, 24, D(C),,,43,3826,-,-,1,-,0.6,58.9,6,1,6.77
Jay Spearing,Tranmere, 32, M(C),,,45,3915,1,3,7,1,0.4,78.2,1.3,1,6.77
Callum Cooke,Bradford, 24, M(C),,,30(4),2663,3,6,2,-,1.3,84,0.5,1,6.77
Nathan Ralph,Southend, 28, D(L),M(L),,7,522,1,-,-,-,0.4,65.7,4.3,-,6.77
Carl Winchester,Forest Green, 28, DMC,,,16(2),1441,2,-,4,-,1.6,86.2,0.7,1,6.76
Calum MacDonald,Tranmere, 23, D(L),M(L),,37(3),3355,1,2,4,-,0.4,70.3,2,-,6.76
Glenn Morris,Crawley, 37, GK,,,45,4015,-,-,-,-,-,31.8,0.3,2,6.76
George Francomb,Crawley, 29, D(R),DMC,,32(1),2639,6,4,4,1,0.7,69.6,1.9,-,6.76
Nathaniel Knight-Percival,Morecambe, 34, D(C),,,32(2),2791,1,-,2,1,0.4,51.2,4,-,6.76
Kevin Lokko,Harrogate, 25, Defender,,,2(1),152,1,-,-,-,0.7,59.7,3.3,-,6.76
Sam Lavelle,Morecambe, 24, D(C),,,47(1),4252,1,-,10,1,0.8,52.6,4.5,3,6.76
Neal Eardley,Barrow, 32, D(R),M(R),,17(2),1523,-,-,1,-,0.4,59.4,1.9,-,6.75
Alfie McCalmont,Oldham, 21, DMC,,,32(4),2761,8,6,3,-,1.2,78.3,0.4,1,6.75
Josh March,Harrogate, 24, FW,,,11(4),868,6,2,2,-,2.2,69,0.5,-,6.75
Declan John,Bolton, 25, D(L),M(L),,19(2),1695,2,1,3,-,1,77.3,0.9,-,6.75
Liam Feeney,Tranmere, 35, M(CLR),FW,,39(4),3580,3,8,2,-,0.6,74,0.2,1,6.75
Josh Doherty,Colchester, 25, D(L),,,4(1),349,-,-,1,-,0.2,49,3.8,-,6.75
Jack Sparkes,Exeter, 20, D(L),M(L),,27(15),2724,3,4,3,-,0.9,58.3,1.7,1,6.75
Jack Armer,Carlisle, 20, D(LR),,,22(2),1937,1,1,3,-,0.7,48.3,2.1,-,6.74
Josh Kay,Barrow, 24, M(L),FW,,22(7),1959,5,2,12,-,1.5,65.4,0.6,3,6.74
Bobby Thomas,Barrow, 20, D(C),,,18(3),1687,1,-,3,-,0.6,50.2,4.6,1,6.74
Zak Jules,Walsall, 24, D(CL),M(L),,16(1),1386,1,1,4,-,0.5,67.1,2.6,-,6.74
Kieran Lee,Bolton, 32, M(CR),,,20,1671,2,-,3,-,0.9,83.3,1.2,1,6.74
Daniel Kemp,Leyton Orient, 22, AM(CLR),,,22(2),1888,5,3,2,-,1.4,78.6,0.7,2,6.74
James Wilson,Salford City, 25, AM(C),FW,,17(7),1478,7,1,-,-,1.8,70.7,1,3,6.74
Daniel Happe,Leyton Orient, 22, D(CL),,,38(2),3405,3,2,6,2,0.7,71.3,3.7,3,6.74
Nick Anderton,Carlisle, 25, D(L),,,34(7),3187,2,3,6,-,0.9,56.4,2.3,1,6.73
Ryan Fallowfield,Harrogate, 25, D(R),,,26(5),2420,-,5,3,-,0.3,69.9,0.8,-,6.73
Liam Shephard,Newport, 26, D(CR),M(R),,45,3999,2,1,5,1,0.6,74.3,1.6,2,6.73
Nathan Ferguson,Southend, 25, M(C),,,17(2),1552,2,-,1,-,1.1,62.8,2.7,-,6.73
Tom Dallison-Lisbon,Crawley, 25, D(CL),,,12(2),946,2,1,2,-,0.5,62.2,3.2,-,6.73
Joss Labadie,Newport, 30, M(C),,,36(4),3139,5,-,11,1,1.4,69.5,1.8,2,6.73
Calvin Miller,Harrogate, 23, M(L),,,8(2),588,1,1,-,-,0.7,71,0.5,-,6.73
Gime Toure,Carlisle, 27, AM(L),,,18(17),1724,2,3,2,1,1.6,71.6,1.7,1,6.73
Luke Hendrie,Grimsby, 26, D(CLR),,,37(1),3330,2,2,5,-,0.4,64.1,2.3,2,6.73
Jack Iredale,Cambridge U, 25, D(L),M(L),,26(12),2319,4,3,3,-,0.4,58.5,1.2,3,6.73
Robbie Gotts,Salford City, 21, M(CLR),,,20(3),1655,3,2,2,-,1.2,68.6,0.7,1,6.72
Jordan Bowery,Mansfield, 29, AM(LR),FW,,38(5),3352,10,5,-,-,1.7,72.3,2.7,3,6.72
Alfie May,Cheltenham, 27, AM(R),FW,,36(8),3094,9,7,7,-,2.6,73.1,0.2,4,6.72
Alex Hartridge,Exeter, 22, D(C),,,20(9),1729,-,-,2,1,0.2,58.1,3.6,-,6.72
Oscar Threlkeld,Salford City, 26, D(R),DMC,,29(6),2576,-,2,5,-,0.4,70,2.6,1,6.72
Odin Bailey,Forest Green, 21, AM(CR),,,26(11),2353,4,5,5,-,1.6,77.4,0.6,3,6.71
Darron Gibson,Salford City, 33, M(C),,,4(1),340,-,-,-,-,0.2,67.1,1,-,6.71
Jobi McAnuff,Leyton Orient, 39, AM(CLR),,,26(14),2501,2,5,8,-,1,72.9,0.8,1,6.71
Levi Sutton,Bradford, 24, DMC,,,30(4),2725,2,3,6,1,0.5,74.4,1.7,1,6.71
Jake Eastwood,Grimsby, 24, GK,,,7,600,-,-,-,-,-,46.2,0.7,-,6.71
Danny Rowe,Bradford, 31, FW,,,8(10),799,5,1,4,-,1.8,62.6,2.1,2,6.71
Luke Hannant,Cambridge U, 27, M(CLR),,,38(5),3314,4,3,6,-,1.3,72.8,0.7,1,6.71
Max Melbourne,Walsall, 22, D(L),M(L),,20,1712,1,1,2,-,0.3,66.7,3,-,6.71
Toumani Diagouraga,Morecambe, 33, DMC,,,31(8),2896,3,5,3,-,0.6,69,1.8,-,6.71
Tom King,Newport, 26, GK,,,11(1),1095,1,-,-,-,0.1,41.6,0.3,1,6.71
Jack Muldoon,Harrogate, 32, AM(L),FW,,34(8),3150,15,5,-,-,1.7,69.4,0.8,1,6.71
Ryan Haynes,Newport, 25, D(L),M(L),,40,3410,1,2,2,-,0.7,64.5,1.2,1,6.70
Paul Lewis,Tranmere, 26, M(C),,,34(8),3180,6,1,10,1,1.3,67.8,3.3,2,6.70
Alfie Beestin,Scunthorpe, 23, M(C),,,32(8),2930,5,1,2,-,0.8,64.1,1.6,3,6.70
Harry Seaden,Southend, 20, Goalkeeper,,,0(1),45,-,-,-,-,-,30.8,-,-,6.70
James Pardington,Mansfield, 20, Goalkeeper,,,1(1),106,-,-,-,-,-,41.4,0.5,-,6.70
Adam Thompson,Leyton Orient, 28, D(CR),,,6,422,-,-,1,-,0.3,72.9,4.3,-,6.70
Ian Lawlor,Oldham, 26, GK,,,31,2746,-,-,2,-,-,51.1,0.2,-,6.70
Adam May,Cambridge U, 23, DMC,,,24(14),2323,3,-,6,-,1.1,75.5,1.6,-,6.70
Jordan Clarke,Scunthorpe, 29, D(CR),,,22(2),1941,1,-,5,1,0.4,63.8,2.2,-,6.70
Nicky Adams,Oldham, 34, D(R),M(LR),,21(3),1898,-,4,2,-,0.5,71.9,0.7,-,6.70
Nathan Delfouneso,Bolton, 30, AM(CLR),FW,,33(11),2881,6,4,-,-,1,76.6,1.7,1,6.69
Manny Oyeleke,Port Vale, 28, M(C),,,14(6),1209,2,2,3,-,0.4,75.3,1.6,-,6.69
Jordan Moore-Taylor,Forest Green, 27, D(C),DMC,,30(1),2725,2,1,3,-,0.6,68.4,2.6,1,6.69
William Hondermarck,Harrogate, 20, Midfielder,,,2(1),158,-,-,-,-,1.3,86.3,0.7,-,6.69
Sido Jombati,Oldham, 33, D(CR),,,17(3),1436,-,2,-,1,0.1,74.2,4.3,-,6.69
Lewis Page,Exeter, 25, D(L),,,26(6),2055,-,1,3,-,0.3,68.1,2.5,-,6.68
Lloyd Kerry,Harrogate, 32, M(C),,,23(9),2030,2,1,6,1,0.7,74.3,1.2,1,6.68
Ben Stevenson,Colchester, 24, M(C),,,26(6),2288,2,3,6,-,0.4,76.1,1.1,-,6.68
Simon Power,Harrogate, 23, M(R),,,12(2),1027,1,-,-,-,0.6,68.6,1.2,1,6.68
Frank Nouble,Colchester, 29, AM(CLR),FW,,20,1712,3,-,1,1,1.2,57.8,6.4,1,6.68
Ben Richards-Everton,Bradford, 29, D(C),,,9(1),740,-,-,1,-,0.3,65.7,5.4,-,6.68
Mason O'Malley,Scunthorpe, 19, D(L),,,27(2),2473,-,2,-,-,0.2,62.2,2,1,6.68
Paul Coutts,Salford City, 32, DMC,,,14(5),1207,-,-,3,-,0.2,84.6,0.9,1,6.67
Simeon Akinola,Southend, 28, AM(L),FW,,20(4),1762,2,1,-,-,1.9,63.9,3.2,-,6.67
Ben Coker,Stevenage, 31, D(L),M(L),,32(6),2963,-,3,7,-,0.2,66.5,1.4,-,6.67
Abo Eisa,Scunthorpe, 25, AM(CL),FW,,28(11),2794,9,3,3,-,1.4,71.5,0.8,3,6.67
Luke Prosser,Stevenage, 33, D(C),,,27(3),2381,1,-,5,1,0.3,69.2,3.7,1,6.67
Arthur Read,Stevenage, 21, M(C),,,26(6),2408,2,1,4,-,1,74.2,1.2,-,6.67
