Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Wes Morgan,Leicester, 37, D(C),,,0(3),16,-,-,-,-,-,100,-,-,6.07
Zack Steffen,Man City, 26, GK,,,1,90,-,-,-,-,-,80.8,-,-,6.07
Michael Hector,Fulham, 28, D(C),DMC,,3(1),264,-,-,2,-,0.3,79,1.5,-,6.07
Felipe Anderson,West Ham, 28, M(CLR),FW,,0(2),2,-,-,-,-,-,60,-,-,6.07
Mamadou Sakho,Crystal Palace, 31, D(C),,,3(1),275,-,-,-,-,0.3,88,1.5,-,6.06
Caleb Watts,Southampton, 19, Midfielder,,,0(3),36,-,-,1,-,-,58.3,0.3,-,6.05
Jonjoe Kenny,Everton, 24, D(R),M(R),,1(3),79,-,-,-,-,-,83.3,-,-,6.04
Phil Jagielka,Sheff Utd, 38, D(CR),,,6(4),527,-,-,1,1,-,71.6,1.3,-,6.04
Daniel N'Lundulu,Southampton, 22, Forward,,,0(13),102,-,-,-,-,0.1,72.4,0.4,-,6.03
Leif Davis,Leeds, 21, Defender,,,0(2),31,-,-,-,-,-,89.5,-,-,6.02
Oskar Buur,Wolves, 23, Defender,,,0(1),22,-,-,-,-,-,92.9,1,-,6.02
Iliman Ndiaye,Sheff Utd, 21, Midfielder,,,0(1),11,-,-,-,-,-,100,-,-,6.01
Thakgalo Leshabela,Leicester, 21, Midfielder,,,0(1),9,-,-,-,-,-,85.7,-,-,6.01
Shola Shoretire,Man Utd, 17, Forward,,,0(2),9,-,-,-,-,-,83.3,0.5,-,6.01
Robert Snodgrass,West Ham, 33, M(CLR),,,0(3),4,-,-,-,-,-,100,-,-,6.00
Dane Scarlett,Tottenham, 17, Forward,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Elliot Anderson,Newcastle, 18, Midfielder,,,0(1),3,-,-,-,-,-,100,-,-,6.00
Femi Seriki,Sheff Utd, 19, Midfielder,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Jaden Philogene-Bidace,Aston Villa, 19, Midfielder,,,0(1),1,-,-,-,-,-,50,-,-,6.00
Jayson Molumby,Brighton, 21, M(C),,,0(1),1,-,-,-,-,-,-,-,-,6.00
Jean-Philippe Gbamin,Everton, 25, D(CR),DMC,,0(1),11,-,-,-,-,-,66.7,-,-,6.00
William Fish,Man Utd, 18, Defender,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Moise Kean,Everton, 21, FW,,,0(2),13,-,-,-,-,0.5,100,-,-,6.00
Lewis Richardson,Burnley, 18, Midfielder,,,0(2),3,-,-,-,-,-,-,-,-,5.98
Reda Khadra,Brighton, 19, Midfielder,,,0(1),4,-,-,-,-,-,-,-,-,5.98
Michael Obafemi,Southampton, 20, FW,,,0(4),57,-,-,-,-,-,100,-,-,5.98
Wesley,Aston Villa, 24, FW,,,0(3),15,-,-,-,-,0.3,100,-,-,5.96
Patrick Cutrone,Wolves, 23, FW,,,0(2),23,-,-,-,-,0.5,-,-,-,5.96
Konstantinos Tsimikas,Liverpool, 25, D(L),,,0(2),6,-,-,-,-,-,80,-,-,5.96
Aboubakar Kamara,Fulham, 26, AM(R),FW,,2(9),310,-,-,1,1,0.4,75.9,1,-,5.95
Josh Benson,Burnley, 21, M(C),,,2(4),261,-,-,-,-,0.3,77.2,0.3,-,5.94
Liam Delap,Man City, 18, Forward,,,0(1),39,-,-,-,-,1,83.3,1,-,5.94
Joel Mumbongo,Burnley, 22, Forward,,,0(4),37,-,-,1,-,-,80,-,-,5.94
Lys Mousset,Sheff Utd, 25, FW,,,2(9),290,-,-,-,-,0.4,77.3,0.4,-,5.94
Cenk Tosun,Everton, 29, FW,,,0(5),44,-,-,1,-,-,64.3,-,-,5.93
Adrián,Liverpool, 34, GK,,,3,270,-,-,-,-,-,75,0.3,-,5.90
Tyrese Francois,Fulham, 20, Midfielder,,,0(1),14,-,-,-,-,-,92.3,-,-,5.89
Theo Walcott,Everton, 32, M(CLR),FW,,0(1),12,-,-,-,-,-,100,-,-,5.87
Neil Taylor,Aston Villa, 32, D(L),M(L),,0(1),16,-,-,1,-,-,100,-,-,5.85
Jake Vokins,Southampton, 21, D(L),,,1,66,-,-,-,-,-,84.6,-,-,5.83
Will Norris,Burnley, 27, GK,,,2,180,-,-,-,-,-,46.4,-,-,5.78
Bailey Peacock-Farrell,Burnley, 24, GK,,,4,360,-,-,-,-,-,50,-,-,5.77
Allan Tchaptchet,Southampton, 19, Defender,,,0(1),12,-,-,-,-,-,-,1,-,5.74
Odion Ighalo,Man Utd, 31, AM(C),FW,,0(1),9,-,-,-,-,-,100,-,-,5.74
Alexandre Jankewitz,Southampton, 19, Midfielder,,,1(1),3,-,-,-,1,-,66.7,-,-,5.68
Willy Caballero,Chelsea, 39, GK,,,1,90,-,-,-,-,-,91.7,-,-,5.41
Kayne Ramsay,Southampton, 20, Defender,,,1,90,-,-,1,-,-,78.9,-,-,5.06
