Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Philipp Klewin,Erzgebirge Aue, 27, Goalkeeper,,,1,90,-,-,-,-,-,78.4,-,-,7.98
Robert Zulj,Bochum, 29, AM(C),FW,,30(1),2634,15,13,6,-,2.1,76,2,9,7.67
Tim Kleindienst,FC Heidenheim, 25, FW,,,15,1276,11,-,4,-,2.5,62.6,6.6,4,7.54
Serdar Dursun,Darmstadt, 29, FW,,,32(1),2695,27,3,4,-,3.2,66.2,1.7,7,7.45
Philipp Hofmann,Karlsruher SC, 28, FW,,,30,2628,13,5,5,-,2.7,67.3,6.6,5,7.43
Simon Terodde,Hamburg, 33, FW,,,31(2),2727,24,5,3,-,2.4,59.2,3.4,7,7.36
Omar Marmoush,St. Pauli, 22, FW,,,19(2),1544,7,2,2,-,2.3,73.2,2,5,7.34
Kevin Behrens,Sandhausen, 30, FW,,,30(2),2713,13,-,5,-,2,71,6.8,6,7.33
Timo Hübers,Hannover, 24, D(C),,,19(1),1751,2,-,4,-,0.6,79.8,3.3,2,7.31
Patrick Mainka,FC Heidenheim, 26, D(C),,,33,2970,5,3,5,-,0.7,80.7,4.3,4,7.30
Carl Klaus,Darmstadt, 27, Goalkeeper,,,2,180,-,-,-,-,-,78,-,-,7.28
Branimir Hrgota,Greuther Fuerth, 28, AM(LR),FW,,29(2),2539,16,6,2,-,3.1,74.6,0.2,4,7.25
Paul Seguin,Greuther Fuerth, 26, D(R),DMC,,33,2838,7,8,9,-,1.2,81.6,1.2,1,7.23
Marius Funk,Greuther Fuerth, 25, GK,,,1,90,-,-,-,-,-,75.9,1,-,7.23
Marvin Wanitzek,Karlsruher SC, 28, M(C),,,31(2),2798,6,5,9,-,2,77,1.8,6,7.21
Rodrigo Zalazar,St. Pauli, 21, M(C),,,32(2),2697,6,5,3,-,2.2,78.3,0.9,3,7.16
Mikkel Kirkeskov,Holstein Kiel, 29, D(L),,,5(1),501,-,1,-,-,-,80.2,1.2,1,7.12
Julian Green,Greuther Fuerth, 25, M(CL),FW,,28(2),2236,9,2,5,-,2.3,84.2,0.8,3,7.12
Sonny Kittel,Hamburg, 28, AM(CLR),FW,,27(4),2352,9,6,4,1,1.7,75.9,0.2,5,7.12
Marvin Ducksch,Hannover, 27, FW,,,30(4),2596,16,7,4,-,3,66,0.9,5,7.10
Daniel-Kofi Kyereh,St. Pauli, 25, AM(CLR),FW,,33(1),2724,9,7,4,-,2.1,75.4,0.9,1,7.10
Tobias Kempe,Darmstadt, 31, M(CLR),,,24(6),2175,9,7,4,-,1.6,74.6,1.1,2,7.09
Danilo Soares,Bochum, 29, D(L),M(L),,31(1),2766,2,2,6,-,0.6,75.8,1.9,-,7.08
Fin Bartels,Holstein Kiel, 34, M(CLR),FW,,29(2),2332,11,5,5,-,1.7,76.7,0.8,5,7.08
Tim Kister,Sandhausen, 34, D(C),,,20(2),1679,-,1,9,-,0.4,63.3,6.1,-,7.07
Marco Meyerhöfer,Greuther Fuerth, 25, D(R),M(R),,32(1),2908,-,9,3,-,0.7,77.7,1.3,1,7.06
Pascal Testroet,Erzgebirge Aue, 30, FW,,,30(3),2529,12,10,1,-,3,56.3,2.1,5,7.06
Johannes Geis,Nuernberg, 27, D(C),DMC,,32(2),2914,3,7,4,-,1.6,75.4,0.9,3,7.05
David Raum,Greuther Fuerth, 23, D(L),M(LR),,32(2),2834,1,13,3,-,0.4,76.6,0.9,5,7.05
Andreas Albers,Jahn Regensburg, 31, AM(C),FW,,28(6),2503,13,2,1,-,2.8,60.6,5.6,4,7.05
Simon Zoller,Bochum, 29, AM(LR),FW,,32,2660,15,6,2,-,1.8,77.6,1.7,2,7.04
Jae-Sung Lee,Holstein Kiel, 28, AM(CL),FW,,31(2),2797,5,4,1,-,1,83.1,1.3,4,7.04
Dennis Srbeny,Paderborn, 27, AM(C),FW,,34,2781,16,4,3,-,2.6,61.5,0.9,2,7.02
Havard Nielsen,Greuther Fuerth, 27, AM(CL),FW,,31(3),2490,11,4,1,-,2,60,2.4,3,7.02
Guido Burgstaller,St. Pauli, 32, AM(LR),FW,,20(2),1761,11,4,2,-,2.6,69.8,2.2,1,7.02
Sebastian Ohlsson,St. Pauli, 28, D(CLR),,,23,2012,-,-,7,-,0.3,74.5,1.5,1,7.02
Genki Haraguchi,Hannover, 30, M(CLR),,,34,3020,9,5,1,-,1.3,77.2,0.9,4,7.01
Manuel Schäffler,Nuernberg, 32, FW,,,23(1),1972,10,3,3,-,2,54.9,4.6,2,7.01
Robert Tesche,Bochum, 34, M(C),,,29(4),2650,8,1,5,-,1.2,84.3,1.9,1,7.01
Uwe Hünemeier,Paderborn, 35, D(C),,,23(3),2089,2,-,5,-,0.7,87.9,3.8,-,7.00
Armel Bella Kotchap,Bochum, 19, D(C),,,26(2),2407,1,-,3,-,0.4,77.2,3.1,-,7.00
Florian Ballas,Erzgebirge Aue, 28, D(C),,,26(1),2339,1,1,2,-,0.4,76.1,3.5,4,6.98
Anthony Losilla,Bochum, 35, D(C),DMC,,32,2802,4,1,10,-,1,82.5,3.3,2,6.98
Christian Kühlwetter,FC Heidenheim, 25, FW,,,31(2),2620,13,4,5,-,2.1,64.3,0.9,3,6.98
Oliver Hüsing,FC Heidenheim, 28, D(C),,,26,2321,2,-,8,-,0.4,77.4,4.7,1,6.97
Sven Michel,Paderborn, 30, AM(L),FW,,19(5),1626,7,5,1,-,1.7,68.4,1.3,4,6.97
Marco Thiede,Karlsruher SC, 29, D(R),M(LR),,33,2950,3,1,3,-,0.5,73.5,1.1,2,6.96
Luca Pfeiffer,Wuerzburger Kickers, 24, Forward,,,2,168,-,-,-,-,2.5,61.1,4.5,-,6.96
