Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Renan,Gil Vicente, 24, Forward,,,3(7),284,-,-,1,-,0.2,73.3,0.1,-,6.06
Lucas Silva,Pacos de Ferreira, 23, Forward,,,1(5),157,-,-,-,-,0.2,87.2,0.2,-,6.06
Bruno Moreira,Rio Ave, 33, FW,,,2(6),311,-,-,-,-,0.4,71.7,0.5,-,6.06
Walterson,Famalicao, 26, AM(LR),FW,,0(2),32,-,-,1,-,0.5,100,-,-,6.05
Richard Rodrigues,Belenenses SAD, 21, AM(L),FW,,2(8),192,-,-,-,-,0.4,72.9,0.4,-,6.05
Rubén Oliveira,Santa Clara, 26, M(C),,,0(3),11,-,-,-,-,0.3,75,-,-,6.05
Martín Calderón,Pacos de Ferreira, 22, Midfielder,,,1(7),172,-,-,-,-,0.6,91.8,0.4,-,6.04
Tiago Morais,Boavista, 17, Forward,,,0(4),68,-,-,-,-,-,63.2,-,-,6.04
Rui Fonte,Braga, 31, M(R),FW,,1(4),93,-,-,-,-,0.2,80.8,0.6,-,6.03
Rúben Fonseca,Tondela, 21, Forward,,,1(2),61,-,-,-,-,0.7,81.3,-,-,6.03
Iván Marcano,Porto, 33, D(CL),,,0(1),8,-,-,-,-,-,75,-,-,6.03
Jota Gonçalves,Tondela, 20, Defender,,,1(3),53,-,-,-,-,-,72.2,0.3,-,6.03
José Marcelo,Maritimo, 22, Forward,,,0(1),10,-,-,-,-,-,50,-,-,6.03
Mile Svilar,Benfica, 21, GK,,,1,90,-,-,-,-,-,87.5,-,-,6.03
Alhassan Wakaso,Vitoria de Guimaraes, 29, DMC,,,3(4),203,-,-,1,-,0.1,74.1,0.9,-,6.03
Carlos Vinícius,Benfica, 26, FW,,,0(1),18,-,-,-,-,1,100,-,-,6.02
Chima Akas,Belenenses SAD, 27, D(CL),,,0(2),46,-,-,-,-,0.5,71.4,0.5,-,6.02
David Tavares,Moreirense, 22, Midfielder,,,1(10),214,-,-,-,-,0.1,81.7,0.3,-,6.02
Lucas Marques,Santa Clara, 26, DMC,,,0(2),13,-,-,-,-,-,88.9,-,-,6.02
Robinho,Belenenses SAD, 23, FW,,,0(4),57,-,-,-,-,-,73,0.5,-,6.01
Alvarinho,Farense, 30, Forward,,,0(4),54,-,-,-,-,0.8,100,-,-,6.01
Ricardo Ferreira,Farense, 28, D(C),,,0(1),6,-,-,-,-,-,100,-,-,6.01
Sori Mané,Moreirense, 25, DMC,,,0(2),6,-,-,-,-,-,77.8,0.5,-,6.01
Joel Sousa,Tondela, 21, Goalkeeper,,,1,90,-,-,-,-,-,67.9,-,-,6.00
Diogo Silva,Gil Vicente, 26, Defender,,,0(3),3,-,-,-,-,-,100,0.3,-,6.00
Gustavo Viera,Santa Clara, 20, Forward,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Zé Oliveira,Pacos de Ferreira, 19, Goalkeeper,,,0(1),2,-,-,-,-,-,-,-,-,6.00
Léo Vieira,Rio Ave, 30, GK,,,1,1,-,-,-,1,-,-,-,-,6.00
Bracali,Boavista, 40, GK,,,1,1,-,-,1,-,-,-,-,-,6.00
Caju,Braga, 25, D(L),,,0(1),16,-,-,-,-,-,100,-,-,6.00
Nilton Varela,Belenenses SAD, 20, M(L),,,0(5),52,-,-,-,-,0.4,68.4,-,-,6.00
Alejandro Gómez,Boavista, 19, Defender,,,3(4),301,-,-,-,-,-,70.5,0.6,-,5.99
Lee Seung-Woo,Portimonense, 23, AM(L),,,0(4),31,-,-,1,-,0.3,95,-,-,5.99
Dani Morer,Famalicao, 23, Defender,,,3(4),271,-,-,2,-,-,82.9,0.1,-,5.99
Ahmed Isaiah,Gil Vicente, 25, Midfielder,,,0(3),4,-,-,-,-,-,66.7,-,-,5.99
Vladan Danilovic,Nacional, 21, Midfielder,,,4(5),297,-,-,3,-,0.3,87.2,0.3,-,5.98
Facundo Ferreyra,Benfica, 30, FW,,,0(1),6,-,-,-,-,-,33.3,1,-,5.98
Cristián Borja,Sporting, 28, D(CL),,,1(1),98,-,-,-,-,-,82.8,-,-,5.98
Manuel Namora,Rio Ave, 23, Forward,,,0(2),14,-,-,-,-,-,66.7,-,-,5.97
Abdul Wahab Ibrahim,Famalicao, 22, Defender,,,0(1),45,-,-,-,-,-,61.5,-,-,5.97
Abou Ouattara,Vitoria de Guimaraes, 21, Forward,,,0(1),2,-,-,-,-,-,-,-,-,5.97
Edgar Pacheco,Belenenses SAD, 20, Midfielder,,,0(2),15,-,-,-,-,-,66.7,-,-,5.94
Sassá,Maritimo, 27, FW,,,1(6),119,-,-,2,-,0.3,85,0.3,-,5.93
Toni Martínez,Famalicao, 23, FW,,,1,63,-,-,-,-,-,79.2,3,-,5.92
Leandro Silva,Rio Ave, 22, Forward,,,0(1),13,-,-,1,-,-,-,-,-,5.92
Tomás Silva,Sporting, 21, Midfielder,,,0(1),24,-,-,1,-,-,100,-,-,5.88
Guilherme Oliveira,Belenenses SAD, 26, Goalkeeper,,,0(1),27,-,-,-,-,-,22.2,-,-,5.87
Diogo Costa,Porto, 21, GK,,,1,90,-,-,-,-,-,95,1,-,5.78
Vitor Oliveira,Braga, 21, Forward,,,0(1),1,-,-,-,-,1,-,-,-,5.78
Jorge Pereira,Famalicao, 23, Midfielder,,,1,46,-,-,1,-,-,50,-,-,5.75
Charles,Maritimo, 27, GK,,,3,270,-,-,-,-,-,70.2,-,-,5.21
Quentin Beunardeau,Gil Vicente, 27, GK,,,1,90,-,-,-,-,-,73.1,-,-,5.00
