Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Valentin Antov,Bologna, 20, D(C),,,2(3),229,-,-,1,-,0.2,89.6,0.6,-,6.23
Daniele Padelli,Inter, 35, GK,,,0(1),45,-,-,-,-,-,100,-,-,6.23
Omar Khailoti,Bologna, 19, Defender,,,0(1),27,-,-,-,-,-,89.5,-,-,6.23
Andrea Poli,Bologna, 31, M(CL),,,4(14),374,1,-,1,-,0.2,90.9,-,-,6.23
Alberto Cerri,Cagliari, 25, FW,,,3(21),359,1,-,1,-,0.7,61.5,1.4,-,6.22
Federico Santander,Bologna, 29, FW,,,0(4),35,-,1,-,-,1,72.2,1.3,-,6.22
Alessandro Berardi,Verona, 30, Goalkeeper,,,0(1),27,-,-,-,-,-,54.5,-,-,6.22
Edoardo Bove,Roma, 19, Midfielder,,,0(1),10,-,-,-,-,-,100,1,-,6.22
Luca Siligardi,Crotone, 33, AM(LR),FW,,0(4),44,-,-,-,-,0.5,75,-,-,6.22
Daniel Bessa,Verona, 28, AM(C),,,4(14),604,-,2,1,-,0.4,87.9,0.1,-,6.22
Ângelo da Costa,Bologna, 37, GK,,,6,540,-,-,2,-,-,86.5,-,-,6.22
Emmanuel Rivière,Crotone, 31, FW,,,7(14),632,1,1,2,-,0.6,73.5,0.7,-,6.21
Christian Kouamé,Fiorentina, 23, AM(L),FW,,9(24),982,1,1,4,-,0.5,72.6,1.2,-,6.21
Luca Marrone,Crotone, 31, D(C),DMC,,18(3),1589,-,-,8,-,0.2,87.5,1,-,6.21
Vanja Milinkovic-Savic,Torino, 24, GK,,,6,451,-,-,-,1,-,62.7,0.2,-,6.21
Filippo Melegoni,Genoa, 22, Midfielder,,,3(11),381,-,-,1,-,0.3,88.9,0.1,-,6.21
Maxime Busi,Parma Calcio 1913, 21, D(R),,,11(13),1190,-,1,3,-,0.3,84.7,0.4,-,6.21
Arturo Calabresi,Cagliari, 25, D(CR),,,0(2),12,-,-,-,-,-,73.3,0.5,-,6.21
Riccardo Saponara,Fiorentina, 29, AM(CL),,,0(2),50,-,-,-,-,-,90,-,-,6.21
Joshua Zirkzee,Parma Calcio 1913, 20, Forward,,,0(4),109,-,-,-,-,0.3,61.8,0.3,-,6.20
Vladimir Golemic,Crotone, 29, D(C),,,26(4),2338,2,-,4,1,0.2,85.5,1.5,-,6.19
Lukás Haraslín,Sassuolo, 25, AM(L),,,2(12),326,-,-,1,1,0.9,75.2,0.1,-,6.19
Alessandro Deiola,Spezia, 25, M(C),,,4(8),360,-,-,1,-,0.4,76.2,0.3,-,6.19
Joseph Alfred Duncan,Fiorentina, 28, DMC,,,2(2),161,-,-,-,-,0.3,76.1,0.5,-,6.19
Thomas Ouwejan,Udinese, 24, D(L),,,3(12),404,-,2,-,-,0.4,73.7,0.1,-,6.19
Sebastiano Luperto,Crotone, 24, D(C),,,22(1),1886,-,-,3,1,0.2,81.9,1.2,-,6.19
Roberto Inglese,Parma Calcio 1913, 29, FW,,,6(8),574,-,2,2,-,0.6,66.1,1.1,-,6.19
Mario Mandzukic,AC Milan, 35, M(L),FW,,1(9),204,-,-,1,-,0.5,71.4,1,-,6.19
Gennaro Acampora,Spezia, 27, Midfielder,,,2(12),435,-,-,2,-,0.6,86,0.2,-,6.18
Francesco Cassata,Genoa, 23, M(CL),,,2(6),225,-,-,2,-,0.1,71.2,0.4,-,6.18
Alessandro Tripaldelli,Cagliari, 22, Defender,,,3(7),296,-,-,1,-,-,69.9,0.7,-,6.18
Johan Mojica,Atalanta, 28, D(L),M(L),,3(8),297,-,-,1,-,0.4,85.1,0.5,-,6.18
Borja Valero,Fiorentina, 36, M(CL),,,4(16),481,-,-,3,-,0.3,91.4,0.1,-,6.18
Danilo Cataldi,Lazio, 26, M(C),,,4(15),561,-,-,4,-,0.3,86.3,0.1,-,6.17
Mattia Pagliuca,Bologna, 19, Forward,,,0(1),12,-,-,-,-,-,33.3,-,-,6.17
Andrea Danzi,Verona, 22, M(C),,,1(1),104,-,-,1,-,0.5,61.8,-,-,6.17
Douglas Costa,Juventus, 30, M(CLR),,,0(2),40,-,-,-,-,-,85.7,-,-,6.17
Giacomo Ricci,Parma Calcio 1913, 24, Defender,,,0(3),65,-,-,-,-,-,75,0.3,-,6.16
Wylan Cyprien,Parma Calcio 1913, 26, M(C),,,2(11),399,-,-,2,-,0.5,87.1,0.4,-,6.16
Alessandro Di Pardo,Juventus, 21, Midfielder,,,0(4),11,-,-,-,-,-,75,-,-,6.16
Stefano Denswil,Bologna, 28, D(CL),,,1(4),112,-,-,-,-,-,78.2,0.8,-,6.16
Jacopo Petriccione,Crotone, 26, M(C),,,11(9),958,-,-,5,1,0.2,86.5,0.1,-,6.16
Kevin Rüegg,Verona, 22, Midfielder,,,1(6),200,-,-,-,-,0.1,63.5,0.1,-,6.16
Mattia Caldara,Atalanta, 27, D(C),,,1(5),108,-,-,1,-,0.3,89.5,1,-,6.16
Juan Ramos,Spezia, 24, Defender,,,2(4),291,-,-,1,-,0.2,77.4,0.7,-,6.16
Matteo Ruggeri,Atalanta, 18, Defender,,,3(3),209,-,-,-,-,0.3,85.3,0.5,-,6.16
Simone Iacoponi,Parma Calcio 1913, 34, D(CR),,,13(3),1193,-,-,3,1,0.2,87.2,0.8,-,6.16
Paolo Bartolomei,Spezia, 31, Midfielder,,,3(3),318,-,1,1,-,0.7,80,0.2,-,6.15
Denis Vavro,Lazio, 25, D(C),,,0(1),31,-,-,-,-,-,100,-,-,6.15
Valon Behrami,Genoa, 36, M(C),,,8(18),885,-,-,1,1,0.2,75.5,0.5,-,6.15
Vasilios Zagaritis,Parma Calcio 1913, 20, Defender,,,0(2),64,-,-,-,-,-,94.7,-,-,6.15
Jean-Victor Makengo,Udinese, 22, AM(CL),,,5(12),515,-,-,1,-,0.2,80.7,0.4,-,6.14
Federico Peluso,Sassuolo, 37, D(CL),M(L),,2(5),206,-,-,1,-,-,92.6,0.3,-,6.14
Felix Correia,Juventus, 20, Forward,,,0(1),6,-,-,-,-,-,85.7,-,-,6.14
Stefano Sturaro,Verona, 28, M(CL),,,4(6),423,-,-,5,-,0.1,76.3,0.7,-,6.14
Lorenzo Colombo,AC Milan, 19, Forward,,,1(3),93,-,-,-,-,1,50,0.5,-,6.14
Carlo Pinsoglio,Juventus, 31, Goalkeeper,,,1(1),23,-,-,-,1,-,90.9,-,-,6.14
Drissa Camara,Parma Calcio 1913, 19, Midfielder,,,0(1),14,-,-,-,-,-,87.5,1,-,6.13
Federico Ricci,Sassuolo, 27, AM(LR),,,0(1),3,-,-,-,-,-,100,-,-,6.13
Lubomir Tupta,Verona, 23, Forward,,,1(1),50,-,-,-,-,1,80,0.5,-,6.13
Andreas Pereira,Lazio, 25, M(CLR),,,3(23),527,1,2,5,1,0.5,76.6,0.1,-,6.13
Andri Fannar Baldursson,Bologna, 19, Midfielder,,,1(7),213,-,-,2,-,0.3,74,0.4,-,6.13
Simon Sohm,Parma Calcio 1913, 20, M(C),,,8(10),894,1,-,1,-,0.3,84.5,0.5,-,6.12
Fernando Llorente,Napoli, 36, FW,,,0(3),49,-,-,-,-,0.7,59.1,1.7,-,6.12
Giuseppe Caso,Genoa, 22, Forward,,,0(2),53,-,-,-,-,-,62.5,-,-,6.12
Fabio Depaoli,Atalanta, 24, D(R),DMC,M(R),3(2),191,-,-,-,-,-,82.4,0.4,-,6.11
Samuel Di Carmine,Crotone, 32, FW,,,6(5),476,-,-,1,-,0.5,78.7,1.4,-,6.11
Hidde ter Avest,Udinese, 24, D(R),M(R),,4(2),350,-,-,-,-,-,78,0.2,-,6.11
Luca Mora,Spezia, 33, M(C),,,1(3),112,-,-,-,-,0.3,65.5,1.3,-,6.11
Giovanni Crociata,Crotone, 23, Midfielder,,,0(2),24,-,-,-,-,-,76.9,-,-,6.11
Radja Nainggolan,Inter, 33, M(C),,,0(4),41,-,-,-,-,0.8,81.6,-,-,6.11
Daniel Maldini,AC Milan, 19, Forward,,,0(5),26,-,-,-,-,0.2,92.3,-,-,6.11
Fabio Pisacane,Cagliari, 35, D(CLR),,,2(3),228,-,-,1,-,-,85.6,0.6,-,6.10
Luis Rojas,Crotone, 19, Midfielder,,,0(7),99,-,-,1,-,0.1,77.8,0.1,-,6.09
Mattia Sprocati,Parma Calcio 1913, 28, Midfielder,,,0(1),21,-,-,-,-,-,100,-,-,6.09
Giuseppe Di Serio,Benevento, 19, Forward,,,1(15),278,-,-,1,-,0.3,75.3,0.6,-,6.09
Musa Juwara,Bologna, 19, Midfielder,,,0(5),43,-,-,1,-,0.2,81.8,-,-,6.08
Kiril Despodov,Cagliari, 24, AM(R),,,0(1),10,-,-,-,-,-,-,-,-,6.07
Fabrizio Caligara,Cagliari, 21, Midfielder,,,2(8),178,-,-,2,-,-,76.5,0.2,-,6.07
Vasco Regini,Sampdoria, 30, D(CL),,,1(2),86,-,-,-,-,-,90.3,-,-,6.07
Stanislav Lobotka,Napoli, 26, DMC,,,0(15),141,-,-,2,-,-,90.6,0.1,-,6.05
Eduardo Henrique,Crotone, 26, M(C),,,8(10),921,1,-,4,-,0.5,82.2,0.5,-,6.05
Viktor Kovalenko,Atalanta, 25, M(C),,,0(1),3,-,-,-,-,-,100,-,-,6.05
Vincenzo Millico,Torino, 20, Forward,,,0(3),20,-,-,-,-,-,75,-,-,6.05
Cristian Dell'Orco,Spezia, 27, D(CL),,,2(6),260,-,-,-,-,0.1,77,0.9,-,6.05
Matteo Tramoni,Cagliari, 21, Midfielder,,,0(6),71,-,-,1,-,0.2,68.8,-,-,6.04
Davide Ghislandi,Atalanta, 19, Midfielder,,,0(1),5,-,-,-,-,-,100,-,-,6.04
Emmanuel Gyabuaa,Atalanta, 19, Midfielder,,,0(1),1,-,-,-,-,-,100,-,-,6.04
Jacopo Dezi,Parma Calcio 1913, 29, Midfielder,,,1(1),79,-,-,-,-,0.5,82.5,-,-,6.04
Antonio Barreca,Fiorentina, 26, D(L),M(L),,1(2),84,-,-,-,-,0.7,80,1,-,6.03
Fabio Depaoli,Sampdoria, 24, D(R),DMC,M(R),1(1),77,-,-,-,-,1,71.4,-,-,6.03
Kristoffer Askildsen,Sampdoria, 20, Midfielder,,,0(6),91,-,-,2,-,0.2,55.6,0.2,-,6.03
Philip Yeboah Ankrah,Verona, 18, Forward,,,0(1),12,-,-,-,-,-,-,-,-,6.03
Andrea Rispoli,Crotone, 32, D(R),M(R),,5(14),649,-,-,4,-,0.2,72,0.2,-,6.02
Amad,Atalanta, 18, Forward,,,0(1),13,-,-,1,-,1,90,1,-,6.02
Denis Dragus,Crotone, 21, Forward,,,1(8),172,-,-,1,-,0.4,70.1,0.1,-,6.02
Jérôme Onguéné,Genoa, 23, D(C),,,1(3),179,-,-,-,-,-,84.4,0.5,-,6.02
Márk Kosznovszky,Parma Calcio 1913, 19, Midfielder,,,1,90,-,-,-,-,1,97.4,-,-,6.02
Siriki Sanogo,Benevento, 19, Midfielder,,,0(1),9,-,-,-,-,-,100,-,-,6.02
Wisdom Amey,Bologna, 15, Defender,,,0(1),1,-,-,-,-,-,100,-,-,6.02
Luca Siligardi,Parma Calcio 1913, 33, AM(LR),FW,,0(2),33,-,-,-,-,-,71.4,-,-,6.02
Christian Maggio,Benevento, 39, D(R),M(R),,2(6),294,-,-,2,-,0.3,75.9,0.4,-,6.01
Kacper Urbanski,Bologna, 16, Midfielder,,,0(1),1,-,-,-,-,-,85.7,-,-,6.01
Manuel Gasparini,Udinese, 19, Goalkeeper,,,0(1),2,-,-,-,-,-,100,-,-,6.01
Tomislav Gomelt,Crotone, 26, M(C),,,0(2),17,-,-,-,-,-,94.4,-,-,6.01
Giuseppe Mastinu,Spezia, 29, Forward,,,0(3),31,-,-,-,-,-,75,-,-,6.01
Patrick Cutrone,Fiorentina, 23, FW,,,0(11),185,-,-,-,-,0.3,78,0.3,-,6.01
Antonio Raimondo,Bologna, 17, Forward,,,0(1),1,-,-,-,-,-,-,1,-,6.00
Giacomo Vrioni,Juventus, 22, Forward,,,0(1),1,-,-,-,-,-,100,-,-,6.00
Isaac Karamoko,Sassuolo, 19, Forward,,,0(1),1,-,-,-,-,-,100,-,-,6.00
Nikita Contini,Napoli, 25, Goalkeeper,,,1,1,-,-,1,-,-,-,-,-,6.00
Radu Dragusin,Juventus, 19, Defender,,,0(1),1,-,-,-,-,-,50,-,-,6.00
Stefano Turati,Sassuolo, 19, Goalkeeper,,,1,1,-,-,1,-,-,-,-,-,6.00
Justin Kluivert,Roma, 22, AM(LR),,,0(2),18,-,-,-,-,0.5,66.7,-,-,6.00
Simone Rabbi,Bologna, 19, Forward,,,0(4),31,-,1,-,-,-,57.1,-,-,5.99
Tòfol Montiel,Fiorentina, 21, Midfielder,,,0(2),3,-,-,-,-,-,66.7,-,-,5.99
Arturo Calabresi,Bologna, 25, D(CR),,,0(1),19,-,-,-,-,-,66.7,-,-,5.98
Nicolò Armini,Lazio, 20, Defender,,,0(1),4,-,-,-,-,-,75,-,-,5.98
Federico Ravaglia,Bologna, 21, Goalkeeper,,,4,360,-,-,-,-,-,82.5,-,-,5.98
Edoardo Vergani,Bologna, 20, Forward,,,0(1),11,-,-,-,-,-,100,-,-,5.97
Federico Marchetti,Genoa, 38, GK,,,4,335,-,-,-,-,-,80.8,-,-,5.97
Aleksandr Kokorin,Fiorentina, 30, AM(CLR),FW,,0(4),91,-,-,1,-,-,83.3,-,-,5.97
Antonio Palumbo,Sampdoria, 24, Midfielder,,,0(1),6,-,-,-,-,1,100,-,-,5.95
Nicolás Schiappacasse,Sassuolo, 22, Forward,,,0(1),14,-,-,-,-,-,100,-,-,5.95
Martin Palumbo,Udinese, 19, Midfielder,,,1(2),62,-,-,-,-,-,41.7,-,-,5.91
Petar Micin,Udinese, 22, Midfielder,,,0(1),14,-,-,-,-,-,88.9,-,-,5.91
Djavan Anderson,Lazio, 26, D(R),,,1(2),72,-,-,-,-,-,78.3,-,-,5.91
Antonio Mazzotta,Crotone, 31, M(L),,,1(1),56,-,-,1,-,-,75,-,-,5.90
Raul Moro,Lazio, 18, Forward,,,0(1),10,-,-,-,-,-,-,-,-,5.89
Riccardo Calafiori,Roma, 19, Defender,,,1(2),66,-,-,2,-,-,78.4,0.7,-,5.85
Augustus Kargbo,Crotone, 21, Forward,,,0(1),32,-,-,-,-,-,85.7,-,-,5.83
Andrea Adorante,Parma Calcio 1913, 21, Forward,,,0(1),9,-,-,-,-,-,100,-,-,5.82
Lorenzo Del Pinto,Benevento, 30, M(C),,,0(1),10,-,-,-,-,-,62.5,-,-,5.78
Simone Colombi,Parma Calcio 1913, 29, GK,,,2,180,-,-,-,-,-,69.6,-,-,5.68
Chaka Traorè,Parma Calcio 1913, 16, Forward,,,0(3),15,-,-,-,-,0.3,60,0.3,-,5.61
Nícolas,Udinese, 33, GK,,,2,180,-,-,-,-,-,82.4,-,-,5.58
Ciprian Tatarusanu,AC Milan, 35, GK,,,1,90,-,-,-,-,-,88.9,-,-,5.54
