Name,Total_shots,OutOfBox,SixYardBox,PenaltyArea
Caleb Chukwuemeka,0.3,-,-,0.3
Neal Eardley,0.5,0.4,-,0.1
Jayden Mitchell-Lawson,-,-,-,-
Kayden Jackson,0.6,0.1,0.1,0.4
Bez Lubala,1.3,0.8,-,0.5
Jordan Michael Flores,-,-,-,-
Jojo Wollacott,-,-,-,-
Matthew Smith,-,-,-,-
Jay Bird,-,-,-,-
Shayden Morris,0.4,-,0.2,0.2
Steven Lawless,0.5,0.4,-,0.1
Rekeil Pyke,0.3,-,-,0.3
Cole Skuse,-,-,-,-
Zak Elbouzedi,0.5,-,-,0.5
Max Sanders,-,-,-,-
Zain Walker,0.5,0.2,-,0.4
Finley Craske,-,-,-,-
Lirak Hasani,-,-,-,-
William Grigg,0.9,-,0.2,0.7
Charlie Brown,0.4,-,0.2,0.2
Max Melbourne,0.3,-,-,0.3
Leon Chambers-Parillon,-,-,-,-
Henry Woods,-,-,-,-
Thomas Mayer,0.5,0.3,-,0.2
Dominic Telford,1,0.3,0.1,0.7
Trae Coyle,0.5,0.2,-,0.3
Martin Samuelsen,0.2,0.2,-,-
Josh Harrop,0.5,0.3,-,0.2
Nathan Sheron,-,-,-,-
Tolaji Bola,0.2,-,-,0.2
Taylor Curran,0.1,-,0.1,-
Harrison Biggins,0.6,0.2,-,0.4
Danny Graham,0.9,0.1,0.1,0.6
Theo Archibald,0.4,-,-,0.4
Tyreke Johnson,0.9,0.3,-,0.6
Callum Jones,-,-,-,-
Regan Griffiths,-,-,-,-
Oliver Crankshaw,0.1,-,0.1,0.1
Sam Nombe,1,0.8,0.3,-
Charlie Caton,0.3,-,-,0.3
Joe Martin,0.2,-,-,0.2
Oliver Sarkic,0.2,0.2,-,-
Adler Nascimento,-,-,-,-
Cameron Hargreaves,0.2,-,-,0.2
Ryan Law,0.5,-,-,0.5
Simon Eastwood,-,-,-,-
Fabio Tavares,0.4,0.2,-,0.3
Shayon Harrison,-,-,-,-
Ronnie Schwartz,0.4,0.1,-,0.3
Bradley Holmes,0.2,0.2,-,-
Jordy Hiwula-Mayifuila,0.7,0.2,-,0.4
John Freeman,-,-,-,-
Paul Osew,-,-,-,-
Benny Ashley-Seal,0.3,-,-,0.3
Josh Lundstram,0.3,-,-,0.3
Tom Hewlett,-,-,-,-
Ed Williams,-,-,-,-
Klaidi Lolos,0.4,0.1,-,0.3
Josh Barrett,0.3,0.1,-,0.2
Harry McHugh,-,-,-,-
Nathan Shaw,-,-,-,-
Lewis Mansell,0.5,-,-,0.5
Harrison Hopper,-,-,-,-
Joe Grayson,0.5,0.3,-,0.3
Joe Nuttall,-,-,-,-
Tom Scully,-,-,-,-
Corey Whelan,0.1,-,-,0.1
Jamie Soule,-,-,-,-
Ollie Tomlinson,-,-,-,-
Max Dyche,-,-,-,-
Billy Chadwick,-,-,-,-
Matty Willock,0.3,0.1,0.1,0.1
Daniel Neil,-,-,-,-
James Morton,-,-,-,-
Liam Cross,-,-,-,-
Sean McLoughlin,-,-,-,-
Tyreece Simpson,-,-,-,-
Connal Trueman,-,-,-,-
Charlie Jolley,-,-,-,-
Gary Roberts,-,-,-,-
Adam Roscrow,0.3,0.2,-,0.2
Tyrese Omotoye,0.1,-,-,0.1
Thomas Mehew,1,1,-,-
Lewis Johnson,-,-,-,-
Zach Robinson,0.2,-,0.2,-
Thomas Allan,0.3,0.3,-,-
Gerald Sithole,-,-,-,-
Jack Vale,-,-,-,-
Timmy Abraham,-,-,-,-
Offrande Zanzala,0.2,-,-,0.2
Luke Varney,-,-,-,-
Harry Parsons,-,-,-,-
Barry Baggley,-,-,-,-
Morgan Roberts,-,-,-,-
Mitchell Curry,-,-,-,-
Charlie O'Connell,-,-,-,-
Kyle Barker,-,-,-,-
Brooklyn Ilunga,-,-,-,-
Derick Osei Yaw,-,-,-,-
Ethan Brierley,0.2,0.2,-,-
Jack Davies,-,-,-,-
Rhys-James Fenlon,-,-,-,-
Will Blackmore,-,-,-,-
Reece Hutchinson,-,-,-,-
Harry Wood,-,-,-,-
Joe Fryer,-,-,-,-
Owen Evans,-,-,-,-
Dillon Barnes,-,-,-,-
