Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Lenell John-Lewis,0.5,0.2,1.8,-,0.6,0.5,0.2,-
Ryan Cooney,2.1,1.3,0.6,0.2,1.1,0.6,0.1,-
Kane Wilson,1.1,0.5,1.1,0.1,0.5,0.3,0.1,-
Charles Vernam,0.8,0.2,0.6,-,0.5,0.3,-,-
Sam Habergham,1.2,0.6,0.3,-,1.8,0.4,0.2,-
Robbie Willmott,0.9,0.3,1.2,-,0.6,0.4,0.1,-
Josh Falkingham,2.5,0.8,1.4,-,1.5,0.9,0.2,-
Jason Lowe,1,1.4,1.1,0.1,0.9,0.4,0.4,-
Craig Clay,1.7,0.8,1.3,0.1,0.7,0.8,0.3,-
Tom Beadling,1.4,0.9,0.9,0.1,1.8,0.4,0.3,-
Thomas Hamer,2.1,1.1,1.1,0.3,2.8,0.6,0.2,-
Kaiyne Woolery,0.6,0.1,1.3,-,0.4,0.3,0.1,-
Udoka Godwin-Malife,1,1.3,0.6,0.6,1.3,0.2,0.4,-
Josh Gordon,1.8,0.4,2.4,-,0.5,1.1,-,-
Harry Davis,0.4,1.3,0.6,0.5,3.9,0.1,0.7,-
Kieron Morris,1.5,0.5,0.8,-,0.5,0.5,0.1,-
Clayton Donaldson,0.5,0.1,0.8,-,0.4,0.1,-,-
Harry Lennon,1,2.2,1.3,1.1,6,-,0.6,1
Jacob Bedeau,1.1,1.3,0.8,0.5,3.8,0.4,1,1
Harry Darling,0.9,0.7,1.1,0.8,4.2,0.6,0.8,-
Elliott List,1,0.5,1.7,-,0.3,0.3,-,-
Connor Brown,1.9,0.8,1.4,0.1,1.2,0.4,0.2,-
Ashley Nathaniel-George,1,0.4,0.8,-,0.4,0.7,-,-
Lewis Hardcastle,1.8,0.1,1.3,-,0.1,1.1,-,-
George Blackwood,0.5,0.3,1.2,-,0.2,0.4,-,-
Lewis Alessandra,0.4,0.3,1,-,0.2,0.3,-,-
Tunji Akinola,1.5,0.8,0.4,0.3,2.6,0.2,0.5,-
Laurence Bilboe,-,-,-,-,0.7,-,-,-
Kgosi Ntlhe,1.2,0.8,0.6,0.2,2.5,0.3,0.2,-
Bradley Barry,0.9,0.6,0.9,0.2,1.9,0.3,0.3,-
Andy Cook,0.4,-,1.2,-,0.8,0.3,0.2,-
Kyle Bennett,2.3,0.5,1.2,-,0.5,0.7,-,-
Joe Murphy,-,-,0.1,-,0.7,-,-,-
James Belshaw,-,-,-,-,0.8,0.1,-,-
Mark Halstead,-,-,-,-,0.6,-,-,-
Miles Welch-Hayes,1.3,0.7,0.7,0.3,2.5,0.4,0.3,-
Jack Young,2.4,1.2,0.8,-,1,2,0.2,-
David Amoo,1,0.1,0.8,-,0.3,0.1,0.1,-
Danny Preston,1.1,1.5,0.7,0.2,2.4,0.3,0.4,-
Courtney Senior,1.4,0.7,0.6,-,0.5,0.7,-,-
Jamie Reid,0.6,0.1,1.3,-,0.1,0.2,-,-
Jevani Brown,0.5,0.3,1,-,0.4,0.3,-,-
Liam O'Neil,0.9,0.2,0.8,-,0.9,0.5,0.1,-
Liam Roberts,-,-,0.1,-,0.5,-,-,-
Tom Leak,1,0.3,0.2,0.3,3.2,0.2,0.5,-
