Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Yuri Ribeiro,0.8,1,1.1,0.2,1.8,0.4,0.4,-
Famara Diédhiou,0.3,0.2,0.9,-,0.8,0.2,0.2,-
Osman Kakay,1.3,0.8,0.9,0.5,2.3,0.7,0.5,-
Kieran Dowell,0.7,0.2,0.6,-,0.1,0.5,-,-
Amari'i Bell,1.5,1.1,1.1,0.1,1.2,0.7,0.1,-
Jordan Smith,-,-,-,-,1,-,-,-
Lee Buchanan,1.6,0.9,1,0.1,2.3,0.3,0.2,-
Ben Foster,-,-,-,-,0.5,-,-,-
David Stockdale,-,0.1,-,-,0.8,0.1,-,-
Jamal Blackman,-,-,-,-,1.3,0.1,-,-
Jérémie Bela,0.6,0.4,0.7,-,0.2,0.1,-,-
George Edmundson,1.4,0.5,0.7,0.8,3.5,0.3,0.1,-
Jacob Sørensen,1.4,0.9,0.9,0.1,1.5,0.7,0.1,-
Tariqe Fosu-Henry,1.1,0.4,1,-,0.2,0.5,-,-
Adam Reach,1,0.9,0.4,-,1,0.8,-,-
Chris Willock,0.8,0.2,0.5,-,-,0.7,-,-
Jake Clarke-Salter,2,1.4,1.3,0.4,2,0.4,0.5,-
Carl Jenkinson,1,1,1,-,1.7,-,-,-
Wayne Rooney,0.6,0.2,0.6,-,0.4,0.4,0.1,-
Wes Harding,1.3,1.9,0.8,0.4,2.1,0.5,0.2,-
Dan Gosling,1.5,0.8,0.9,-,0.3,0.7,0.2,-
Rhys Norrington-Davies,1.8,1.1,1.3,0.2,0.9,0.4,0.5,-
Thomas Holmes,1.1,1.1,0.7,0.1,2.6,0.6,0.3,1
Matthew Olosunde,2,1.3,1,0.2,0.9,0.8,0.2,1
Adam Smith,1.3,0.7,1.3,0.1,1.3,0.5,0.1,-
Callum O'Dowda,1.2,0.3,1.2,-,0.9,1.1,0.1,-
James Collins,0.5,0.2,1.9,-,1.2,0.5,0.2,-
Sheyi Ojo,0.9,0.2,0.6,-,0.1,0.4,-,-
Jamie Lindsay,1.8,1,1.2,-,0.7,0.9,0.2,-
Maikel Kieftenbeld,1.8,2.4,1.6,-,1.5,1.3,-,-
Jason McCarthy,1,1,0.9,0.3,2.2,0.3,0.4,2
John Obi Mikel,1.5,0.7,1.5,0.1,0.7,0.8,0.4,-
Uche Ikpeazu,0.3,0.1,2.8,-,0.5,0.1,0.1,1
Kadeem Harris,1.4,0.5,1.2,0.1,0.4,0.3,0.1,-
Zak Vyner,1.2,1.4,0.7,0.3,2.9,0.4,0.7,-
Richard Wood,0.8,0.8,1.2,0.7,4,0.5,0.5,-
Tom Sang,1.7,1.3,0.3,0.1,1,0.9,0.2,-
Sam Field,1.4,1.1,1,0.1,1.3,0.7,0.5,-
David Junior Hoilett,1.1,0.9,1,-,0.3,0.4,-,-
Robert Glatzel,0.5,0.1,0.9,-,0.4,0.5,-,-
Jack Grimmer,1.7,1.3,0.7,0.3,2.6,0.7,0.4,-
Admiral Muskwe,0.6,-,0.8,-,0.2,0.5,0.1,-
Isaac Mbenza,0.7,0.3,0.4,-,0.3,0.3,-,-
Joel Bagan,1.9,0.6,0.6,0.1,1,0.4,0.4,-
Liam Palmer,1.3,1.2,0.9,0.1,1.7,0.4,0.4,-
Dennis Adeniran,1.1,1.5,1,0.1,0.8,0.5,0.3,-
Joe Lolley,0.8,0.3,0.7,-,0.4,0.9,0.2,-
Mason Bennett,0.6,0.2,1.2,-,0.3,0.5,0.1,-
Bartosz Bialkowski,-,-,-,-,0.5,-,-,-
Ryan Giles,1.4,0.5,0.1,0.1,0.8,0.4,0.1,-
Josh Windass,0.4,0.2,0.9,-,0.6,0.9,0.1,-
Jordan Archer,0.2,-,-,-,1,-,-,-
Jordan Thompson,0.7,0.4,1,-,0.8,0.6,0.2,-
Domingos Quina,1.7,0.4,1.4,-,0.4,0.9,-,-
Jason Knight,1.5,0.9,1.2,-,0.6,1.3,0.1,-
Thomas Kaminski,-,-,0.1,-,1,-,-,-
Taylor Harwood-Bellis,0.8,1.6,0.6,0.5,2.5,0.2,0.7,-
Lewis Travis,2.1,1,1.4,-,0.5,0.5,0.3,-
Nathan Wood,0.8,2.3,0.8,0.5,2.8,-,0.3,-
Jordan Clark,1.1,0.9,0.7,-,1.1,1,0.2,-
Osaze Urhoghide,1.8,1.6,1.3,0.3,2.7,0.6,0.4,-
Brice Samba,-,-,-,-,0.8,-,-,-
Adrian Mariappa,1,1.1,0.6,0.1,3.6,0.6,0.5,-
James Garner,0.9,0.7,1.3,-,0.8,0.9,0.2,-
Ryan Woods,0.9,0.8,1.2,-,0.8,0.7,0.2,-
Dan Gosling,0.9,0.5,0.8,-,0.8,0.8,0.3,-
Moses Odubajo,1.7,1.3,1,0.2,0.9,0.4,0.2,-
Adebayo Akinfenwa,0.1,-,1.3,-,0.3,-,-,-
Tyler Walker,0.4,0.1,0.7,-,0.4,-,-,-
Luke Amos,2.2,0.8,0.6,0.2,0.8,1.4,0.4,-
Nicholas Ioannou,2.2,2,1,0.4,0.8,0.6,0.2,-
Ben Pearson,1.1,0.9,1.2,-,0.4,0.8,0.2,-
Jack Burroughs,1.5,-,-,1,1.5,0.5,-,-
Romoney Crichlow,0.8,1.3,0.8,0.5,4.8,0.8,0.5,-
Richard Keogh,0.7,1,0.4,0.2,3.3,0.3,0.5,-
