Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Yasir Subasi,1.5,0.7,0.8,0.4,1.8,0.3,0.2,-
Vegar Eggen Hedenstad,1.1,0.8,0.9,0.1,1,0.8,0.1,-
Adis Jahovic,0.5,0.3,1.2,-,0.7,0.1,0.1,-
David Pavelka,1,0.5,1,-,2,0.5,-,-
Tarkan Serbest,0.9,0.9,0.8,0.5,2.7,0.8,0.5,-
Abdullah Durak,1.5,0.9,0.9,-,0.6,1.7,0.1,-
Léo Duarte,0.6,1.1,0.7,0.5,2.5,0.2,0.4,-
Erik Sabo,0.6,0.6,0.9,-,0.3,0.3,0.1,-
Alexandru Epureanu,1,1,0.7,0.2,2.4,0.6,0.5,-
Kubilay Aktas,1.1,1.4,1.1,0.2,0.9,0.9,0.4,-
Floyd Ayité,0.5,0.8,1.1,-,0.1,0.5,-,-
Tarik Cetin,-,-,-,-,0.6,-,-,-
Dario Melnjak,1.1,1.6,0.6,0.2,2.1,0.6,0.4,-
Murat Ucar,1.2,1.5,1.3,0.2,1.6,0.4,0.1,-
Joseph Attamah,1.1,1.3,0.6,0.1,1.7,0.7,0.4,-
Elbasan Rashani,1.2,0.4,1.1,-,0.2,0.8,-,-
Volkan Babacan,-,0.1,-,-,0.5,-,-,-
Giuliano,0.7,0.3,0.3,-,0.1,0.7,-,-
Manuel Fernandes,0.5,0.5,0.3,-,-,0.3,0.1,-
Costel Pantilimon,-,0.1,-,-,0.3,-,-,-
Enver Cenk Sahin,0.5,0.2,0.3,-,-,0.3,-,-
Arturo Mina,0.8,1.3,1.1,0.3,3.3,0.4,0.2,-
Kenan Özer,0.5,0.2,1.3,-,0.1,0.6,-,-
Derrick Luckassen,0.7,1,1.2,0.6,3.6,0.2,1.1,-
Petrus Boumal,1.1,1,1.3,-,0.8,0.6,0.2,-
Daniel Lukasik,1.4,0.6,0.7,-,0.7,0.7,0.3,-
Fredrik Gulbrandsen,0.2,0.4,1,-,0.2,0.3,-,-
Murat Akça,1.8,1,0.8,0.3,1.5,-,0.3,-
Alparslan Erdem,0.9,1.6,0.1,0.1,0.3,0.4,0.2,-
Mohammed Kesselly Kamara,0.6,0.4,0.8,-,0.2,0.2,0.1,1
Anthony Uzodimma,1,-,-,-,0.5,0.5,0.5,-
Anton Maglica,0.4,-,1.9,-,0.3,0.3,-,-
Isaac Sackey,1.5,1.1,0.9,-,0.9,0.6,0.1,-
Dominik Furman,0.8,0.3,1.8,-,0.2,0.7,0.1,-
Evren Eren Elmali,1.5,0.8,0.3,0.3,1.8,-,1,-
Rafael,1.4,1,1.9,-,0.8,0.8,0.2,-
Jesse Sekidika,0.3,0.3,-,-,-,-,-,-
Youssouf Ndayishimiye,0.9,0.1,0.4,-,1.2,0.4,0.4,-
Ziya Erdal,1.3,0.8,0.5,-,0.8,0.6,0.2,-
Flávio,1.3,0.7,0.8,-,0.5,1.2,0.1,-
Anderson Esiti,1.4,0.6,1,-,0.6,0.7,0.1,-
Júnior Caiçara,0.9,1.1,1.1,0.1,0.6,1,-,-
Paolo Hurtado,0.7,0.2,0.5,-,-,0.2,-,-
Papiss Demba Cissé,0.3,0.1,0.6,-,0.2,0.2,-,-
Konrad Michalak,0.9,0.5,0.4,-,0.3,0.7,-,-
Seyed Majid Hosseini,0.9,0.7,0.2,0.1,1.6,0.1,0.3,-
Michal Pazdan,1.3,1.3,1.1,0.2,2.3,0.5,0.5,-
Amar Rahmanovic,0.3,0.4,1.3,-,0.3,0.6,0.1,-
Gökdeniz Bayrakdar,0.8,0.3,1.3,-,0.3,0.8,0.1,-
Tunay Torun,0.5,0.4,1,-,0.2,0.4,-,-
Marvin Bakalorz,1.4,1,1.7,-,1,1.4,0.2,-
Johanna Omolo,1.4,0.9,2.3,-,0.6,0.8,-,-
Junior Fernandes,0.8,0.3,0.3,-,0.4,0.6,-,-
Gökhan Töre,0.4,0.1,0.7,-,0.1,0.6,-,-
Radoslaw Murawski,2.1,1.7,1.9,-,0.9,1.7,0.3,-
Ahmet Gulay,1,0.3,0.8,0.3,0.8,-,0.3,-
Ersin Destanoglu,-,-,0.1,-,0.7,0.1,-,-
Damian Kadzior,0.5,0.1,0.5,-,0.1,0.4,-,-
Koray Altinay,1.1,1,0.9,0.1,1.2,1.3,0.1,-
Emre Güral,0.2,0.1,0.4,-,0.3,0.3,-,-
Filip Novák,0.4,0.9,0.2,0.1,0.6,0.3,0.1,-
Isaac Cofie,1.2,0.9,0.9,-,1.1,0.8,0.1,-
Cenk Gönen,-,0.1,0.1,0.1,0.8,0.1,-,-
Mehmet Erdem Ugurlu,-,-,-,-,-,-,-,-
Dogukan Sinik,0.7,0.8,1.2,-,0.3,1,0.1,-
Kaan Kanak,1,1.2,0.6,0.3,0.8,0.5,0.2,-
Rahman Bugra Cagiran,0.8,0.4,0.1,-,0.2,0.4,0.1,-
Demba Ba,0.2,0.1,0.7,-,0.3,0.2,-,-
Kerim Alici,1.4,1.6,1,0.2,1.4,0.8,0.2,-
Oguzhan Capar,0.7,1.3,-,0.7,3,-,1,1
Soner Dikmen,1.6,1.4,1.1,0.1,1.3,1.3,0.3,-
Ertugrul Ersoy,0.7,0.7,1.2,1,1.5,0.2,0.3,-
Osman Celik,1,1.6,0.7,0.1,1,0.6,0.2,1
Erkan Kas,0.7,0.3,0.7,0.3,1,0.7,0.7,-
Selim Ilgaz,0.7,0.3,0.3,-,0.3,0.5,-,-
Efkan Bekiroglu,0.6,0.1,0.3,-,-,0.5,-,-
Ilhan Parlak,-,-,-,-,-,3,-,-
Musa Cagiran,0.9,0.3,0.6,-,0.1,0.8,0.1,-
Benik Afobe,0.3,0.1,1,-,0.4,0.2,-,-
Mahmut Tekdemir,0.7,0.9,0.6,-,0.9,0.6,0.1,-
Hasan Ali Kaldirim,0.9,1,0.4,0.2,1.2,0.2,0.1,-
Fabien Farnolle,-,-,-,-,1.1,0.1,-,-
Onur Bulut,1.4,0.8,0.8,0.1,0.7,1,0.1,-
Mitchell Donald,0.6,1,0.7,0.1,1.1,0.6,0.1,-
Mirza Cihan,0.3,-,-,-,0.3,0.8,-,-
Rashid,1.1,1,1.2,0.1,0.6,0.6,0.1,-
Ersan Gülüm,1.1,1.1,0.6,0.2,1.9,0.4,0.1,-
Mete Demir,1,0.3,0.5,-,-,0.5,-,-
Stephen Mallan,0.2,0.4,0.5,-,0.3,0.9,0.1,-
Kamil Ahmet Çörekçi,1.2,0.5,0.6,0.2,0.9,0.5,0.2,-
Ugur Uçar,0.8,0.6,0.7,0.2,0.7,0.4,-,-
Pierre-Yves Polomat,1.3,1.2,1.4,0.2,1.5,0.3,0.4,1
Cemali Sertel,1,1,0.4,-,1.1,0.5,0.1,-
Enzo Crivelli,0.3,0.2,1,-,0.3,0.2,-,-
Hasan Ayaroglu,1.2,0.5,0.7,-,0.5,0.4,0.1,-
Denis Alibec,0.2,0.3,0.5,-,0.2,0.3,-,-
Yunus Malli,0.8,0.2,0.4,-,0.2,0.2,-,-
Alexander Søderlund,0.1,-,1.1,-,0.4,0.1,-,-
Besard Sabovic,0.5,0.2,1.3,-,-,0.4,0.2,-
Sinan Gümüs,0.3,0.2,0.6,-,0.1,0.3,0.1,-
Zargo Toure,0.8,1.7,0.2,0.3,2.8,0.4,0.4,-
Sakib Aytac,0.9,1.1,0.4,0.4,1.4,0.8,0.1,-
Amedej Vetrih,1,-,1,-,-,0.5,-,-
Giovanni Sio,0.2,0.3,0.8,-,-,0.3,-,-
Rahmetullah Berisbek,0.9,0.8,0.3,-,0.3,0.6,0.1,-
Abdulkadir Sunger,0.1,-,-,-,1,-,-,-
Márcio Mossoró,0.7,0.4,1.4,-,0.1,0.2,-,-
Ramazan Civelek,0.7,0.7,0.2,0.1,1,0.7,-,-
Ceyhun Gülselam,0.7,0.4,1.1,-,0.3,0.3,0.1,-
Paul Mukairu,0.7,-,1.7,-,0.3,0.3,-,-
Mustafa Akbas,0.5,0.5,0.2,0.3,2,-,0.3,-
Ricardo Friedrich,-,-,-,-,0.7,0.1,-,-
Geraldo,0.4,0.1,1.1,-,0.1,0.7,-,-
Alper Uludag,0.3,0.4,0.6,-,1.3,-,0.1,-
Mehmet Goktug Bakirbas,-,-,-,-,0.7,-,-,-
Mamadou Samassa,0.1,0.1,0.1,-,1,0.1,-,-
Dogan Erdogan,1.1,0.4,0.9,-,0.5,1,-,-
Fede Varela,0.6,0.1,0.4,-,-,0.4,-,-
Yusuf Sari,0.7,0.1,0.3,-,0.1,0.6,-,-
Guven Yalcin,0.1,0.1,0.5,-,-,0.4,-,-
Bulent Cevahir,0.6,0.8,0.2,0.3,1,0.7,0.3,-
Burak Camoglu,1.2,0.6,0.5,0.2,0.6,0.2,0.2,-
Dever Orgill,0.5,0.3,1.4,-,0.5,0.2,0.2,1
André Sousa,0.9,0.8,0.9,-,0.6,0.6,0.1,-
Ferdi Kadioglu,0.5,0.2,0.6,-,0.2,0.2,-,-
Muris Mesanovic,0.4,0.2,1.4,-,0.2,0.3,-,-
Ibrahim Sissoko,0.3,-,0.5,-,-,0.2,-,-
Veton Tusha,0.5,0.2,0.5,-,-,0.4,-,-
Yannis Salibur,0.6,0.2,0.7,-,0.1,0.4,-,-
Umut Günes,0.9,0.4,0.8,-,0.1,0.4,0.1,-
Ali Eren Iyican,0.8,1.3,0.9,0.3,1.3,0.6,0.1,-
Mert Yilmaz,1.6,0.6,0.5,-,0.7,1,0.1,-
Yaw Ackah,0.8,0.7,1.4,-,0.6,0.8,0.2,-
Umut Bulut,0.4,-,0.4,-,0.7,0.6,-,-
Farouk Miya,0.6,0.5,0.8,-,0.1,0.8,0.1,-
Alan Carius,0.5,0.3,1.3,0.1,0.1,1,-,-
Ismaël Diomandé,0.9,0.6,1.3,-,0.2,0.3,0.1,-
Ahmed Ildiz,0.8,0.7,0.7,0.1,0.5,0.8,0.1,-
Halil Pehlivan,0.9,0.7,0.4,0.5,1.7,0.3,0.3,-
Omurcan Artan,0.9,1.4,0.7,-,1.5,0.6,0.5,-
Murat Yildirim,0.8,0.5,0.8,-,0.2,0.5,0.1,-
Jody Lukoki,0.8,-,1.1,-,-,0.4,-,-
Gorkem Can,1.7,2.3,0.7,-,0.3,-,0.3,-
Murat Sarigül,-,0.3,1,-,0.7,1.3,0.7,-
Fernando,0.9,0.2,1.1,-,-,1,-,-
Jorge Félix,0.7,0.1,0.4,-,0.2,0.3,0.1,-
Jimmy Durmaz,-,-,-,-,-,-,-,-
Kartal Kayra Yilmaz,-,-,-,-,1,-,-,-
Mirkan Aydin,0.4,-,0.3,-,-,-,-,-
Hasan Ayaroglu,-,-,-,-,-,-,-,-
Zakarya Bergdich,0.8,1.1,1.2,0.1,2.1,0.6,0.2,-
Omar Imeri,1,1,0.5,0.1,0.1,0.8,-,-
Bogdan Butko,0.9,1.6,0.7,0.1,1.6,0.6,0.2,-
Dusan Jovancic,0.3,0.3,0.5,-,0.3,-,-,-
Kemal Ademi,0.3,-,0.9,-,0.7,-,-,-
Kerim Frei,0.3,0.4,0.1,-,-,0.9,-,-
Harun Tekin,0.1,-,0.3,-,1,-,-,-
Brown Ideye,0.3,-,1,-,0.2,0.1,0.1,-
Erdon Daci,0.4,0.2,1,-,0.4,0.2,0.1,-
Guilherme,0.5,0.5,-,-,0.5,-,-,-
Hadi Sacko,0.3,0.4,1.4,0.1,0.3,0.3,0.1,-
Batuhan Kirdaroglu,-,-,-,-,-,1,-,-
Deniz Türüç,0.3,-,-,-,-,0.3,-,-
Jeremain Lens,-,-,1,-,1,-,-,-
André,0.4,0.2,0.4,-,0.2,0.2,-,-
Ismail Yüksek,1,1,-,-,-,2,-,-
Rashad Muhammed,0.4,0.2,1.7,-,0.2,0.8,-,-
Ahmet Oguz,0.5,0.7,0.3,0.2,0.3,0.2,-,-
Olcay Sahan,0.8,0.3,0.6,-,0.1,0.4,-,-
Oguz Guctekin,1.2,0.8,0.3,-,0.4,1.1,0.1,-
Assane Dioussé,0.7,0.6,0.8,-,0.5,0.8,-,-
Emirhan Kascioglu,1,1.7,0.3,-,1.7,0.7,-,-
Mevlüt Erdinç,0.3,0.1,0.4,-,0.1,0.1,-,-
Idriz Voca,1,0.7,0.9,0.1,0.5,0.8,0.1,-
Furkan Soyalp,0.8,0.3,0.5,-,0.1,0.4,-,-
Yasin Öztekin,0.5,0.1,0.5,-,-,0.3,-,-
Berat Kalkan,-,-,1,-,-,-,-,-
Hasan Yesilyurt,1.3,0.7,0.7,-,-,-,-,-
Valentine Ozornwafor,-,-,-,-,-,-,-,-
Feyzi Yildirim,1.2,0.7,0.5,-,0.7,0.7,-,-
Ali Yavuz Kol,0.9,0.5,1.4,0.1,0.1,0.5,-,-
Zvonimir Kozulj,0.3,0.3,0.7,-,0.3,0.1,0.2,-
Gökhan Karadeniz,0.8,0.2,1.4,-,0.1,0.4,0.1,-
Yasin Pehlivan,0.5,0.5,1,-,0.6,0.5,0.1,-
Kemal Ademi,0.2,0.2,1.3,0.3,0.8,0.2,-,-
Casimir Ninga,0.6,0.3,1,-,0.1,0.2,-,-
Azubuike Okechukwu,0.7,0.7,0.9,0.1,0.2,0.8,0.3,-
Berk Yildiz,0.5,-,0.5,-,-,1,-,-
Emre Colak,0.6,-,0.6,-,-,0.2,-,-
Muhammed Egemen Pehlivan,0.8,0.1,0.5,-,0.1,0.3,0.1,-
Ahmed Yasin,0.3,0.7,1.3,-,0.3,0.6,0.1,-
Ravil Tagir,0.1,0.4,-,-,1.6,0.1,0.1,-
Bora Kadioglu,-,-,-,1,1,-,-,-
Eric Ndizeye,-,-,-,-,1.5,-,-,-
Omer Uzun,-,-,0.5,-,0.5,-,-,-
Muhammet Özkal,1,0.9,0.4,0.5,2.2,0.6,0.6,2
Mustafa Çeçenoglu,0.3,0.7,0.3,-,-,0.3,-,-
Samuel Emem Eduok,0.3,-,1.3,-,-,-,-,-
Fousseni Diabaté,0.3,0.3,0.2,-,0.3,0.5,-,-
Hüseyin Altintas,-,-,-,-,2.3,0.3,-,-
Serdar Gurler,0.1,0.2,0.3,0.1,0.1,-,-,-
Muhammed Mert,0.4,0.4,0.4,-,0.1,0.3,-,-
Dogucan Haspolat,0.6,1,0.7,-,0.4,0.6,0.1,-
Hasan Huseyin Acar,-,-,0.3,-,-,0.8,-,-
Stefano Napoleoni,0.3,0.2,0.2,-,-,0.3,-,-
Kemal Rüzgar,-,-,0.3,-,0.3,-,-,-
Emin Bayram,1,-,-,-,0.5,0.5,-,-
Matthieu Dossevi,0.4,0.1,0.5,-,0.1,0.1,-,-
Dzenan Burekovic,1,1,0.8,0.3,0.6,0.5,0.1,-
Bilal Basacikoglu,0.3,0.1,0.6,-,0.1,0.3,-,-
Hélder Barbosa,0.3,0.2,0.7,-,-,0.4,-,-
Abdurrahman Canli,0.3,0.3,0.4,-,0.4,-,-,-
Ali Kaan Guneren,3.5,-,1,-,1,1.3,0.3,-
Nadir Ciftci,-,-,-,-,-,1,-,-
Lucas Mugni,0.6,0.4,0.5,-,0.2,0.7,-,-
Anil Koç,0.2,0.3,0.6,-,0.1,0.2,-,-
Serhat Ahmetoglu,0.8,1,1.3,0.1,1,1.6,-,-
Jetmir Topalli,0.2,0.2,0.7,-,0.2,0.2,-,-
Orkan Cinar,0.3,0.2,0.3,-,0.1,0.3,-,-
Kubilay Sönmez,0.8,0.2,0.4,-,0.3,0.7,0.1,-
Vato Arveladze,0.6,0.2,0.8,-,0.2,0.4,-,-
Burak Süleyman,0.2,-,-,-,0.2,-,-,-
Emre Demir,0.4,0.1,0.7,-,0.2,0.4,-,-
Özgür Cek,0.4,0.3,0.1,-,0.3,0.1,0.1,-
Ilker Karakas,0.4,0.2,0.5,0.1,0.2,0.4,-,-
Mucahit Albayrak,1.4,0.4,0.4,0.1,0.7,0.7,-,-
Omer Faruk Beyaz,-,1,1,-,1,-,-,-
Fernando Zuqui,0.5,0.2,0.2,-,0.1,0.3,-,-
Arouna Koné,0.1,-,0.1,-,0.2,-,-,-
Ender Aygören,-,-,1.3,-,-,0.3,-,-
Dogan Can Golpek,0.3,0.3,0.3,-,-,0.3,-,-
Sahverdi Cetin,0.7,0.5,0.6,-,0.1,0.6,-,-
Melih Okutan,0.2,-,0.5,-,0.2,0.2,-,-
Mostapha El Kabir,0.1,0.1,0.9,-,0.2,0.1,0.1,-
Ismail Guven,-,-,0.5,-,-,0.5,-,-
Mithat Pala,0.2,0.2,-,-,-,0.2,-,-
Yavuz Aygun,-,-,-,-,-,-,-,-
Zeki Yildirim,-,0.4,-,-,-,0.6,-,-
Kevin Luckassen,0.5,0.1,1.1,-,0.1,-,0.1,-
Yasin Dulger,0.4,-,0.2,-,0.1,0.1,-,-
Harrison Manzala,-,0.5,0.5,-,-,1,-,-
Muhammed Emin Sarikaya,0.5,1.8,1,-,0.5,0.3,-,-
Luka Adzic,0.2,0.5,1.2,-,-,0.5,-,-
Youssouf Kone,0.2,0.5,0.3,-,-,-,0.2,-
Ilhan Depe,0.5,0.3,0.5,0.3,0.3,0.5,-,-
Mustafa Hüseyin Seyhan,0.4,0.3,0.1,-,0.1,0.4,-,-
Aly Mallé,0.1,0.1,0.3,-,-,-,-,-
Safa Kinali,0.4,0.2,0.3,-,-,0.3,-,-
Ahmet Canbaz,-,-,-,-,-,0.3,-,-
Ali Yavuz Kol,-,0.3,0.3,-,-,-,-,-
Ufuk Akyol,0.6,0.2,0.9,-,0.6,0.7,0.2,-
Furkan Kulekci,-,-,-,-,0.5,-,-,-
Soner Örnek,-,-,0.3,-,0.3,-,0.3,-
Ahmet Karademir,0.5,-,0.5,-,-,-,-,-
Srdan Spiridonovic,0.3,0.3,0.5,-,-,0.2,-,-
Abdul-Aziz Tetteh,-,-,-,-,-,-,-,-
Nurettin Korkmaz,0.4,0.2,0.4,-,0.1,0.3,-,-
Joseph Akomadi,-,-,-,-,-,0.5,-,-
Mucahit Can Akcay,-,-,-,-,-,-,-,-
Kerem Atakan Kesgin,-,0.7,0.7,-,-,1,-,-
Kubilay Aktas,1,0.4,0.4,1.4,2.2,-,0.6,-
Mehmet Umut Nayir,-,-,-,-,-,-,-,-
Brahim Darri,0.3,0.5,0.5,-,-,0.3,-,-
Thuram,-,-,-,-,-,-,-,-
Jugurtha Hamroun,0.3,-,0.7,-,-,0.6,-,-
Mugdat Celik,0.2,0.1,1.1,-,0.1,0.5,0.1,-
Berke Gurbuz,-,-,-,-,1,1,-,-
Volkan Findikli,0.5,-,-,-,-,-,-,-
Embiya Ayyldiz,-,-,0.2,-,0.2,-,-,-
Mevlut Han Ekelik,0.3,-,0.3,-,-,-,-,-
Efe Binici,0.3,-,0.8,-,0.3,0.3,-,-
Abdullah Sahindere,-,-,-,-,1,-,-,-
Adem Dogan,-,-,-,-,-,-,-,-
Atakan Gündüz,-,-,-,-,-,-,-,-
Bartug Elmaz,-,-,-,-,-,-,-,-
Dogukan Emeksiz,-,-,-,-,-,-,-,-
Emir Dede,-,-,-,-,-,-,-,-
Emre Karaal,-,-,-,-,-,-,-,-
Erce Kardesler,-,-,-,-,2,-,-,-
Ferhat Erdogen,-,-,-,-,-,-,-,-
Hakan Yesil,-,1,-,-,-,-,-,-
Mahamadou Ba,-,-,-,-,-,-,-,-
Mert Sarikus,-,-,-,-,-,-,-,-
Muhammed Uzun,-,-,-,-,-,-,-,-
Muhammed Eren Kiryolcu,-,-,-,-,-,-,-,-
Murat Saglam,-,-,-,-,-,-,-,-
Yusuf Ozdemir,-,-,-,-,-,-,-,-
Alberk Koç,-,0.3,0.3,-,0.4,-,-,-
Cebrail Karayel,0.3,0.3,0.7,-,0.3,1.3,-,-
Jean-Armel Drole,0.5,-,-,-,-,-,-,-
Sami Gokhan Altiparmak,0.1,0.1,0.2,-,0.1,0.2,-,-
Yilmaz Basravi,-,-,-,-,-,-,-,-
Ömer Sismanoglu,0.1,-,0.6,-,0.1,-,-,-
Stiven Plaza,-,-,0.5,-,-,-,-,-
Atakan Üner,-,-,0.3,-,0.3,-,-,-
Erdogan Kaya,-,-,-,-,1,-,-,-
Mehmet Ali Ulaman,-,-,2,-,2,-,-,-
Fatih Yigit Sanliturk,-,-,1,-,-,0.5,-,-
Enes Karakus,-,-,-,-,-,-,-,-
Übeyd Adiyaman,-,-,0.3,-,1.3,0.5,-,-
Caglar Sahin Akbaba,-,-,-,-,-,-,-,-
Alpay Celebi,-,-,-,-,-,-,-,-
Armando Sadiku,0.2,-,1,-,0.4,-,-,-
Gerard Gohou,-,-,2,-,1,-,-,-
Guido Herrera,-,-,-,-,1.3,0.7,-,-
Yaw Ackah,-,-,0.5,-,-,-,-,-
Andre Biyogo Poko,-,-,1.5,-,-,1.5,1,-
Oytun Ozdogan,-,-,-,-,-,-,-,-
