Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Luís Leal,0.4,0.3,1.6,-,0.1,0.7,-,-
Renato Civelli,0.8,0.4,0.9,0.6,2.9,0.2,0.4,-
Joel Soñora,0.9,0.5,0.3,-,0.1,0.3,-,-
Jonathan Herrera,0.5,0.1,1.2,0.1,0.6,0.3,0.1,-
Lucas González,0.5,-,1,-,0.5,0.5,-,-
Bruno Zuculini,2.2,1.5,1.2,0.2,0.8,0.8,-,-
Diego Mercado,0.3,1.7,1,-,1,0.7,-,-
Matías Caruzzo,1.1,1.4,0.9,0.6,3,1.1,0.3,-
Javier Pinola,1.6,1.3,1.3,0.7,2.5,0.9,0.4,-
Francisco Ortega,1.2,1,1,-,0.2,1.6,-,-
Mariano Andújar,-,0.1,-,-,0.7,-,-,-
Rodrigo Aliendro,1.5,0.8,1.3,-,1.2,1.7,0.5,-
Martín Benítez,0.9,0.1,0.6,-,0.8,0.8,-,-
Dayro Moreno,0.2,0.1,0.1,-,0.2,0.2,-,-
Hugo Vera Oviedo,1.9,1.7,2.3,1.3,3.6,1.1,0.1,-
Tomás Escalante,3,-,1,-,-,1,-,-
Walter Montoya,1.3,0.5,0.7,-,0.4,1.3,0.1,-
Nicolás Mazzola,0.6,0.1,1.2,-,0.9,0.5,0.1,-
Ezequiel Cerutti,0.5,-,0.5,-,0.5,0.5,0.3,-
Martín Ojeda,1,0.6,1,-,-,1,-,-
Marcelo Meli,2.3,0.6,1.5,-,0.2,1.6,-,-
Mateo Retegui,0.4,0.2,1.3,-,1,0.3,-,-
Antony Silva,0.1,0.1,0.1,-,0.8,0.2,-,1
Alex Vigo,2.9,1.7,1.7,0.2,2.3,1.5,0.1,-
Augusto Solari,1.3,0.8,1.5,-,0.5,2.3,-,-
Federico Andrada,0.5,0.2,1.3,-,0.4,0.5,-,-
Nery Leyes,2.6,1.4,1.9,-,0.9,1.1,0.7,-
Cristian Bernardi,1.2,0.5,1.2,-,0.7,1.4,-,-
